0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52243 61331	7	 * 	291.87	DCR|2VULN|3DMG|3DUR|3LIT|1TLV	179DUR|279LIT|36VULN|4CGEN|579DMG|79BPWR|8RCR|aTLV
2	32112 54222	1	 * 	289.20	DCR|3VULN|3DMG|2DUR|2TLV	1aTLV|23aDMG|49DUR|5BEXP|68aVULN|7RCR|aBPWR
3	32133 51553	1	 * 	286.09	DCR|4VULN|2DMG|1TLV|1CDMG|1ASPD	1TLV|23DMG|4568VULN|7CDMG|9ASPD|aRCR
4	52243 61323	7	   	284.69	DCR|3VULN|2DMG|2DUR|1TLV|2LIT	17DUR|27LIT|36aVULN|4CGEN|57DMG|7BPWR|8RCR|9TLV
5	53321 54222	1	 * 	282.77	DCR|4VULN|3DUR|2TLV|1ASPD	19aDUR|248aVULN|3ASPD|5LWND|6aTLV|7RCR|aBPWR
6	22113 12425	1	 * 	282.56	DCR|3VULN|3DMG|3DUR	18aZMB|23aDMG|489DUR|58aVULN|6RCR|7MBVNT|8aBPWR
7	52242 62331	6	   	281.77	DCR|3VULN|3DUR|2DMG|2LIT	159DUR|29LIT|37aVULN|45CGEN|59BPWR|69DMG|8RCR
8	52243 63331	6	   	281.67	DCR|3VULN|3DUR|2DMG|2LIT	179DUR|29LIT|36aVULN|4CGEN|59DMG|8RCR|9BPWR
9	52243 52331	5	   	281.67	DCR|3VULN|3DUR|2DMG|2LIT	169DUR|29LIT|37aVULN|4CGEN|59DMG|8RCR|9BPWR
10	22133 42155	1	 * 	280.48	DCR|5VULN|3DMG	1ZMB|236DMG|4568aVULN|6BPWR|7RPLT|9RCR
11	24136 32336	4	 * 	280.17	DCR|4VULN|3DUR|1DMG	19ZMB|269DUR|3LIT|4ERES|5679VULN|69BPWR|8RCR|aDMG
12	24136 32331	4	 * 	279.65	DCR|5VULN|3DUR	19ZMB|269DUR|3LIT|4ERES|5679aVULN|69BPWR|8RCR
13	52166 32331	2	   	279.55	DCR|5VULN|3DUR	169DUR|2LIT|39ERES|4RMIN|5679aVULN|69BPWR|8RCR
14	52243 61123	10	   	279.44	DCR|3VULN|2DMG|2DUR|2LIT|1ASPD	17DUR|27LIT|368VULN|4CGEN|57DMG|7BPWR|9RCR|aASPD
15	52243 61332	7	   	275.62	DCR|2VULN|3DMG|3DUR|3LIT	179DUR|279LIT|36VULN|4CGEN|579DMG|79BPWR|8RCR|aLWND
16	32153 64222	1	 * 	275.52	DCR|2VULN|3DMG|3DUR|2TLV	1aTLV|23aDMG|4LHND|58VULN|69aDUR|7RCR|aBPWR
17	52243 61333	7	   	275.52	DCR|2VULN|3DMG|3DUR|3LIT	179DUR|279LIT|36VULN|4CGEN|579DMG|79BPWR|8RCR|aERES
18	32123 64222	1	   	275.42	DCR|2VULN|3DMG|3DUR|2TLV	1aTLV|23aDMG|4DUST|58VULN|69aDUR|7RCR|aBPWR
19	32133 51255	1	   	274.99	DCR|4VULN|2DMG|1TLV|1CDMG	1TLV|23DMG|456aVULN|7CDMG|8RCR|9TBNT
20	34126 32332	4	   	274.03	DCR|4VULN|2DUR|1TLV|1ASPD	1TLV|26DUR|3LIT|4ASPD|567aVULN|6BPWR|8RCR|9FEWX
21	34126 32362	4	   	274.03	DCR|4VULN|2DUR|1TLV|1ASPD	1TLV|26DUR|3LIT|4ASPD|567aVULN|6BPWR|8RCR|9LWND
22	34126 32352	4	   	273.93	DCR|4VULN|2DUR|1TLV|1ASPD	1TLV|26DUR|3LIT|4ASPD|567aVULN|6BPWR|8RCR|9DUST
23	52626 33333	4	 * 	273.68	DCR|3VULN|3DUR|3LIT|1CDMG|1ASPD	179DUR|269LIT|3ERES|4ASPD|569VULN|69BPWR|8RCR|aCDMG
24	32132 24222	1	   	273.55	DCR|3VULN|2DMG|2DUR|2TLV	1aTLV|23DMG|48aVULN|5BEXP|6LHND|7RCR|9aDUR|aBPWR
25	32132 64222	1	   	273.55	DCR|3VULN|2DMG|2DUR|2TLV	1aTLV|23DMG|48aVULN|5BEXP|6LWND|7RCR|9aDUR|aBPWR
26	31613 14222	4	   	273.45	DCR|3VULN|2DMG|2DUR|2TLV	1aTLV|2LEGI|38aVULN|4LWND|57DMG|6RCR|9aDUR|aBPWR
27	31663 14222	3	   	273.45	DCR|3VULN|2DMG|2DUR|2TLV	1aTLV|2LEGI|38aVULN|4LWND|57DMG|6RCR|9aDUR|aBPWR
28	33246 32153	3	 * 	272.22	DCR|4VULN|3TLV|2CDMG|1DUR	168TLV|2LIT|3RPLT|48CDMG|5678VULN|68BPWR|9DUR|aRCR
29	22133 42156	1	   	271.95	DCR|4VULN|3DMG|1ASPD	1ZMB|236DMG|4568VULN|6BPWR|7RPLT|9RCR|aASPD
30	31224 64222	3	   	271.66	DCR|4VULN|3DUR|2TLV	1aTLV|2LEGI|3CGEN|458aVULN|69aDUR|7RCR|aBPWR
31	31224 64222	2	   	271.56	DCR|4VULN|3DUR|2TLV	1aTLV|2LEGI|3ERES|458aVULN|69aDUR|7RCR|aBPWR
32	34126 32331	4	   	271.45	DCR|3VULN|2DUR|1DMG|1TLV|1ASPD	1TLV|26DUR|3LIT|4ASPD|567VULN|6BPWR|8RCR|9FEWX|aDMG
33	34126 32361	4	   	271.45	DCR|3VULN|2DUR|1DMG|1TLV|1ASPD	1TLV|26DUR|3LIT|4ASPD|567VULN|6BPWR|8RCR|9LWND|aDMG
34	34126 32351	4	   	271.35	DCR|3VULN|2DUR|1DMG|1TLV|1ASPD	1TLV|26DUR|3LIT|4ASPD|567VULN|6BPWR|8RCR|9DUST|aDMG
35	52243 22363	4	   	271.21	DCR|4VULN|3DUR|1ASPD	169DUR|2LIT|3579VULN|469CGEN|69BPWR|8RCR|aASPD
36	22433 41126	1	   	270.90	DCR|3VULN|3DMG|1TLV|1DUR	13ZMB|236DMG|36BPWR|456VULN|7TLV|8FEWX|9DUR|aRCR
37	22133 41126	1	   	270.80	DCR|3VULN|3DMG|1TLV|1DUR	1ZMB|236DMG|456VULN|6BPWR|7TLV|8FEWX|9DUR|aRCR
38	22433 42152	1	   	270.71	DCR|4VULN|3DMG|1AART	13ZMB|236DMG|36BPWR|4568VULN|7RPLT|9RCR|aAART
39	22133 42152	1	   	270.61	DCR|4VULN|3DMG|1AART	1ZMB|236DMG|4568VULN|6BPWR|7RPLT|9RCR|aAART
40	52626 33331	4	 * 	270.23	DCR|3VULN|3DUR|2ASPD|3LIT	179DUR|269LIT|3ERES|4aASPD|569VULN|69BPWR|8RCR
41	32133 51233	1	 * 	269.77	DCR|3VULN|2DMG|2CDMG|1TLV|1ASPD	1TLV|23DMG|456VULN|79CDMG|8RCR|aASPD
42	32324 11365	1	   	269.73	DCR|3VULN|2DMG|2DUR|1TLV	1TLV|29DMG|3LHND|4FEWX|59aVULN|6RCR|7ERES|89DUR|9BPWR
43	35343 32315	3	   	269.69	DCR|3VULN|3DUR|2TLV|1ASPD|1AART	1aTLV|2ASPD|3AART|47aVULN|59aDUR|6DLOT|8RCR|aBPWR
44	35343 33161	3	   	269.69	DCR|3VULN|3DUR|2TLV|1ASPD|1AART	18TLV|2ASPD|3AART|48aVULN|578DUR|6DLOT|8BPWR|9RCR
45	53321 54232	1	   	269.54	DCR|4VULN|2DUR|2TLV|1ASPD	1aDUR|248aVULN|3ASPD|59LWND|6aTLV|7RCR|aBPWR
46	52626 32331	4	 * 	269.44	DCR|4VULN|2DUR|3LIT|1ASPD	19DUR|269LIT|3ERES|4ASPD|5679VULN|69BPWR|8RCR|aLWND
47	52626 32332	4	   	269.44	DCR|4VULN|2DUR|3LIT|1ASPD	19DUR|269LIT|3ERES|4ASPD|5679VULN|69BPWR|8RCR|aFEWX
