0	Index      	 *	Score 	Summary	Detail	Bounty	
1	62321 31335	 * 	289.87	橙4易伤2伤害2时间1等级	1额外掉落2568易伤38伤害4随机矿78时间8序列升级9等级a核	7
2	62352 31335	   	289.87	橙4易伤2伤害2时间1等级	1额外掉落2468易伤38伤害5随机矿78时间8序列升级9等级a核	7
3	12123 12662	 * 	280.61	橙3易伤3时间1等级1伤害2攻速	157时间2额外掉落3赏金塔457易伤57序列升级67攻速8伤害9等级a核	2
4	61123 12662	   	280.61	橙3易伤3时间1等级1伤害2攻速	1额外掉落257时间3赏金塔457易伤57序列升级67攻速8伤害9等级a核	2
5	12641 33315	   	277.23	橙3易伤2伤害2时间1等级	18时间2额外掉落358易伤45低血量敌人58序列升级6攻速78伤害9等级a核	4
6	12611 33315	   	277.13	橙3易伤2伤害2时间1等级	18时间2额外掉落348易伤5低血量敌人6攻速78伤害8序列升级9等级a核	3
7	61611 33315	   	277.13	橙3易伤2伤害2时间1等级	1额外掉落28时间348易伤5低血量敌人6攻速78伤害8序列升级9等级a核	3
8	13252 33315	   	277.13	橙3易伤2伤害2时间1等级	18时间268易伤3低血量敌人4攻速5额外掉落78伤害8序列升级9等级a核	6
9	62111 33315	   	277.13	橙3易伤2伤害2时间1等级	1额外掉落248易伤38时间5低血量敌人6攻速78伤害8序列升级9等级a核	3
10	62621 33315	   	277.13	橙3易伤2伤害2时间1等级	1额外掉落238易伤48时间5低血量敌人6攻速78伤害8序列升级9等级a核	3
11	12635 22431	 * 	276.80	橙4易伤3时间2伤害	179时间2额外掉落3678易伤47伤害5赏金塔7序列升级a核	4
12	13525 22431	   	276.80	橙4易伤3时间2伤害	179时间2678易伤37伤害4额外掉落5赏金塔7序列升级a核	3
13	13525 22431	   	276.80	橙4易伤3时间2伤害	179时间2678易伤37伤害4额外掉落5赏金塔7序列升级a核	2
14	62135 22431	   	276.80	橙4易伤3时间2伤害	1额外掉落2678易伤379时间47伤害5赏金塔7序列升级a核	4
15	41333 26231	 * 	273.63	橙3易伤2等级3暴击1伤害	126暴击37等级4伤害569易伤6序列升级8雷电a核	6
16	45123 12141	 * 	272.14	橙3易伤2等级2时间1暴击	1暴击25a易伤3低血量敌人4雷电6a时间7核8金币生成9a等级a序列升级	5
17	45123 22141	   	272.14	橙3易伤2等级2时间1暴击	1暴击25a易伤3低血量敌人4雷电6a时间7核8金币生成9a等级a序列升级	6
18	45213 22141	   	272.14	橙3易伤2等级2时间1暴击	1暴击25a易伤3雷电4基地爆炸6a时间7核8金币生成9a等级a序列升级	5
19	45213 22141	   	272.14	橙3易伤2等级2时间1暴击	1暴击25a易伤3雷电4基地爆炸6a时间7核8金币生成9a等级a序列升级	6
20	13512 32244	 * 	271.70	橙3易伤3伤害3时间	19a时间2基地爆炸39a伤害47最后敌人5敌人爆炸6核89a易伤9a序列升级	1
21	13512 33244	   	271.70	橙3易伤3伤害3时间	19a时间2基地爆炸39a伤害4最后敌人57敌人爆炸6核89a易伤9a序列升级	1
22	12635 26311	   	271.60	橙3易伤3伤害3时间	178时间2额外掉落378易伤478伤害5平台6挖青78序列升级9基地爆炸a核	7
23	62135 26311	   	271.60	橙3易伤3伤害3时间	1额外掉落278易伤378时间478伤害5平台6挖青78序列升级9基地爆炸a核	7
24	41316 32521	 * 	271.56	橙2易伤2等级2时间3暴击1伤害	128暴击38等级4基地爆炸5a时间6核78易伤8序列升级9伤害	5
25	11216 82246	 * 	271.04	橙4易伤2等级2时间	19时间2掉矿3平台4加一5679易伤89等级9序列升级a核	4
26	13116 11661	 * 	270.05	橙3易伤2等级2时间1伤害	18时间246易伤38挖尘5平台78等级8序列升级9核a伤害	10
27	13531 21533	   	270.01	橙3易伤2等级2时间1伤害1卖塔	18时间289易伤3伤害4随机矿5低血量敌人6卖塔78等级8序列升级a核	7
28	12611 63315	   	268.82	橙3易伤2伤害2时间1等级	18时间2额外掉落348易伤5低血量敌人6策反78伤害8序列升级9等级a核	3
29	62111 63315	   	268.82	橙3易伤2伤害2时间1等级	1额外掉落248易伤38时间5低血量敌人6策反78伤害8序列升级9等级a核	3
30	13551 41221	   	268.62	橙3易伤2伤害2时间1等级	18时间256易伤35伤害4挖青5序列升级7随机矿9核a等级	2
31	13551 41221	   	268.62	橙3易伤2伤害2时间1等级	18时间256易伤35伤害4挖青5序列升级7随机矿9核a等级	3
32	44321 12134	 * 	268.35	橙4易伤3伤害2暴击	18暴击2基地爆炸358伤害4689易伤7挖青8序列升级a核	9
33	12123 12114	 * 	267.98	橙3易伤3时间1等级3攻速	157时间2额外掉落3赏金塔457易伤57序列升级678攻速9等级a核	2
34	61123 12114	   	267.98	橙3易伤3时间1等级3攻速	1额外掉落257时间3赏金塔457易伤57序列升级678攻速9等级a核	2
35	13361 63235	   	267.69	橙3易伤2伤害1等级1时间1暴击	1时间29a易伤3矿等4暴击56伤害7核8等级	7
36	15335 12631	   	267.69	橙2易伤2等级1伤害1时间2雷电1暴击	1时间2攻速3a等级4a雷电5伤害6a易伤7掉矿8暴击9核a序列升级	6
37	13551 43321	   	267.45	橙3易伤2伤害1等级1时间1暴击1卖塔	1时间256易伤35伤害4挖青5序列升级7卖塔8暴击9核a等级	2
38	13551 43321	   	267.45	橙3易伤2伤害1等级1时间1暴击1卖塔	1时间256易伤35伤害4挖青5序列升级7卖塔8暴击9核a等级	3
39	23243 11543	   	267.21	橙4易伤1等级1伤害2雷电1核弹	1策反25雷电359a易伤4核弹5序列升级6伤害7等级8核	6
40	23243 12543	   	267.21	橙4易伤1等级1伤害2雷电1核弹	1策反25雷电359a易伤4核弹5序列升级6伤害7等级8核	7
41	15316 23237	   	266.70	橙3易伤2等级2时间	17时间2攻速37等级4随机矿579易伤6加一7序列升级8雷电a核	3
42	13231 23114	 * 	266.53	橙2易伤2等级2伤害1时间1全技能	1时间2a易伤3低血量敌人4雷电5a等级6最后敌人7全技能8核9a伤害a序列升级	6
43	13231 33114	   	266.53	橙2易伤2等级2伤害1时间1全技能	1时间2a易伤3低血量敌人4雷电5a等级6基地爆炸7全技能8核9a伤害a序列升级	6
44	13131 23114	   	266.43	橙2易伤2等级2伤害1时间1全技能	1时间2a易伤3挖尘4雷电5a等级6最后敌人7全技能8核9a伤害a序列升级	6
