0	Index      	Bounty	 *	Score 	Summary	Detail	
1	11162 14143	10	 * 	295.60	橙3易伤3时间2伤害1等级1暴击1核弹	1核弹29伤害369易伤4等级5暴击79a时间8核9序列升级
2	24436 22323	7	 * 	287.35	橙4易伤2伤害2时间3攻速	139攻速23伤害39序列升级49时间5平台679a易伤8核
3	11115 66332	10	 * 	286.26	橙4易伤2等级2伤害1核弹	1核弹29伤害349a易伤5攻速6核7基地爆炸89等级9序列升级
4	24113 33521	4	 * 	284.60	橙4易伤3伤害2暴击2攻速	19攻速256伤害3469易伤69序列升级79暴击8加一a核
5	24113 33521	3	   	284.60	橙4易伤3伤害2暴击2攻速	19攻速256伤害3469易伤69序列升级79暴击8加一a核
6	24115 33521	5	   	284.60	橙4易伤3伤害2暴击2攻速	19攻速256伤害3469易伤69序列升级79暴击8加一a核
7	56338 33323	3	 * 	284.12	橙3易伤3时间2伤害2暴击	1加一29暴击359易伤45伤害59序列升级6攻速79a时间8核
8	11162 14141	9	   	282.37	橙3易伤2伤害2时间1等级1暴击1核弹	1核弹29伤害369易伤4等级5暴击79时间8核9序列升级a最后敌人
9	11162 14142	10	   	282.37	橙3易伤2伤害2时间1等级1暴击1核弹	1核弹29伤害369易伤4等级5暴击79时间8核9序列升级a金币生成
10	11162 14143	9	   	282.37	橙3易伤2伤害2时间1等级1暴击1核弹	1核弹29伤害369易伤4等级5暴击79时间8核9序列升级a低血量敌人
11	11162 14142	9	   	282.13	橙3易伤2伤害2时间1等级1暴击1核弹1卖塔	1核弹29伤害369易伤4等级5暴击79时间8核9序列升级a卖塔
12	24123 34121	3	 * 	281.71	橙3易伤3伤害2时间3攻速1卖塔	149攻速256伤害369易伤69序列升级7卖塔89时间a核
13	11333 25115	2	   	281.46	橙3易伤2等级2伤害1时间1核弹	1核弹2a伤害3雷电49a易伤5金币生成6时间7核8a等级a序列升级
14	22112 42241	9	 * 	281.27	橙5易伤3时间3攻速	18a攻速2掉矿3478a易伤58a时间6立即金币8a序列升级9核
15	22122 32241	9	   	281.27	橙5易伤3时间3攻速	18a攻速2掉矿3678a易伤4双倍矿58a时间8a序列升级9核
16	22112 31241	9	   	281.17	橙5易伤3时间3攻速	18a攻速27掉矿3468a易伤58a时间8a序列升级9核
17	22144 32241	9	   	281.17	橙5易伤3时间3攻速	18a攻速25掉矿3678a易伤48a时间8a序列升级9核
18	11115 62332	9	 * 	280.86	橙3易伤3伤害2等级1核弹	1核弹29a伤害349易伤5攻速6核7敌人爆炸89等级9序列升级
19	11115 66332	9	   	280.86	橙3易伤3伤害2等级1核弹	1核弹29a伤害349易伤5攻速6核7基地爆炸89等级9序列升级
20	24436 22322	7	   	279.95	橙3易伤2伤害2时间3攻速1暴击	139攻速23伤害39序列升级49时间5平台679易伤8核a暴击
21	32112 25241	9	 * 	279.56	橙3易伤2等级3时间2攻速	1立即金币25a时间346易伤7a等级8a攻速9核a序列升级
22	42112 25241	9	   	279.56	橙3易伤2等级3时间2攻速	1双倍矿25a时间346易伤7a等级8a攻速9核a序列升级
23	11115 62336	9	   	278.86	橙3易伤2等级2伤害1暴击1核弹	1核弹29伤害349易伤5攻速6核7敌人爆炸89等级9序列升级a暴击
24	11115 63336	9	   	278.86	橙3易伤2等级2伤害1暴击1核弹	1核弹29伤害349易伤5攻速6核7低血量敌人89等级9序列升级a暴击
25	24432 32121	8	 * 	277.22	橙2易伤3伤害2时间3攻速2暴击	136攻速239伤害39序列升级45时间79暴击89易伤a核
26	24123 33121	3	   	277.22	橙2易伤3伤害2时间3攻速2暴击	149攻速256伤害36易伤69序列升级79暴击89时间a核
27	56411 13614	8	 * 	275.53	橙3易伤2等级1伤害2暴击1时间	1加一27暴击37等级4伤害5矿等678易伤7序列升级9时间a核
28	24116 23323	6	 * 	275.46	橙4易伤3时间1伤害2攻速	19攻速2伤害3469易伤5平台79a时间8核9序列升级
29	24116 24323	7	   	275.46	橙4易伤3时间1伤害2攻速	19攻速2伤害3469易伤5平台79a时间8核9序列升级
30	24116 42323	7	   	275.46	橙4易伤3时间1伤害2攻速	19攻速2伤害3479易伤5平台69a时间8核9序列升级
31	56411 13844	10	 * 	275.08	橙3易伤3等级3暴击1伤害1全技能	1加一279暴击379等级4伤害5矿等679易伤79序列升级8全技能a核
32	56361 43322	3	 * 	273.65	橙4易伤3暴击1伤害2攻速1时间	1加一249暴击349a易伤49序列升级5时间6伤害79攻速8核
33	11115 66333	10	   	273.52	橙3易伤2等级2伤害1核弹	1核弹29伤害349易伤5攻速6核7基地爆炸89等级9序列升级a雷电
34	11162 13146	9	   	272.59	橙4易伤2伤害1等级1暴击1核弹	1核弹29伤害369a易伤4等级5暴击79最后敌人8核9序列升级
35	51842 13834	9	 * 	272.56	橙3易伤3伤害3等级	1加一2双倍矿39a易伤4平台5掉矿6核79a伤害89a等级9a序列升级
36	54842 13834	9	   	272.56	橙3易伤3伤害3等级	1加一2立即金币39a易伤4平台5掉矿6核79a伤害89a等级9a序列升级
37	25133 43321	1	   	272.10	橙3易伤3时间2伤害2攻速	19攻速246易伤3平台569时间69序列升级79伤害8核a最后敌人
38	25133 43322	1	   	272.10	橙3易伤3时间2伤害2攻速	19攻速246易伤3平台569时间69序列升级79伤害8核a双倍矿
39	25133 43323	1	   	272.10	橙3易伤3时间2伤害2攻速	19攻速246易伤3平台569时间69序列升级79伤害8核a矿等
40	25133 43325	1	   	272.10	橙3易伤3时间2伤害2攻速	19攻速246易伤3平台569时间69序列升级79伤害8核a敌人爆炸
41	23134 43323	2	   	272.10	橙3易伤3时间2伤害2攻速	19攻速26a时间3平台469易伤5双倍矿69序列升级79伤害8核
42	24134 43323	1	   	272.10	橙3易伤3时间2伤害2攻速	19攻速26a时间3平台469易伤5双倍矿69序列升级79伤害8核
43	25133 43326	1	   	272.00	橙3易伤3时间2伤害2攻速	19攻速246易伤3平台569时间69序列升级79伤害8核a掉矿
44	24155 23323	6	   	272.00	橙3易伤3时间2伤害2攻速	19攻速25伤害369易伤4平台79a时间8核9序列升级
45	11333 25125	2	 * 	271.35	橙2易伤2等级2伤害2时间1核弹	1核弹2a伤害3雷电4a易伤5金币生成69时间7核8a等级a序列升级
46	56338 33321	3	   	270.89	橙3易伤2伤害2时间2暴击	1加一29暴击359易伤45伤害59序列升级6攻速79时间8核a策反
47	56338 33322	3	   	270.89	橙3易伤2伤害2时间2暴击	1加一29暴击359易伤45伤害59序列升级6攻速79时间8核a基地爆炸
48	56338 33324	3	   	270.65	橙3易伤2伤害2时间2暴击1卖塔	1加一29暴击359易伤45伤害59序列升级6攻速79时间8核a卖塔
49	32112 41541	7	 * 	270.40	橙3易伤3时间1等级3暴击	1立即金币257时间347易伤67a暴击7序列升级8核9等级
50	24113 33531	4	   	270.25	橙4易伤3伤害1暴击	1攻速256伤害3469易伤6序列升级7暴击8加一a核
51	24113 33531	3	   	270.25	橙4易伤3伤害1暴击	1攻速256伤害3469易伤6序列升级7暴击8加一a核
52	24115 33531	5	   	270.25	橙4易伤3伤害1暴击	1攻速256伤害3469易伤6序列升级7暴击8加一a核
53	56361 43324	3	 * 	270.19	橙3易伤2伤害3暴击2攻速1时间	1加一249暴击349易伤49序列升级5时间6a伤害79攻速8核
54	11622 13145	10	   	268.75	橙4易伤3伤害2暴击1核弹	1核弹279伤害379a低血量敌人4金币生成5a暴击679a易伤79a序列升级8核
55	56411 13214	7	 * 	268.42	橙2易伤2等级2伤害2暴击1时间	1加一27暴击37等级48伤害5矿等67易伤7序列升级9时间a核
56	11162 25143	10	   	268.32	橙2易伤2等级2伤害2暴击1时间1核弹	1核弹29伤害37易伤49等级59暴击6挖青8核9序列升级a时间
57	11435 61232	10	 * 	267.89	橙2易伤3伤害2时间1等级1核弹	1核弹239伤害39序列升级49时间5攻速6核7掉矿89易伤a等级
58	11162 13143	9	   	267.79	橙3易伤2伤害1等级1时间1暴击1核弹	1核弹29伤害369易伤4等级5暴击79最后敌人8核9序列升级a时间
59	11162 13143	10	   	267.79	橙3易伤2伤害1等级1时间1暴击1核弹	1核弹29伤害369易伤4等级5暴击79最后敌人8核9序列升级a时间
60	11162 14126	9	   	267.59	橙3易伤2伤害1等级1时间1暴击1核弹	1核弹29伤害36a易伤4等级5暴击7时间8核
61	25133 43333	1	   	267.52	橙4易伤3时间1伤害	1攻速2469易伤3平台56a时间6序列升级7伤害8核
62	11622 13142	9	   	267.39	橙3易伤3伤害1等级1暴击1核弹	1核弹279伤害379低血量敌人4金币生成5暴击679易伤79序列升级8核a等级
63	11162 13146	10	   	267.19	橙3易伤3伤害1等级1暴击1核弹	1核弹29a伤害369易伤4等级5暴击79最后敌人8核9序列升级
64	56333 53322	3	 * 	267.19	橙3易伤2时间3暴击1伤害2攻速	1加一269暴击39a易伤4伤害56时间69序列升级79攻速8核
