0	Index      	 *	Score 	Summary	Detail	Bounty	
1	63132 51262	 * 	291.71	橙3易伤3时间2伤害3暴击1全技能	1全技能2随机矿379易伤47a暴击579时间6核79序列升级89伤害	4
2	63132 51261	   	285.67	橙3易伤3时间2伤害2暴击1全技能	1全技能2随机矿379易伤47暴击579时间6核79序列升级89伤害a基地爆炸	4
3	63132 51361	   	285.13	橙3易伤3时间3暴击1伤害1核弹1全技能	1全技能2随机矿379易伤479暴击579时间6核79序列升级8核弹a伤害	4
4	53211 33222	 * 	279.22	橙3易伤3时间1等级1伤害2雷电	17雷电248易伤345时间4序列升级6等级9伤害a核	1
5	54211 33222	   	279.22	橙3易伤3时间1等级1伤害2雷电	17雷电248易伤345时间4序列升级6等级9伤害a核	2
6	54511 33222	   	279.22	橙3易伤3时间1等级1伤害2雷电	17雷电248易伤345时间4序列升级6等级9伤害a核	3
7	63132 51363	   	273.37	橙3易伤3时间3暴击1核弹1全技能	1全技能2随机矿379易伤479暴击579时间6核79序列升级8核弹a雷电	4
8	16216 28113	 * 	272.09	橙4易伤2时间1等级2暴击	18暴击2基地爆炸3加一478a易伤58时间6核8序列升级9等级	6
9	16216 28114	 * 	271.10	橙3易伤2时间1等级2暴击1伤害	18暴击2基地爆炸3加一478易伤58时间6核8序列升级9等级a伤害	6
10	63132 51113	   	269.10	橙3易伤2时间1等级2暴击1全技能	1全技能2随机矿37a易伤47暴击57时间6核7序列升级8雷电9等级	4
11	63136 51113	   	269.10	橙3易伤2时间1等级2暴击1全技能	1全技能2随机矿37a易伤47暴击57时间6核7序列升级8雷电9等级	5
12	63132 51224	   	267.88	橙3易伤3时间2暴击1伤害1全技能	1全技能2随机矿37a易伤47暴击579时间6核7序列升级8伤害	4
13	14216 33342	 * 	266.41	橙4易伤2等级3暴击	123暴击2a序列升级457a易伤6a等级8a最后敌人9核	10
14	53211 34122	   	266.26	橙3易伤3时间1等级1暴击	1雷电24a易伤345时间4序列升级6等级7金币生成8核9暴击	1
15	53211 36122	   	266.26	橙3易伤3时间1等级1暴击	1雷电24a易伤345时间4序列升级6等级7矿等8核9暴击	1
16	54211 34122	   	266.26	橙3易伤3时间1等级1暴击	1雷电24a易伤345时间4序列升级6等级7金币生成8核9暴击	2
17	54211 36122	   	266.26	橙3易伤3时间1等级1暴击	1雷电24a易伤345时间4序列升级6等级7矿等8核9暴击	2
18	24216 24113	   	265.77	橙4易伤2时间1等级1暴击	18敌人爆炸2暴击3加一478a易伤58时间6核8序列升级9等级	7
19	24216 26113	   	265.77	橙4易伤2时间1等级1暴击	18敌人爆炸2暴击3加一478a易伤58时间6核8序列升级9等级	6
20	63132 51362	   	264.96	橙3易伤3时间3暴击1核弹1全技能	1全技能2随机矿379易伤479暴击579时间6核79序列升级8核弹a加一	4
21	24216 24114	   	264.79	橙3易伤2时间1等级1伤害1暴击	18敌人爆炸2暴击3加一478易伤58时间6核8序列升级9等级a伤害	7
22	24216 26114	   	264.79	橙3易伤2时间1等级1伤害1暴击	18敌人爆炸2暴击3加一478易伤58时间6核8序列升级9等级a伤害	6
23	24216 22125	 * 	264.46	橙3易伤3时间1等级2暴击	178敌人爆炸29暴击3加一489易伤589时间6核89序列升级a等级	7
24	16216 28112	   	264.26	橙3易伤3时间1等级2暴击	18暴击2基地爆炸3加一478易伤58a时间6核8序列升级9等级	6
25	63132 51114	 * 	263.43	橙2易伤2等级2时间2暴击1全技能	1全技能2随机矿37易伤47暴击57时间6核7序列升级8雷电9a等级	4
26	63132 51143	   	262.96	橙3易伤2时间2暴击1伤害1全技能	1全技能2随机矿37a易伤47暴击57时间6核7序列升级8雷电9伤害	4
27	63131 51224	 * 	262.66	橙4易伤2伤害2暴击1全技能	1全技能2随机矿379a易伤47暴击579敌人爆炸6核79序列升级89伤害	4
28	63131 51224	   	262.36	橙4易伤2伤害2暴击1全技能	1全技能2随机矿379a易伤47暴击579挖尘6核79序列升级89伤害	5
29	53211 34133	   	262.27	橙3易伤3时间1等级1全技能	1雷电24a易伤345时间4序列升级6等级7金币生成8核9全技能	1
30	54211 34133	   	262.27	橙3易伤3时间1等级1全技能	1雷电24a易伤345时间4序列升级6等级7金币生成8核9全技能	2
31	53211 32243	   	262.17	橙3易伤3时间1等级1全技能	1雷电249易伤345时间4序列升级6等级7挖尘8全技能a核	1
32	54211 32243	   	262.17	橙3易伤3时间1等级1全技能	1雷电249易伤345时间4序列升级6等级7挖尘8全技能a核	2
33	14211 23512	   	261.90	橙2易伤2伤害2时间3暴击1全技能	123暴击2a序列升级4a易伤5攻速6全技能7a伤害8a时间9核	5
