0	Index      	*	Score	Code	Var	Bounty
1	12323 51416	*	275.4	橙4易伤2伤害1等级1时间	1a残血敌人2矿等347a易伤5等级6核8时间9a伤害a序列升级	4
2	13322 35142	*	264.3	橙2易伤2伤害2时间1等级2暴击	1残血敌人28暴击39时间4掉矿58易伤6等级78伤害8序列升级a核	1
3	23633 45222	 	261.1	橙2易伤2伤害2时间1等级1暴击	1敌人爆炸2暴击39易伤47伤害5等级68时间a核	1
4	13122 35142	 	260.2	橙2易伤2伤害1等级2暴击1时间	1残血敌人28暴击3矿等4基地爆炸58易伤6等级78伤害8序列升级9时间a核	1
5	43322 35142	 	258.3	橙2易伤2伤害2时间1等级2暴击	1最后敌人28暴击39时间4掉矿58易伤6等级78伤害8序列升级a核	1
6	13322 35135	 	258.1	橙2易伤2伤害1等级2暴击1时间	1残血敌人28暴击3时间4掉矿58易伤6等级78伤害8序列升级9核a矿等	1
7	13633 45222	 	257.9	橙2易伤2伤害2时间1等级1暴击	1残血敌人2暴击39易伤47伤害5等级68时间a核	1
8	32343 58333	*	257.0	橙3易伤3时间1等级1伤害1卖塔	179掉矿2加一3伤害479易伤5卖塔679时间79序列升级8核a等级	2
9	23633 12422	 	255.7	橙3易伤1等级1伤害1时间1暴击	1敌人爆炸2暴击379易伤4伤害5等级6立即金币8时间a核	1
10	13322 35136	 	255.3	橙2易伤2伤害1等级2暴击1时间	1残血敌人28暴击3时间4掉矿58易伤6等级78伤害8序列升级9核a敌人爆炸	1
11	12333 51416	 	254.7	橙3易伤2伤害1等级1时间	14a残血敌人2矿等37a易伤5等级6核8时间9a伤害a序列升级	3
12	23633 52422	*	254.7	橙3易伤2等级1伤害1时间1暴击	1敌人爆炸2暴击379易伤4伤害56等级8时间a核	1
13	13222 35142	 	254.7	橙2易伤2伤害1等级2暴击1时间	1残血敌人28暴击3金币生成4基地爆炸58易伤6等级78伤害8序列升级9时间a核	1
14	12323 51322	 	254.6	橙4易伤1等级1伤害1暴击	1残血敌人2矿等3479易伤5等级6核8暴击a伤害	4
15	43122 35142	 	254.2	橙2易伤2伤害1等级2暴击1时间	1最后敌人28暴击3矿等4基地爆炸58易伤6等级78伤害8序列升级9时间a核	1
16	23632 23622	 	254.0	橙3易伤1等级1伤害1暴击	1敌人爆炸2暴击35a易伤4伤害6雷电7核8等级9矿等	1
17	23632 23222	*	253.0	橙3易伤2暴击1伤害1时间2雷电2敌人爆炸	18敌人爆炸28暴击359易伤4伤害68雷电7核8序列升级a时间	1
18	23633 45122	 	252.8	橙2易伤2伤害1等级2暴击1时间	1敌人爆炸28暴击39易伤47伤害5等级6时间a核	1
19	13633 16422	 	252.5	橙3易伤1等级1伤害1时间1暴击	1残血敌人2暴击379易伤4伤害5等级6立即金币8时间a核	1
20	23352 51522	 	252.3	橙3易伤2时间1等级1暴击	1敌人爆炸2暴击36时间4等级589易伤7策反a核	1
21	25363 61322	 	252.3	橙3易伤2时间1等级1暴击	1敌人爆炸23时间4随机矿5等级679易伤8暴击a核	1
22	13532 35622	 	252.2	橙3易伤2伤害1等级1暴击	1残血敌人2暴击3最后敌人47伤害589易伤6等级a核	1
23	23156 16322	 	252.2	橙3易伤1等级1伤害1时间1暴击2敌人爆炸	12敌人爆炸359易伤4等级6伤害7时间8暴击a核	7
24	13322 35112	 	251.8	橙2易伤2伤害1等级2暴击1时间	1残血敌人28暴击3时间4掉矿58易伤6等级78伤害8序列升级9基地爆炸a核	1
25	13322 35131	 	251.8	橙2易伤2伤害1等级2暴击1时间	1残血敌人28暴击3时间4掉矿58易伤6等级78伤害8序列升级9核a基地爆炸	1
26	11321 51416	 	251.5	橙3易伤2伤害1等级1时间	1a残血敌人25金币生成37a易伤4等级6核8时间9a伤害a序列升级	5
27	13322 35152	*	250.9	橙2易伤2伤害2等级2暴击1时间	1残血敌人28暴击3时间4掉矿58易伤69等级78伤害8序列升级a核	1
28	13633 41522	 	250.9	橙3易伤1等级1伤害1时间1暴击	17残血敌人2暴击389易伤4伤害5等级6时间a核	1
29	12323 51412	 	250.7	橙3易伤2时间1等级1伤害	1残血敌人2矿等347易伤5等级6核8a时间9伤害	4
30	23156 31134	 	250.2	橙3易伤2伤害1等级3敌人爆炸	129敌人爆炸359易伤4等级6平台7残血敌人89伤害9序列升级a核	8
31	13322 35132	 	250.2	橙2易伤2伤害1等级2暴击1时间	1a残血敌人28暴击3时间4掉矿58易伤6等级78伤害8序列升级9核	1
32	12323 51411	 	249.8	橙3易伤1等级1伤害1时间1暴击	1残血敌人2矿等347易伤5等级6核8时间9伤害a暴击	4
33	23156 32134	 	249.7	橙3易伤2伤害1等级3敌人爆炸	129敌人爆炸359易伤4等级6平台7挖尘89伤害9序列升级a核	8
34	13633 45122	 	249.7	橙2易伤2伤害1等级2暴击1时间	1残血敌人28暴击39易伤47伤害5等级6时间a核	1
35	13322 35134	 	249.7	橙2易伤2伤害1等级2暴击1时间	1残血敌人28暴击3时间4掉矿58易伤6等级78伤害8序列升级9核a赏金邻近	1
36	13322 35133	 	249.7	橙2易伤2伤害1等级2暴击1时间	1残血敌人28暴击3时间4掉矿58易伤6等级78伤害8序列升级9核a挖青	1
37	11333 51416	 	249.2	橙3易伤2伤害1等级1时间	14a残血敌人2金币生成37a易伤5等级6核8时间9a伤害a序列升级	3
38	15363 61322	 	249.1	橙3易伤2时间1等级1暴击	1残血敌人23时间4随机矿5等级679易伤8暴击a核	1
