0	Index      	 *	Score 	Summary	Detail	Bounty	
1	15512 42322	 * 	296.04	橙3易伤2等级2伤害2时间	18时间2赏金邻近38伤害4雷电5a等级678易伤8序列升级9核	1
2	51632 16231	 * 	292.31	紫5易伤2等级2时间1伤害2雷电	1核2679a易伤3a雷电4伤害56等级6a序列升级8a时间	9
3	15512 42323	 * 	290.26	橙3易伤3时间2伤害1等级	18a时间2赏金邻近38伤害4雷电5等级678易伤8序列升级9核	1
4	51632 13243	 * 	284.90	紫4易伤2等级2伤害2时间	1核269a易伤3雷电49伤害56等级69序列升级7掉矿89时间	9
5	12362 33341	 * 	284.68	橙2易伤2等级3时间2伤害	17a时间2a易伤3双倍矿46伤害5雷电8a等级9核a序列升级	7
6	12643 13341	 * 	278.27	橙3易伤2等级3时间2雷电	16a时间24a易伤37雷电5策反8a等级9核a序列升级	5
7	12362 33341	   	278.00	橙2易伤2等级2伤害2时间2雷电	1a时间2a易伤3双倍矿46伤害57雷电8a等级9核a序列升级	6
8	12362 36341	   	278.00	橙2易伤2等级2伤害2时间2雷电	1a时间2a易伤3双倍矿46伤害57雷电8a等级9核a序列升级	7
9	11532 35621	   	275.65	橙3易伤2时间1等级1伤害2雷电	18时间2全技能35雷电459易伤5序列升级6伤害7核a等级	7
10	11532 35531	   	274.72	橙3易伤1等级1伤害1时间2雷电1暴击	1时间2全技能35雷电459易伤5序列升级6伤害7核8暴击a等级	10
11	13641 13134	 * 	274.37	橙4易伤3时间1伤害2雷电	156时间27敌人爆炸37雷电4567易伤567序列升级8策反9核a伤害	9
12	12362 13341	   	273.64	橙2易伤2等级3时间1伤害2雷电	16a时间2a易伤3双倍矿4伤害57雷电8a等级9核a序列升级	4
13	12362 13341	   	273.64	橙2易伤2等级3时间1伤害2雷电	16a时间2a易伤3双倍矿4伤害57雷电8a等级9核a序列升级	5
14	12652 13341	   	273.64	橙2易伤2等级3时间1伤害2雷电	16a时间2a易伤37雷电4伤害5立即金币8a等级9核a序列升级	3
15	11624 11341	   	273.40	橙3易伤2等级2时间1暴击	1a时间2全技能3矿等4a等级5暴击6掉矿79a易伤8核a序列升级	3
16	13641 13135	 * 	272.64	橙5易伤3时间2雷电	156时间27敌人爆炸37雷电4567a易伤567序列升级8策反9核	10
17	51312 14611	 * 	270.50	紫3易伤3等级2伤害2时间2雷电	1核27a易伤3双倍矿49a等级57雷电67时间7a序列升级8a伤害	3
18	11533 36621	   	267.95	橙3易伤2等级2时间	18时间2全技能3雷电469易伤5a等级7核	5
19	11533 36621	   	267.95	橙3易伤2等级2时间	18时间2全技能3雷电469易伤5a等级7核	6
20	13641 13132	   	267.95	橙4易伤3时间2雷电1暴击	156时间27敌人爆炸37雷电4567易伤567序列升级8策反9核a暴击	10
21	13641 13136	   	267.95	橙4易伤3时间2雷电1暴击	156时间27敌人爆炸37雷电4567易伤567序列升级8策反9核a暴击	9
22	11532 35512	 * 	267.52	橙2易伤2伤害2时间2暴击3雷电	1a时间2全技能359雷电45易伤5a序列升级6a伤害7核8a暴击	10
23	16266 21331	   	266.99	橙2易伤2等级3时间1伤害	126时间26序列升级3敌人爆炸4伤害56易伤7核8a等级9雷电	6
24	51632 16231	   	266.28	紫4易伤2等级1伤害1时间1暴击	1核2679易伤3雷电4伤害56等级6序列升级8时间a暴击	10
25	14261 41213	   	266.24	橙3易伤2等级2时间2攻速	14时间2随机矿34攻速4序列升级589易伤67等级a核	3
26	13612 14612	   	266.09	橙3易伤2时间1等级1伤害2雷电	17时间2敌人爆炸37雷电4随机矿567易伤7序列升级8伤害9等级a核	6
