0	Index      	 *	Score 	Summary	Detail	
1	21431 34641	 * 	351.01	橙2易伤1双倍秒伤1伤害1时间	1毒液对冰2赏金塔35易伤4敌人爆炸6加一7时间8核9伤害a双倍秒伤
2	31431 34641	   	351.01	橙2易伤1双倍秒伤1伤害1时间	1狙击对毒2赏金塔35易伤4敌人爆炸6加一7时间8核9伤害a双倍秒伤
3	41431 34641	   	351.01	橙2易伤1双倍秒伤1伤害1时间	1散射对绿2赏金塔35易伤4敌人爆炸6加一7时间8核9伤害a双倍秒伤
4	63125 33134	 * 	343.50	橙2易伤1双倍秒伤2时间	1头目28易伤3低血量敌人4赏金邻近58时间68技能点7赏金塔8序列升级9核a双倍秒伤
5	61631 25331	 * 	334.64	橙2双倍秒伤2暴击1时间	1头目24暴击3时间5火球减费6核7掉矿89双倍秒伤a随机技能
6	61631 25332	 * 	334.64	橙2双倍秒伤2暴击2时间	1头目24暴击3a时间5火球减费6核7掉矿89双倍秒伤
7	61631 25333	   	334.64	橙2双倍秒伤2暴击1时间	1头目24暴击3时间5火球减费6核7掉矿89双倍秒伤a基地爆炸
8	61222 24362	 * 	332.29	紫2易伤1双倍秒伤1暴击1时间1全技能	1头目2暴击3全技能4金币生成5核69易伤7时间8敌人爆炸a双倍秒伤
9	61232 24362	   	332.19	紫2易伤1双倍秒伤1暴击1时间1全技能	1头目2暴击3全技能4掉矿5核69易伤7时间8敌人爆炸a双倍秒伤
10	24233 11463	   	331.04	橙2易伤1双倍秒伤1时间	1毒液对冰2金币生成3时间4随机矿5爆破对冰67易伤8策反9核a双倍秒伤
11	34233 11463	   	331.04	橙2易伤1双倍秒伤1时间	1狙击对毒2金币生成3时间4随机矿5爆破对冰67易伤8策反9核a双倍秒伤
12	51143 23343	   	331.04	橙2易伤1双倍秒伤1时间	1攻速2立即金币3赏金邻近49易伤5平台6核7基地爆炸8时间a双倍秒伤
13	63221 36325	   	331.04	橙2易伤1双倍秒伤1时间	1头目26易伤3金币生成4火球减费5平台7核8时间9爆破对壮a双倍秒伤
14	63321 36325	   	331.04	橙2易伤1双倍秒伤1时间	1头目26易伤3矿等4火球减费5平台7核8时间9爆破对壮a双倍秒伤
15	21431 13211	   	330.94	橙2易伤1双倍秒伤1时间1卖塔	1毒液对冰2赏金塔35易伤4敌人爆炸6核7平台8时间9卖塔a双倍秒伤
16	31431 13211	   	330.94	橙2易伤1双倍秒伤1时间1卖塔	1狙击对毒2赏金塔35易伤4敌人爆炸6核7平台8时间9卖塔a双倍秒伤
17	41431 13211	   	330.94	橙2易伤1双倍秒伤1时间1卖塔	1散射对绿2赏金塔35易伤4敌人爆炸6核7平台8时间9卖塔a双倍秒伤
18	24212 36227	   	330.94	橙2易伤1双倍秒伤1时间1卖塔	1毒液对冰2金币生成3时间4基地爆炸57易伤6加一8核9卖塔a双倍秒伤
19	24212 36241	   	330.94	橙2易伤1双倍秒伤1时间	1毒液对冰2金币生成3时间4基地爆炸57易伤6加一8核9赏金塔a双倍秒伤
20	34212 36227	   	330.94	橙2易伤1双倍秒伤1时间1卖塔	1狙击对毒2金币生成3时间4基地爆炸57易伤6加一8核9卖塔a双倍秒伤
21	34212 36241	   	330.94	橙2易伤1双倍秒伤1时间	1狙击对毒2金币生成3时间4基地爆炸57易伤6加一8核9赏金塔a双倍秒伤
22	44212 36241	   	330.94	橙2易伤1双倍秒伤1时间	1散射对绿2金币生成3时间4基地爆炸57易伤6加一8核9赏金塔a双倍秒伤
23	53121 36325	   	330.94	橙2易伤1双倍秒伤1时间	1攻速26易伤3头目4火球减费5平台7核8时间9散射对绿a双倍秒伤
24	21431 34651	   	330.84	橙2易伤1双倍秒伤1时间	1毒液对冰2赏金塔35易伤4敌人爆炸6加一7时间8核9掉矿a双倍秒伤
25	21431 34661	   	330.84	橙2易伤1双倍秒伤1时间	1毒液对冰2赏金塔35易伤4敌人爆炸6加一7时间8核9爆破对冰a双倍秒伤
26	31431 34651	   	330.84	橙2易伤1双倍秒伤1时间	1狙击对毒2赏金塔35易伤4敌人爆炸6加一7时间8核9掉矿a双倍秒伤
27	31431 34661	   	330.84	橙2易伤1双倍秒伤1时间	1狙击对毒2赏金塔35易伤4敌人爆炸6加一7时间8核9爆破对冰a双倍秒伤
28	24253 11124	 * 	328.54	3易伤1双倍秒伤1暴击1等级1时间	1毒液对冰2金币生成3时间4等级5机枪对头目678易伤9暴击a双倍秒伤
29	34253 11124	   	328.54	3易伤1双倍秒伤1暴击1等级1时间	1狙击对毒2金币生成3时间4等级5机枪对头目678易伤9暴击a双倍秒伤
30	63164 31131	 * 	323.74	橙1双倍秒伤1易伤2时间1等级1伤害	1头目2易伤3低血量敌人4最后敌人5a时间6核7伤害8等级9双倍秒伤
31	63164 31132	   	323.74	橙1双倍秒伤1易伤1等级1伤害1时间1挖怪	1头目2易伤3低血量敌人4最后敌人5时间6核7伤害8等级9双倍秒伤a挖怪
32	63164 31133	   	323.74	橙1双倍秒伤1易伤1等级1伤害1时间	1头目2易伤3低血量敌人4最后敌人5时间6核7伤害8等级9双倍秒伤a金币生成
33	53233 51226	   	323.54	橙1双倍秒伤1易伤1等级1伤害1时间1卖塔	1攻速2易伤3基地爆炸4等级5毒液对冰6时间7伤害8核9卖塔a双倍秒伤
34	52243 36111	   	321.20	3易伤1双倍秒伤1等级1伤害1时间	1攻速2时间3基地爆炸4伤害5基础对愈679易伤8等级a双倍秒伤
