0	Index      	 *	Score 	Summary	Detail	
1	25312 42232	 * 	290.21	DCR|DCR|2VULN|1TLV|1CDMG	1RCVC|2BELT|36VULN|4MDPS|5TLV|7CDMG|8aRCR|9LWND
2	13241 61433	 * 	288.93	ACR|DCR|2MLV|1VULN|1TLV|1DMG	1AME|2CGEN|34MLV|59RCR|6VULN|7RAT|8DMG|aTLV
3	33241 61433	   	288.83	ACR|DCR|2MLV|1VULN|1TLV|1DMG	1ERES|2CGEN|34MLV|59RCR|6VULN|7RAT|8DMG|aTLV
4	22223 13442	 * 	284.79	ACR|DCR|2MLV|2DMG|1TLV|2CDMG	1RCVC|27DMG|3aRCR|4LWND|57CDMG|67MLV|7BPWR|8TLV|9LIT
5	22233 13442	   	284.79	ACR|DCR|2MLV|2DMG|1TLV|2CDMG	1RCVC|27DMG|3aRCR|4FEWX|57CDMG|67MLV|7BPWR|8TLV|9LIT
6	22213 13442	   	284.69	ACR|DCR|2MLV|2DMG|1TLV|2CDMG	1RCVC|27DMG|3aRCR|4BEXP|57CDMG|67MLV|7BPWR|8TLV|9LIT
7	42223 22615	 * 	274.61	DCR|3MLV|2VULN|1DMG|1AAC	16VULN|2ERES|3TBNT|4DUR|569MLV|6BPWR|7DMG|8AAC|aRCR
8	22253 41412	 * 	273.23	ACR|DCR|2VULN|1TLV|1DMG|1CDMG	1RCVC|2DMG|3aRCR|4LIT|5ERES|69VULN|7CDMG|8TLV
9	42333 61143	 * 	272.23	ACR|DCR|3VULN|1MLV	158VULN|235ERES|4aRCR|5BPWR|6RAT|7AART|9MLV
10	25325 11161	 * 	271.46	DCR|DCR|2VULN|1DMG	1RCVC|2BELT|34VULN|5BLASTR|6CGEN|7RAT|8DMG|9aRCR
11	22223 13516	   	268.95	ACR|DCR|2MLV|2DMG|2CDMG|1ASPD	1RCVC|27DMG|3aRCR|4LWND|57CDMG|67MLV|7BPWR|8VENICY|9ASPD
12	22233 13516	   	268.95	ACR|DCR|2MLV|2DMG|2CDMG|1ASPD	1RCVC|27DMG|3aRCR|4FEWX|57CDMG|67MLV|7BPWR|8VENICY|9ASPD
13	13241 61633	   	268.87	ACR|DCR|2MLV|1VULN|1TLV	1AME|2CGEN|34MLV|59RCR|6VULN|7RAT|8ZMB|aTLV
14	22213 13516	   	268.85	ACR|DCR|2MLV|2DMG|2CDMG|1ASPD	1RCVC|27DMG|3aRCR|4BEXP|57CDMG|67MLV|7BPWR|8VENICY|9ASPD
15	33241 61633	   	268.77	ACR|DCR|2MLV|1VULN|1TLV	1ERES|2CGEN|34MLV|59RCR|6VULN|7RAT|8ZMB|aTLV
16	41432 31433	   	266.62	ACR|DCR|2VULN|1TLV|1DMG	16VULN|2CGEN|3DMSP|49RCR|5FEWX|7RAT|8DMG|aTLV
17	41123 22615	   	266.40	DCR|3MLV|2VULN|1DMG|1AAC	16VULN|2CGEN|3FEWX|4TBNT|569MLV|6BPWR|7DMG|8AAC|aRCR
18	42123 22615	   	266.30	DCR|3MLV|2VULN|1DMG|1AAC	16VULN|2ERES|3FEWX|4TBNT|569MLV|6BPWR|7DMG|8AAC|aRCR
19	43323 22615	   	266.30	DCR|3MLV|2VULN|1DMG|1AAC	16VULN|2FEWX|3ERES|4TBNT|569MLV|6BPWR|7DMG|8AAC|aRCR
20	22135 22631	 * 	265.29	DCR|3VULN|3DMG|1TLV	1RCVC|245DMG|3MDPS|6TLV|79aVULN|8RCR
21	21133 35426	   	265.14	ACR|DCR|2MLV|1VULN|1DMG	1RCVC|2AART|36MLV|47RCR|5BBNT|8RAT|9VULN|aDMG
22	13232 61433	   	264.74	ACR|DCR|1VULN|1TLV|1MLV|1DMG	15AME|2CGEN|3MLV|49RCR|6VULN|7RAT|8DMG|aTLV
23	13235 61433	   	264.74	ACR|DCR|1VULN|1TLV|1MLV|1DMG	1AME|25CGEN|3MLV|49RCR|6VULN|7RAT|8DMG|aTLV
24	33235 61433	   	264.64	ACR|DCR|1VULN|1TLV|1MLV|1DMG	1ERES|25CGEN|3MLV|49RCR|6VULN|7RAT|8DMG|aTLV
25	25522 12533	 * 	264.63	DCR|DCR|1TLV|2ASPD|1DMG	1RCVC|2BELT|3RPLT|47ASPD|57LIT|68RCR|7BPWR|9DMG|aTLV
26	21133 35146	 * 	263.27	ACR|DCR|3MLV|2DMG	1RCVC|2AART|36aMLV|47RCR|5BBNT|8aFRZFST|9aDMG|aBPWR
27	25313 42632	   	263.09	DCR|DCR|1VULN|1TLV|2DUR|1SELL	1RCVC|2BELT|3VULN|4MDPS|57DUR|6aRCR|8SELL|9TLV
28	44433 21311	 * 	262.84	DCR|2VULN|2MLV|1TLV|1AAC	16VULN|2BBNT|3BEXP|4TLV|56MLV|6BPWR|7RAT|8LIT|9AAC|aRCR
29	25312 52232	   	262.13	DCR|DCR|1VULN|1TLV|1CDMG	1RCVC|26BELT|3VULN|4MDPS|5TLV|7CDMG|8aRCR|9LWND
30	25312 32232	   	262.03	DCR|DCR|1VULN|1TLV|1CDMG	1RCVC|2BELT|3VULN|4MDPS|5TLV|6AEFBLL|7CDMG|8aRCR|9LWND
31	23514 31312	 * 	261.42	DCR|2VULN|2MLV|2DMG|1AAC|1SELL	1RCVC|28LHND|39VULN|48DMG|58MLV|6RCR|7SELL|8BPWR|aAAC
32	23536 42824	   	261.08	DCR|DCR|2VULN	1RCVC|2LHND|34VULN|5MBVNT|6aRCR|7TBNT|8AART|9DUR
33	22223 14442	   	260.69	ACR|DCR|2MLV|1TLV|1DMG|1CDMG	1RCVC|2DMG|3aRCR|4LWND|5CDMG|67MLV|8TLV|9LIT
34	22233 14442	   	260.69	ACR|DCR|2MLV|1TLV|1DMG|1CDMG	1RCVC|2DMG|3aRCR|4FEWX|5CDMG|67MLV|8TLV|9LIT
35	22213 14442	   	260.59	ACR|DCR|2MLV|1TLV|1DMG|1CDMG	1RCVC|2DMG|3aRCR|4BEXP|5CDMG|67MLV|8TLV|9LIT
36	21133 35615	 * 	260.47	ACR|DCR|3MLV|1VULN|1NUKE	1RCVC|2AART|368MLV|47RCR|5BBNT|9NUKE|aVULN
37	22511 33622	 * 	260.22	DCR|2VULN|3DMG|2MLV	1RCVC|289DMG|3TBNT|47VULN|58AEWIND|68MLV|8BPWR|aRCR
