0	Index      	Bounty	 *	Score 	Summary	Detail	
1	21121 63543	1	 * 	271.86	橙4易伤3时间3雷电	156雷电278时间379低血量敌人4567易伤567序列升级a核
2	21462 32363	7	 * 	269.51	橙3易伤3伤害1时间2雷电	1a雷电2最后敌人35a伤害4时间6金币生成7核89a易伤a序列升级
3	15423 21236	1	 * 	269.04	橙3易伤3伤害3攻速	179攻速239伤害4赏金塔5额外掉落6核89a易伤9序列升级
4	21435 32363	7	 * 	268.44	橙3易伤2伤害2时间2雷电	1a雷电2最后敌人3a伤害4矿等56时间7核89a易伤a序列升级
5	21462 12126	6	 * 	268.19	橙2易伤3伤害2时间2雷电1攻速	18雷电2最后敌人357伤害48时间68易伤8序列升级9攻速a核
6	51133 31461	2	 * 	264.58	橙3易伤3时间3暴击1全技能1卖塔	1卖塔278时间35掉矿478暴击678易伤78序列升级9核a全技能
7	21121 64343	2	 * 	263.39	橙5易伤3雷电1时间	156雷电2最后敌人3低血量敌人45679易伤56序列升级8时间a核
8	21121 66243	2	   	263.39	橙5易伤3雷电1时间	156雷电2最后敌人3低血量敌人45689易伤56序列升级7时间a核
9	15436 31333	1	   	262.61	橙2易伤3伤害2攻速1等级1暴击	17攻速237伤害4策反5等级67易伤7序列升级8核9暴击a敌人爆炸
10	15436 31331	1	   	262.51	橙2易伤3伤害2攻速1等级1暴击	17攻速237伤害4策反5等级67易伤7序列升级8核9暴击a赏金塔
11	21465 32133	7	 * 	261.49	橙2易伤2伤害2时间2等级2雷电	1a雷电2最后敌人3a伤害46时间58等级7核9a易伤a序列升级
12	11216 51221	1	 * 	261.45	橙2易伤3时间3攻速1伤害	15a攻速2a最后敌人3雷电457时间5a序列升级6伤害8核9a易伤
13	13216 51221	2	   	261.45	橙2易伤3时间3攻速1伤害	15a攻速2a低血量敌人3雷电457时间5a序列升级6伤害8核9a易伤
14	13316 51221	3	   	261.45	橙2易伤3时间3攻速1伤害	15a攻速2a低血量敌人3雷电457时间5a序列升级6伤害8核9a易伤
15	13366 51221	4	   	261.45	橙2易伤3时间3攻速1伤害	15a攻速2a低血量敌人3雷电457时间5a序列升级6伤害8核9a易伤
16	21323 15615	1	 * 	260.29	橙2易伤2伤害2时间3雷电1暴击	168雷电28时间3基地爆炸46易伤5平台68序列升级78伤害9暴击a核
17	21123 12441	1	   	260.20	橙4易伤3雷电1时间1等级	167雷电2时间37低血量敌人467a易伤5平台67序列升级8核9等级
18	21323 12441	1	   	260.20	橙4易伤3雷电1等级1时间	167雷电2时间37基地爆炸467a易伤5平台67序列升级8核9等级
19	21623 12441	1	   	260.20	橙4易伤3雷电1时间1等级	167雷电2时间37敌人爆炸467a易伤5平台67序列升级8核9等级
20	21423 12441	1	   	260.00	橙4易伤3雷电1时间1等级	167雷电2时间37挖尘467a易伤5平台67序列升级8核9等级
21	21121 63113	1	   	258.64	橙4易伤2时间3雷电	156雷电27时间37低血量敌人4567易伤567序列升级8最后敌人9矿等a核
