0	Index      	 *	Score 	Summary	Detail	
1	11226 23142	 * 	413.95	DCR|4VULN|1MDPS|1DUR	1DUST|2MLV|3457VULN|6DUR|8FEWX|9RCR|aMDPS
2	13226 23442	   	413.95	DCR|4VULN|1MDPS|1DUR	1DUST|2AAC|3457VULN|6DUR|8FEWX|9RCR|aMDPS
3	23226 23142	   	413.95	DCR|4VULN|1MDPS|1DUR	1ASPD|2LWND|3457VULN|6DUR|8FEWX|9RCR|aMDPS
4	23226 23442	   	413.95	DCR|4VULN|1MDPS|1DUR	1ASPD|2LWND|3457VULN|6DUR|8BEXP|9RCR|aMDPS
5	16226 23142	   	413.85	DCR|4VULN|1MDPS|1DUR	1DUST|2ERES|3457VULN|6DUR|8FEWX|9RCR|aMDPS
6	23226 15242	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	1ASPD|2LWND|345VULN|6TLV|7AME|8DUR|9RCR|aMDPS
7	13234 35342	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	1DUST|2AAC|358VULN|4ERES|6TLV|7DUR|9RCR|aMDPS
8	23234 33242	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	1ASPD|2LWND|357VULN|4ERES|6TLV|8DUR|9RCR|aMDPS
9	33326 63215	 * 	400.64	DCR|2VULN|1MDPS|2TLV|2DUR|1AART	1RPLT|2AART|38DUR|4ZMB|58TLV|6AAC|78VULN|8BPWR|9RCR|aMDPS
10	33322 26215	 * 	395.20	DCR|2VULN|1MDPS|2DMG|2DUR|1AART	1RPLT|2AART|38DUR|4ZMB|58VULN|6RMIN|78DMG|8BPWR|9RCR|aMDPS
11	11226 25142	   	387.38	DCR|3VULN|1MDPS|2DUR	1DUST|2MLV|345VULN|67DUR|8FEWX|9RCR|aMDPS
12	23232 51242	   	387.38	DCR|3VULN|1MDPS|2DUR	18ASPD|2LWND|378VULN|4ERES|5CGEN|68DUR|8BPWR|9RCR|aMDPS
13	23236 51242	   	387.38	DCR|3VULN|1MDPS|2DUR	18ASPD|2LWND|378VULN|4ERES|5MLV|68DUR|8BPWR|9RCR|aMDPS
