0	Index      	 *	Score 	Summary	Detail	
1	56223 23421	 * 	309.06	橙橙2易伤1等级1伤害1暴击	1伤害2金币生成35易伤4暴击68核79立即金币a等级
2	25116 14133	 * 	307.11	紫紫2易伤1等级1伤害1毒气减费1挖怪	1挖怪2毒气减费35核4伤害6低血量敌人7等级8a易伤9随机技能
3	26116 14133	 * 	307.11	紫紫2易伤1等级1火球减费1伤害1挖怪	1挖怪2火球减费35核4伤害6低血量敌人7等级8a易伤9随机技能
4	66223 23421	   	302.65	橙橙2易伤1等级1攻速1暴击	1攻速2金币生成35易伤4暴击68核79立即金币a等级
5	51226 36221	 * 	301.52	橙橙2等级2伤害1烈焰减费	1a伤害2时间3a基地爆炸4电塔对黄5烈焰减费6技能79核8a等级a序列升级
6	51126 36221	   	301.32	橙橙2等级2伤害1烈焰减费	1a伤害2时间3a挖尘4电塔对黄5烈焰减费6技能79核8a等级a序列升级
7	25116 14111	 * 	300.17	紫紫2易伤1等级1伤害1毒气减费1挖怪	1挖怪2毒气减费35核4伤害6低血量敌人7等级8a易伤9金币生成
8	26116 14111	 * 	300.17	紫紫2易伤1等级1火球减费1伤害1挖怪	1挖怪2火球减费35核4伤害6低血量敌人7等级8a易伤9金币生成
9	34223 23461	 * 	299.89	橙橙3易伤1等级1卖塔	1技能29矿等359易伤4卖塔68核7立即金币9序列升级a等级
10	36223 23461	 * 	299.69	橙橙3易伤1等级1卖塔	1技能29掉矿359易伤4卖塔68核7立即金币9序列升级a等级
11	51312 36221	 * 	298.89	橙橙2等级2伤害3时间	1a伤害24a时间3加农对甲5基地爆炸6技能79核8a等级a序列升级
12	34223 23451	   	295.17	橙橙2易伤1等级1烈焰减费1卖塔	1技能2矿等35易伤4卖塔68核7立即金币9烈焰减费a等级
13	36223 23451	   	295.07	橙橙2易伤1等级1烈焰减费1卖塔	1技能2掉矿35易伤4卖塔68核7立即金币9烈焰减费a等级
14	25116 31361	 * 	294.63	紫紫2等级2攻速1伤害2毒气减费1挖怪	1挖怪2a毒气减费35核4伤害6寒冰对黄7a等级8时间9a攻速a序列升级
15	26116 31361	 * 	294.63	紫紫2等级2攻速2火球减费1伤害1挖怪	1挖怪2a火球减费35核4伤害6寒冰对黄7a等级8时间9a攻速a序列升级
16	61514 21132	 * 	293.10	橙2等级2易伤1伤害1烈焰减费1攻速	1攻速2时间34等级5雷电67易伤8伤害9核a烈焰减费
17	34126 23362	 * 	292.75	紫紫1等级1易伤1烈焰减费1攻速1暴击	1技能2矿等35核4掉矿6暴击7等级8攻速9易伤a烈焰减费
18	54223 21163	 * 	292.10	橙3易伤2等级2伤害	1a伤害26a易伤3基地爆炸4技能点5额外掉落7雷电减费8a等级9核a序列升级
19	32225 41514	 * 	292.08	橙橙2等级1易伤1攻速	1技能2加一3随机技能4攻速5易伤6a核7挖尘89等级
20	51352 36221	   	290.40	橙橙2等级2伤害2时间	1a伤害2a时间3加农对甲4立即金币5基地爆炸6技能79核8a等级a序列升级
21	25116 26132	   	288.16	紫紫1等级1易伤1伤害1毒气减费1全技能2挖怪	16挖怪2毒气减费35核4伤害7等级8易伤9爆破对冰a全技能
22	26116 26132	   	288.16	紫紫1等级1易伤1火球减费1伤害1全技能2挖怪	16挖怪2火球减费35核4伤害7等级8易伤9爆破对冰a全技能
23	25116 31223	 * 	287.90	紫紫1等级1易伤2伤害1毒气减费1挖怪	1挖怪2毒气减费35核48伤害6寒冰对黄7等级9技能点a易伤
24	26116 31223	 * 	287.90	紫紫1等级1易伤2伤害1火球减费1挖怪	1挖怪2火球减费35核48伤害6寒冰对黄7等级9技能点a易伤
25	16513 16212	 * 	286.35	紫橙2易伤1等级1全技能	1雷电2等级39核4立即金币5额外掉落6技能78易伤a全技能
26	54331 13631	   	285.32	橙3易伤2等级1伤害1全技能	1伤害26a易伤3毒液对毒49等级5全技能7双倍秒伤8核
27	65223 23421	 * 	285.24	橙橙1等级1易伤2攻速1暴击	15攻速2随机矿3易伤4暴击68核79立即金币a等级
28	16513 16213	   	285.01	紫橙2易伤1等级	1雷电2等级39核4立即金币5额外掉落6技能78易伤a时间
29	25116 31161	 * 	284.97	紫紫2等级2攻速1伤害2毒气减费1挖怪	1挖怪2a毒气减费35核4伤害6寒冰对黄7a等级8敌人爆炸9a攻速a序列升级
30	26116 31161	 * 	284.97	紫紫2等级2攻速2火球减费1伤害1挖怪	1挖怪2a火球减费35核4伤害6寒冰对黄7a等级8敌人爆炸9a攻速a序列升级
31	66122 24313	 * 	284.48	紫2易伤1等级2伤害1火球减费1攻速	1攻速2金币生成3核46伤害5a易伤7时间8等级9火球减费
32	25116 26113	   	283.77	紫紫1等级1易伤1伤害1毒气减费1攻速2挖怪	16挖怪2毒气减费35核4伤害7等级8易伤9挖尘a攻速
33	26116 26113	   	283.77	紫紫1等级1易伤1火球减费1伤害1攻速2挖怪	16挖怪2火球减费35核4伤害7等级8易伤9挖尘a攻速
34	12536 21412	   	282.45	紫橙1等级1易伤1攻速1暴击	1雷电2攻速38核4基地爆炸5暴击6等级7敌人爆炸9时间a易伤
35	34126 14133	 * 	282.09	紫紫2易伤1等级	1技能2矿等35核4掉矿6挖青7等级8a易伤9随机技能
36	66122 22333	 * 	280.86	紫2等级2易伤2伤害1攻速	1攻速2金币生成3核46伤害5a易伤7挖尘89等级
37	64223 21163	 * 	280.56	橙3易伤2等级2攻速	1a攻速26a易伤3基地爆炸4技能点5额外掉落7雷电减费8a等级9核a序列升级
38	25116 31323	   	279.98	紫紫1等级1易伤1伤害1毒气减费1挖怪	1挖怪2毒气减费35核4伤害6寒冰对黄7等级8时间9技能点a易伤
39	25116 31353	   	279.98	紫紫1等级1易伤1伤害1毒气减费1挖怪	1挖怪2毒气减费35核4伤害6寒冰对黄7等级8时间9矿等a易伤
40	26116 31323	   	279.98	紫紫1等级1易伤1火球减费1伤害1挖怪	1挖怪2火球减费35核4伤害6寒冰对黄7等级8时间9技能点a易伤
41	26116 31353	   	279.98	紫紫1等级1易伤1火球减费1伤害1挖怪	1挖怪2火球减费35核4伤害6寒冰对黄7等级8时间9矿等a易伤
42	61514 21332	   	279.97	橙2等级2易伤1烈焰减费1攻速	1攻速2时间34等级5雷电67易伤8策反9核a烈焰减费
43	51532 21213	   	279.45	橙2等级2易伤1伤害1烈焰减费	1伤害2时间36等级4烈焰减费5敌人爆炸7基地爆炸8核9a易伤
44	32135 73381	   	279.10	橙橙1等级1易伤1伤害1暴击	1技能2加一3基地爆炸4暴击5易伤69核7低血量敌人8伤害a等级
45	55221 23421	   	279.10	橙橙1等级1易伤1伤害1暴击	1伤害2随机矿3易伤4暴击5风暴减费68核79立即金币a等级
46	56221 23421	   	279.10	橙橙1等级1易伤1伤害1暴击	1伤害2金币生成3易伤4暴击5风暴减费68核79立即金币a等级
