0	Index      	 *	Score 	Summary	Detail	
1	32263 41523	 * 	272.27	橙3易伤1等级2攻速2暴击	1平台29a易伤39暴击4等级5全技能6随机技能7核89攻速9序列升级
2	63121 62152	 * 	269.78	橙2易伤2矿等1等级1攻速	1雷电2随机技能3时间45矿等6核79易伤8攻速a等级
3	51114 21231	 * 	264.13	橙3矿等1等级1易伤2时间1暴击	12时间3暴击4赏金塔59a矿等6易伤7核8等级
4	43122 61623	 * 	263.58	橙2矿等2伤害1等级1易伤1暴击	17金币生成27矿等3暴击4赏金邻近5等级67伤害7序列升级8易伤9雷电a核
5	65123 25312	 * 	261.77	橙橙1易伤1等级1攻速	1雷电2赏金塔3双倍秒伤4等级5攻速6平台7a核8易伤9狙击对黄
6	65123 25332	   	261.77	橙橙1易伤1等级1攻速	1雷电2赏金塔3双倍秒伤4等级5攻速6平台7a核8易伤9基础对甲
7	32126 51523	 * 	259.54	橙3易伤2等级2攻速	1平台29a易伤3时间4立即金币59等级6额外掉落7核89攻速9序列升级
8	31332 64754	   	259.17	橙橙1易伤1等级1暴击	1平台2基地爆炸3暴击4易伤5最后敌人6加一7a核8等级9低血量敌人
9	31352 64724	   	259.17	橙橙1易伤1等级1暴击	1平台2基地爆炸3暴击4低血量敌人5最后敌人6加一7a核8等级9易伤
10	31332 64784	   	259.07	橙橙1易伤1等级1暴击	1平台2基地爆炸3暴击4易伤5最后敌人6加一7a核8等级9挖尘
11	51133 25116	   	257.78	橙2易伤1等级1矿等1技能2时间1暴击	12时间3暴击45易伤6掉矿7技能8等级9核a矿等
12	51114 21233	   	257.48	橙2矿等1等级1易伤1技能2时间1暴击	12时间3暴击4赏金塔59矿等6易伤7核8等级a技能
13	32512 63154	 * 	257.42	橙橙1易伤1伤害1技能	1平台2易伤3技能点4伤害5加一6a核7技能8寒冰对甲9随机技能
14	32312 63154	   	257.32	橙橙1易伤1伤害1技能	1平台2易伤3掉矿4伤害5加一6a核7技能8寒冰对甲9随机技能
15	42353 11226	 * 	255.53	紫3矿等2易伤1等级1技能1暴击	145金币生成2核345矿等45序列升级6暴击7等级8a易伤9技能
16	25333 56211	 * 	254.82	橙2矿等1易伤2攻速2暴击1技能	17敌人爆炸24暴击37矿等5技能67攻速7序列升级8易伤9核a随机技能
17	42353 36431	 * 	254.63	紫橙3矿等1易伤	1457金币生成29核345矿等457序列升级6加一8寒冰对甲a易伤
