0	Index      	*	Score	Code	Var
1	51113 16331	*	317.2	橙橙3易伤1等级	2随机技能3最后敌人4等级58a易伤6时间79核
2	32154 11414	*	314.4	紫橙3易伤1等级	1策反2加一3最后敌人469易伤58核7随机技能a等级
3	16324 34213	 	304.7	紫橙2易伤1等级1全技能	1敌人爆炸2a核3雷电48易伤5随机矿6全技能7等级9平台
4	51535 33132	*	304.0	紫橙2等级1易伤2随机技能2技能点	2a随机技能3a技能点49核5易伤6残血敌人7a等级8随机矿a序列升级
5	51535 13132	 	303.7	紫橙2等级1易伤2随机技能2技能点	2a随机技能3a技能点49核5易伤6最后敌人7a等级8随机矿a序列升级
6	26324 34213	 	301.9	紫橙2易伤1等级1全技能	1基地爆炸2a核3雷电48易伤5随机矿6全技能7等级9平台
7	32154 15173	 	301.5	紫橙2易伤1等级2时间	1策反2加一3最后敌人46易伤59核7等级8a时间
8	26132 23162	 	300.2	紫橙1等级1易伤1伤害1攻速	1基地爆炸29核3攻速4易伤5等级6随机技能7矿等8伤害a毒气能量
9	16432 22225	 	299.7	紫橙2等级1易伤2敌人爆炸	17敌人爆炸29核3技能点4易伤5a等级6随机技能8金币生成
10	32154 15171	 	299.4	紫橙2易伤1等级	1策反2加一3最后敌人46易伤59核7等级8时间a技能点
11	16532 32274	*	298.4	紫橙1等级1易伤2伤害	1敌人爆炸29核3a伤害4易伤5等级6加一7时间8挖尘
12	16354 21231	 	298.2	紫橙2等级1易伤	1敌人爆炸26核3雷电4双倍秒伤58等级7技能点9策反a易伤
13	51113 16334	 	298.0	橙橙2易伤1等级	2随机技能3最后敌人4等级58易伤6时间79核a随机矿
14	32611 33618	 	297.2	橙橙1等级1易伤1伤害1攻速1全技能	1策反2加一3双倍物品4等级5伤害6攻速7全技能8a核9易伤
15	32154 51414	 	296.3	紫橙2易伤1等级2策反	16策反2加一3最后敌人49易伤58核7随机技能a等级
16	26632 23411	 	296.3	紫橙2易伤1等级	1基地爆炸28核3加一4策反5等级6随机技能7矿等9a易伤
17	26132 23166	 	296.0	紫橙1等级1易伤1伤害1攻速	1基地爆炸29核3攻速4易伤5等级6随机技能7矿等8伤害a金币生成
18	51535 33131	 	295.5	紫橙2易伤1等级	2随机技能3技能点49核5a易伤6残血敌人7等级8随机矿
19	16352 21221	 	295.4	紫橙2等级1易伤	1敌人爆炸26核3雷电4双倍秒伤5矿等7技能点89等级a易伤
20	26354 21221	 	295.4	紫橙2等级1易伤	1基地爆炸26核3雷电4双倍秒伤59等级7技能点8策反a易伤
21	32154 11434	 	295.3	紫橙2易伤1等级	1策反2加一3最后敌人46易伤58核7随机技能9双倍矿a等级
22	51535 13131	 	295.3	紫橙2易伤1等级	2随机技能3技能点49核5a易伤6最后敌人7等级8随机矿
23	32154 34414	 	295.3	紫橙2易伤1等级	1策反2加一3最后敌人49易伤58核6随机技能7双倍矿a等级
24	16132 32274	 	294.4	紫橙1等级1易伤1伤害1攻速	1敌人爆炸29核3攻速4易伤5等级6加一7时间8挖尘a伤害
25	16132 31574	 	294.4	紫橙1等级1易伤1伤害1攻速	1敌人爆炸29核3攻速4易伤5等级6加一7挖尘8时间a伤害
26	26132 23164	 	293.7	紫橙1等级1易伤1伤害1攻速	1基地爆炸29核3攻速4易伤5等级6随机技能7矿等8伤害a最后敌人
27	16322 23616	 	293.4	紫橙3易伤1伤害1暴击2雷电	1敌人爆炸28核36雷电45a易伤7暴击9伤害
28	26132 23163	 	293.2	紫橙1等级1易伤1伤害1攻速	1基地爆炸29核3攻速4易伤5等级6随机技能7矿等8伤害a挖尘
29	26132 23165	 	293.2	紫橙1等级1易伤1伤害1攻速	1基地爆炸29核3攻速4易伤5等级6随机技能7矿等8伤害a额外掉落
30	26132 23161	 	293.2	紫橙1等级1易伤1伤害1攻速	1基地爆炸29核3攻速4易伤5等级6随机技能7矿等8伤害a挖青
31	51113 16335	 	293.1	橙橙2易伤1等级	2随机技能3最后敌人4等级58易伤6时间79核a残血敌人
32	26352 21421	 	292.6	紫橙2等级1易伤	1基地爆炸26核3雷电4双倍秒伤5矿等7技能点89等级a易伤
33	12643 24582	*	292.4	橙3易伤2等级1伤害2敌人爆炸	1a敌人爆炸3加一45a易伤6伤害7策反8核9a等级a序列升级
34	32154 15174	 	292.4	紫橙2易伤1等级	1策反2加一3最后敌人46易伤59核7等级8时间a双倍秒伤
