0	Index      	 *	Score 	Summary	Detail	
1	24116 18121	 * 	299.00	橙3等级2易伤2伤害1全技能	1双倍矿279等级3加一4全技能57易伤67伤害7序列升级8寒冰对冰a核
2	52343 11111	 * 	290.38	橙2易伤1等级3伤害3随机技能1攻速	1等级26易伤389随机技能4攻速567伤害6序列升级a核
3	52623 11111	   	290.38	橙2易伤1等级3伤害3随机技能1攻速	1等级26易伤3攻速489随机技能567伤害6序列升级a核
4	24116 18111	   	285.25	橙2等级2易伤2伤害1全技能	1双倍矿27等级3加一4全技能57易伤67伤害7序列升级8寒冰对冰9双倍秒伤a核
5	52221 34513	 * 	281.96	橙3易伤2等级1全技能	14等级268易伤3最后敌人5随机技能7时间9核a全技能
6	52222 15513	   	281.96	橙3易伤2等级1全技能	14等级268易伤3最后敌人5时间7随机技能9核a全技能
7	52411 33513	   	281.96	橙3易伤2等级1全技能	13等级268易伤4时间5随机技能7最后敌人9核a全技能
8	54311 33513	   	281.96	橙3易伤2等级1全技能	12等级368易伤4时间5随机技能7最后敌人9核a全技能
9	52442 33233	   	281.78	橙3易伤2等级1攻速	13等级258易伤4策反6随机技能7加一9核a攻速
10	54342 33233	   	281.78	橙3易伤2等级1攻速	12等级358易伤4策反6随机技能7加一9核a攻速
11	52325 41312	 * 	281.36	橙3易伤2等级1伤害	1a等级257易伤3随机技能4技能6核8雷电9伤害
12	54116 14121	   	281.22	橙3等级2易伤1伤害1全技能	129等级3加一4全技能57易伤6伤害8寒冰对冰a核
13	52435 31323	 * 	279.43	橙2等级2易伤1烈焰减费2时间1全技能	13等级25易伤4全技能6烈焰减费78时间9技能a核
14	54335 31323	   	279.43	橙2等级2易伤1烈焰减费2时间1全技能	12等级35易伤4全技能6烈焰减费78时间9技能a核
15	54423 32213	 * 	278.14	橙3等级1易伤1伤害1烈焰减费1暴击1全技能	125等级3导弹对绿4全技能6伤害7暴击8易伤9烈焰减费a核
16	54623 32213	   	278.14	橙3等级1易伤1伤害1烈焰减费1暴击1全技能	125等级3激光对冰4全技能6伤害7暴击8易伤9烈焰减费a核
17	31243 41342	   	277.76	橙3易伤2等级1暴击	1挖尘2a基地爆炸3敌人爆炸4暴击59a易伤6核7时间8a等级a序列升级
