0	Index      	 *	Score 	Summary	Detail	
1	13153 21216	 * 	284.40	DCR|DCR|2VULN|1TLV|1MLV|1DUR	1aVULN|2TBNT|3CANTOX|4TLV|5DUR|67RCR|8ZMB|9MLV
2	13153 21316	   	284.40	DCR|DCR|2VULN|1TLV|1MLV|1DUR	1aVULN|2TBNT|3CANTOX|4TLV|5DUR|67RCR|8CGEN|9MLV
3	13553 21216	   	284.40	DCR|DCR|2VULN|1TLV|1MLV|1DUR	1aVULN|2TBNT|3SNIFST|4TLV|5DUR|67RCR|8ZMB|9MLV
4	13553 21316	   	284.40	DCR|DCR|2VULN|1TLV|1MLV|1DUR	1aVULN|2TBNT|3SNIFST|4TLV|5DUR|67RCR|8CGEN|9MLV
5	13153 21212	 * 	278.26	DCR|DCR|1VULN|1TLV|1DMG|1MLV|1DUR	1VULN|2TBNT|3CANTOX|4TLV|5DUR|67RCR|8ZMB|9MLV|aDMG
6	13153 21312	   	278.26	DCR|DCR|1VULN|1TLV|1DMG|1MLV|1DUR	1VULN|2TBNT|3CANTOX|4TLV|5DUR|67RCR|8CGEN|9MLV|aDMG
7	13153 21412	   	278.26	DCR|DCR|1VULN|1TLV|1DMG|1MLV|1DUR	1VULN|2TBNT|3CANTOX|4TLV|5DUR|67RCR|8RMIN|9MLV|aDMG
8	13553 21212	   	278.26	DCR|DCR|1VULN|1TLV|1DMG|1MLV|1DUR	1VULN|2TBNT|3SNIFST|4TLV|5DUR|67RCR|8ZMB|9MLV|aDMG
9	13553 21312	   	278.26	DCR|DCR|1VULN|1TLV|1DMG|1MLV|1DUR	1VULN|2TBNT|3SNIFST|4TLV|5DUR|67RCR|8CGEN|9MLV|aDMG
10	13553 21412	   	278.26	DCR|DCR|1VULN|1TLV|1DMG|1MLV|1DUR	1VULN|2TBNT|3SNIFST|4TLV|5DUR|67RCR|8RMIN|9MLV|aDMG
11	13153 21214	   	271.85	DCR|DCR|1VULN|1TLV|1MLV|1DUR|1AAC	1VULN|2TBNT|3CANTOX|4TLV|5DUR|67RCR|8ZMB|9MLV|aAAC
12	13153 21314	   	271.85	DCR|DCR|1VULN|1TLV|1MLV|1DUR|1AAC	1VULN|2TBNT|3CANTOX|4TLV|5DUR|67RCR|8CGEN|9MLV|aAAC
13	13153 21414	   	271.85	DCR|DCR|1VULN|1TLV|1MLV|1DUR|1AAC	1VULN|2TBNT|3CANTOX|4TLV|5DUR|67RCR|8RMIN|9MLV|aAAC
14	13553 21214	   	271.85	DCR|DCR|1VULN|1TLV|1MLV|1DUR|1AAC	1VULN|2TBNT|3SNIFST|4TLV|5DUR|67RCR|8ZMB|9MLV|aAAC
