0	Index      	Bounty	 *	Score 	Summary	Detail	
1	61721 14125	2	 * 	287.75	橙3易伤3伤害3时间2攻速	1加一279时间37a伤害4敌人爆炸5a攻速67a易伤7a序列升级8核
2	62721 14125	1	   	287.75	橙3易伤3伤害3时间2攻速	1加一279时间37a伤害4敌人爆炸5a攻速67a易伤7a序列升级8核
3	68421 14125	3	   	287.75	橙3易伤3伤害3时间2攻速	1加一27a伤害379时间4敌人爆炸5a攻速67a易伤7a序列升级8核
4	68421 14125	4	   	287.75	橙3易伤3伤害3时间2攻速	1加一27a伤害379时间4低血量敌人5a攻速67a易伤7a序列升级8核
5	68431 12125	4	   	287.75	橙3易伤3伤害3时间2攻速	1加一27a伤害379时间4基地爆炸5a攻速67a易伤7a序列升级8核
6	43336 35332	10	 * 	283.01	橙3易伤2等级2伤害3暴击	1随机矿29a易伤347暴击5a等级6a伤害8核a序列升级
7	61721 14345	2	 * 	277.03	橙3易伤2伤害2时间1等级	1加一27时间37伤害4敌人爆炸5攻速678易伤7序列升级9等级a核
8	62721 14345	1	   	277.03	橙3易伤2伤害2时间1等级	1加一27时间37伤害4敌人爆炸5攻速678易伤7序列升级9等级a核
9	68421 14345	3	   	277.03	橙3易伤2伤害2时间1等级	1加一27伤害37时间4敌人爆炸5攻速678易伤7序列升级9等级a核
10	68431 12345	4	   	277.03	橙3易伤2伤害2时间1等级	1加一27伤害37时间4基地爆炸5攻速678易伤7序列升级9等级a核
11	68483 34222	3	 * 	272.61	橙2易伤2等级2伤害2时间1全技能	1加一29伤害3a时间49易伤5全技能6核79等级8赏金邻近9序列升级
12	61612 41363	10	 * 	272.33	橙2易伤2等级3时间1伤害1暴击	1加一23a时间4暴击5a等级6低血量敌人7伤害8核9a易伤a序列升级
13	62163 24251	9	 * 	272.09	橙4易伤2时间3暴击1伤害	1加一2随机矿3569易伤469暴击69序列升级79时间8核a伤害
14	68431 12364	4	 * 	271.88	橙4易伤2伤害2时间	1加一27伤害37时间4基地爆炸5攻速6789易伤7序列升级a核
15	61721 14146	2	   	271.88	橙4易伤2伤害2时间	1加一27时间37伤害4敌人爆炸5攻速679a易伤7序列升级8核
16	62721 14146	1	   	271.88	橙4易伤2伤害2时间	1加一27时间37伤害4敌人爆炸5攻速679a易伤7序列升级8核
17	68421 14146	3	   	271.88	橙4易伤2伤害2时间	1加一27伤害37时间4敌人爆炸5攻速679a易伤7序列升级8核
18	68421 14146	4	   	271.88	橙4易伤2伤害2时间	1加一27伤害37时间4低血量敌人5攻速679a易伤7序列升级8核
19	68431 12146	4	   	271.88	橙4易伤2伤害2时间	1加一27伤害37时间4基地爆炸5攻速679a易伤7序列升级8核
20	61447 24382	2	 * 	270.05	橙3易伤2等级2时间1伤害	1加一24时间34等级4序列升级567易伤8伤害9额外掉落a核
21	62447 24382	1	   	270.05	橙3易伤2等级2时间1伤害	1加一24时间34等级4序列升级567易伤8伤害9额外掉落a核
