0	Index      	 *	Score 	Summary	Detail	Bounty	
1	24533 43213	 * 	308.87	橙3易伤3伤害2等级2暴击1时间	19暴击2加一35等级459伤害59序列升级6核789易伤a时间	1
2	24533 43211	   	300.93	橙3易伤3伤害2等级2暴击	19暴击2加一35等级459伤害59序列升级6核789易伤a雷电	1
3	24533 43212	   	300.93	橙3易伤3伤害2等级2暴击	19暴击2加一35等级459伤害59序列升级6核789易伤a攻速	1
4	24533 43214	   	292.62	橙3易伤3伤害2等级2暴击	19暴击2加一35等级459伤害59序列升级6核789易伤a策反	1
5	24533 43216	   	292.62	橙3易伤3伤害2等级2暴击	19暴击2加一35等级459伤害59序列升级6核789易伤a敌人爆炸	1
6	24533 43215	   	292.52	橙3易伤3伤害2等级2暴击	19暴击2加一35等级459伤害59序列升级6核789易伤a挖尘	1
7	24533 43218	   	292.52	橙3易伤3伤害2等级2暴击	19暴击2加一35等级459伤害59序列升级6核789易伤a掉矿	1
8	24533 43217	   	292.38	橙3易伤3伤害2等级2暴击1卖塔	19暴击2加一35等级459伤害59序列升级6核789易伤a卖塔	1
9	22221 23316	 * 	292.32	橙4易伤3等级3暴击2攻速	19a暴击27攻速359a易伤4全技能69a等级8核9a序列升级	1
10	24421 15121	 * 	288.37	橙5易伤2等级2暴击	19暴击25689易伤39等级4全技能7随机矿9序列升级a核	2
11	34334 11116	 * 	286.26	橙3易伤2伤害2时间1等级2全技能	18全技能27伤害37时间4平台567易伤7序列升级9等级a核	9
12	34334 11116	   	286.26	橙3易伤2伤害2时间1等级2全技能	18全技能27伤害37时间4平台567易伤7序列升级9等级a核	10
13	24533 43228	   	286.11	橙3易伤3伤害2等级1暴击	1暴击2加一35等级45a伤害5序列升级6核789易伤	1
14	24423 23321	 * 	283.49	橙2易伤2等级2时间1伤害2暴击	19暴击29易伤37等级4全技能5伤害69时间8核9序列升级a攻速	2
15	24354 33322	 * 	282.33	橙3易伤3时间1等级2暴击	19暴击269易伤3攻速4掉矿569时间69序列升级7全技能8核a等级	7
16	24423 23322	 * 	281.22	橙2易伤2等级2时间3暴击1伤害	19a暴击29易伤37等级4全技能5伤害69时间8核9序列升级	2
17	64113 53322	 * 	280.12	橙3易伤3等级2伤害1暴击	19挖尘249等级34a易伤49序列升级5暴击69伤害7全技能8核	7
18	24536 43213	 * 	279.55	橙3易伤3伤害1等级3暴击	159暴击2加一3等级49a伤害6核789易伤9序列升级	1
