0	Index      	 *	Score 	Summary	Detail	Bounty	
1	63126 31132	 * 	295.39	橙4易伤2等级2伤害2全技能	157a易伤2掉矿34全技能6a伤害8核9a等级a序列升级	9
2	66211 22531	   	295.21	橙3易伤2等级2伤害1时间1暴击	147易伤27等级3策反5攻速67伤害7序列升级8核9暴击a时间	6
3	64152 32114	 * 	292.75	橙4易伤3伤害3时间	148a易伤2加一34最后敌人48a序列升级58a时间68a伤害7核9平台	6
4	64452 32114	   	292.75	橙4易伤3伤害3时间	148a易伤2加一34敌人爆炸48a序列升级58a时间68a伤害7核9平台	6
5	66211 22533	   	287.27	橙3易伤2等级2伤害1暴击	147易伤27等级3策反5攻速67伤害7序列升级8核9暴击a雷电	6
6	66361 22311	 * 	283.02	橙3易伤3伤害1等级2暴击1全技能1卖塔	189易伤2等级39暴击469伤害5卖塔7核9序列升级a全技能	8
7	66211 22511	   	281.56	橙3易伤2等级2伤害1时间	147易伤27等级3策反5攻速67伤害7序列升级8核9金币生成a时间	6
8	66211 22532	   	278.86	橙3易伤2等级2伤害1暴击	147易伤27等级3策反5攻速67伤害7序列升级8核9暴击a挖尘	6
9	64432 28123	 * 	278.80	紫5易伤3伤害3时间	1789a易伤2加一3a敌人爆炸478时间5核678伤害78a序列升级	6
10	63631 21215	 * 	278.46	橙3易伤2等级2时间1伤害	16a易伤2雷电3赏金塔4a时间5敌人爆炸7伤害8核9a等级a序列升级	1
11	25364 32131	   	277.80	橙3易伤3时间2伤害1暴击	189时间2暴击38伤害4雷电5敌人爆炸678易伤8序列升级a核	7
12	26215 62111	 * 	277.14	橙3易伤2时间1等级3暴击1伤害	19时间2等级379暴击4加一589易伤6核9序列升级a伤害	2
13	26432 61111	 * 	276.96	橙3易伤2等级3时间1暴击	149时间29等级3暴击5挖尘6核789易伤9序列升级a双倍矿	7
14	26432 61112	   	276.96	橙3易伤2等级3时间1暴击	149时间29等级3暴击5挖尘6核789易伤9序列升级a基地爆炸	7
15	26432 61113	   	276.96	橙3易伤2等级3时间1暴击	149时间29等级3暴击5挖尘6核789易伤9序列升级a立即金币	7
16	64152 32142	   	276.90	橙4易伤3时间2伤害	148a易伤2加一34最后敌人48序列升级589时间68伤害7核	6
17	26215 84114	   	276.86	橙3易伤2等级3时间1暴击	169时间29等级3暴击4加一568易伤69序列升级79挖尘a核	2
