0	Index      	Bounty	 *	Score 	Summary	Detail	
1	34135 41184	1	 * 	298.61	橙3易伤3伤害3时间1等级	19a时间2等级389易伤4加一569伤害7核9序列升级
2	34135 41182	1	   	285.39	橙3易伤3伤害2时间1等级	19时间2等级389易伤4加一569伤害7核9序列升级a敌人爆炸
3	34135 41181	1	   	285.29	橙3易伤3伤害2时间1等级	19时间2等级389易伤4加一569伤害7核9序列升级a赏金塔
4	34135 41183	1	   	285.29	橙3易伤3伤害2时间1等级	19时间2等级389易伤4加一569伤害7核9序列升级a赏金邻近
5	34135 41184	2	   	282.36	橙3易伤3伤害3时间	19a时间2矿等389易伤4加一569伤害7核9序列升级
6	34131 61184	1	 * 	278.40	橙4易伤2时间2等级1伤害1核弹	19时间29等级3589易伤4加一6核弹7核9序列升级a伤害
7	31163 14152	2	 * 	277.98	橙5易伤2时间1伤害	16时间2金币生成34579易伤8核a伤害
8	31163 14152	1	   	277.88	橙5易伤2时间1伤害	16时间2掉矿34579易伤8核a伤害
9	34131 61182	1	 * 	277.88	橙5易伤2时间2等级1核弹	19时间29等级3589a易伤4加一6核弹7核9序列升级
10	34163 11133	1	   	275.29	橙4易伤2时间1等级1攻速	16时间2等级3459易伤7全技能8核a攻速
11	12163 34152	7	   	274.50	橙5易伤1伤害1等级1攻速	1攻速24金币生成34579易伤4序列升级6等级8核a伤害
12	12163 34152	6	   	274.50	橙5易伤1伤害1等级1攻速	1攻速24金币生成34579易伤4序列升级6等级8核a伤害
13	31163 14153	2	   	274.16	橙5易伤2时间1等级	16时间2金币生成34579易伤8核a等级
14	31163 14153	1	   	274.06	橙5易伤2时间1等级	16时间2掉矿34579易伤8核a等级
15	34131 81136	1	 * 	273.45	橙3易伤2伤害2时间2等级	1a时间2a等级358易伤4加一6金币生成7核9a伤害a序列升级
16	34163 11135	1	   	272.59	橙4易伤2时间1等级	16时间2等级3459易伤7全技能8核a雷电
17	34126 33135	1	   	269.73	橙3易伤2伤害2时间1等级	1a时间2等级38a易伤4掉矿57最后敌人6核9a伤害a序列升级
18	33166 34231	10	   	269.44	橙4易伤2时间1伤害1攻速	15时间2低血量敌人3挖尘4579易伤5序列升级6核8攻速a伤害
19	12114 42233	10	 * 	269.34	橙3易伤3伤害3攻速	19a攻速2金币生成39a易伤4敌人爆炸5随机矿6核7矿等89a伤害9a序列升级
20	12114 42235	9	   	269.34	橙3易伤3伤害3攻速	19a攻速2金币生成39a易伤4敌人爆炸5随机矿6核7矿等89a伤害9a序列升级
21	12134 42233	10	   	269.34	橙3易伤3伤害3攻速	19a攻速2金币生成39a易伤4低血量敌人5随机矿6核7矿等89a伤害9a序列升级
22	12144 42233	10	   	269.24	橙3易伤3伤害3攻速	19a攻速2金币生成39a易伤4挖尘5随机矿6核7矿等89a伤害9a序列升级
23	34135 41182	2	   	269.14	橙3易伤3伤害2时间	19时间2矿等389易伤4加一569伤害7核9序列升级a敌人爆炸
24	12441 23121	10	   	269.14	橙3易伤3伤害3攻速	19a攻速25金币生成345掉矿59a序列升级6核79a伤害89a易伤
25	34135 41181	2	   	269.04	橙3易伤3伤害2时间	19时间2矿等389易伤4加一569伤害7核9序列升级a赏金塔
26	34135 41183	2	   	269.04	橙3易伤3伤害2时间	19时间2矿等389易伤4加一569伤害7核9序列升级a赏金邻近
27	12442 23121	10	   	269.04	橙3易伤3伤害3攻速	19a攻速2金币生成345掉矿6核79a伤害89a易伤9a序列升级
