0	Index      	Bounty	 *	Score 	Summary	Detail	
1	45111 33214	8	 * 	300.34	橙3易伤3伤害2时间1等级2雷电	1a雷电24a伤害3等级569易伤7a时间8核a序列升级
2	45111 33213	8	 * 	286.00	橙4易伤2伤害1等级1时间	1雷电24伤害3等级569a易伤7时间8核
3	16324 33351	10	 * 	282.66	橙3易伤3伤害3时间	178时间29a易伤39a低血量敌人4双倍矿59a伤害6核9a序列升级
4	45111 33215	8	   	277.94	橙3易伤2伤害2时间1等级	1雷电24伤害3等级569易伤7a时间8核
5	45111 33243	8	   	277.94	橙3易伤2伤害2时间1等级	1雷电24伤害3等级56a易伤79时间8核
6	16124 33215	7	 * 	275.52	橙2易伤3伤害3时间2等级	178时间2a易伤3随机矿4a等级59a伤害6核a序列升级
7	45111 33214	9	   	273.43	橙2易伤3伤害2时间1等级2雷电	1a雷电24a伤害3等级56易伤7a时间8核9立即金币a序列升级
8	16131 14213	8	 * 	273.39	橙4易伤2时间1伤害2雷电	16时间279a易伤3随机矿4伤害56雷电6序列升级8核
9	42211 33234	9	 * 	273.35	橙3易伤2伤害2时间3雷电	12a雷电2a序列升级36a易伤49伤害5掉矿7a时间8核
10	42212 63161	5	 * 	272.24	橙3易伤2伤害3雷电2等级	125雷电2a序列升级39a易伤4a伤害6a等级7核8全技能
11	16124 31431	9	   	271.95	橙2易伤3伤害2时间2等级	1a时间2a易伤3随机矿4a等级578伤害6核9全技能a序列升级
12	16131 54213	8	 * 	271.70	橙5易伤1伤害1时间	1时间2679a易伤3随机矿4伤害5雷电8核
13	14424 12642	7	 * 	271.66	橙4易伤3时间2等级	14a时间2额外掉落3加一589a易伤6核7a等级a序列升级
