0	Index      	 *	Score 	Summary	Detail	
1	34313 12143	 * 	208.69	紫3易伤2伤害1全技能2策反1暴击	19a易伤2双倍物品3核4a策反5敌人爆炸6暴击7a伤害8全技能a序列升级
2	34313 12323	 * 	208.09	紫3伤害2易伤1全技能2策反1暴击	1a易伤2双倍物品3核4a策反5敌人爆炸6暴击78a伤害9全技能a序列升级
3	34313 12133	 * 	206.57	紫2易伤2伤害3策反1全技能1暴击	1a易伤2双倍物品3核49a策反5敌人爆炸6暴击7a伤害8全技能a序列升级
4	23252 15226	 * 	204.86	橙3易伤3伤害1全技能1策反1攻速	1攻速279伤害358易伤4策反6全技能a核
5	31662 22243	 * 	201.01	橙4易伤2伤害1全技能1时间	136a易伤23a雷电3a序列升级4全技能5时间7核8基地爆炸9a伤害
6	31662 22343	   	201.01	橙4易伤2伤害1全技能1时间	136a易伤23a雷电3a序列升级4全技能5时间7核8敌人爆炸9a伤害
7	32123 33624	   	197.08	紫3易伤2伤害1全技能1暴击1时间	19a易伤2敌人爆炸3暴击4时间5核6全技能78伤害
8	36113 33624	   	197.08	紫3易伤2伤害1全技能1暴击1时间	19a易伤2时间3暴击4敌人爆炸5核6全技能78伤害
9	34363 34322	 * 	194.44	紫3易伤3伤害1全技能	145易伤2双倍物品3核6最后敌人789伤害a全技能
10	34313 12623	   	192.44	紫2易伤2伤害1全技能2策反1暴击	1a易伤2双倍物品3核4a策反58敌人爆炸6暴击7a伤害9全技能a序列升级
11	23252 15151	   	191.61	橙3易伤2伤害1全技能1策反1攻速	1攻速27伤害35a易伤4策反6全技能8金币生成9核
12	32123 35126	 * 	191.36	紫3全技能2易伤1伤害2暴击2时间	17易伤2敌人爆炸37暴击47时间5核689全技能7序列升级a伤害
13	34331 44331	   	188.23	紫3易伤2伤害1全技能1时间	159易伤2双倍物品3核4时间6立即金币78伤害a全技能
14	32123 33664	 * 	187.73	紫2易伤2伤害1全技能2暴击1时间	1a易伤2敌人爆炸39暴击4时间5核6全技能78伤害
15	34321 35422	   	187.43	紫3易伤2伤害1全技能1时间	159易伤2双倍物品3核4挖青69等级7全技能89伤害9序列升级a时间
16	34331 22531	 * 	187.39	紫4易伤1全技能2暴击2时间1卖塔	1579易伤2双倍物品3核47时间67暴击7序列升级8卖塔a全技能
17	34361 22531	 * 	187.39	紫4易伤1全技能2暴击2时间1卖塔	1479易伤2双倍物品3核57时间67暴击7序列升级8卖塔a全技能
18	23252 22134	   	187.07	橙3易伤1全技能1伤害1暴击1策反1攻速	1攻速2伤害35a易伤4策反6暴击7全技能8低血量敌人9核
19	23252 22634	   	187.07	橙3易伤1全技能1伤害1暴击1策反1攻速	1攻速2伤害35a易伤4策反6暴击7全技能8敌人爆炸9核
20	32123 35165	   	186.99	紫2易伤2全技能1伤害2暴击2时间	17易伤2敌人爆炸37暴击47时间5核68全技能7序列升级9挖尘a伤害
21	34333 51221	   	186.93	紫3伤害2易伤1全技能1时间	19易伤2双倍物品3核4时间59等级679伤害8全技能9序列升级a随机矿
22	34333 51225	   	186.93	紫3伤害2易伤1全技能1时间	19易伤2双倍物品3核4时间59等级679伤害8全技能9序列升级a低血量敌人
23	34335 51221	   	186.93	紫3伤害2易伤1全技能1时间	19易伤2双倍物品3核4时间59掉矿679伤害8全技能9序列升级a随机矿
24	34333 51222	   	186.83	紫3伤害2易伤1全技能1时间	19易伤2双倍物品3核4时间59等级679伤害8全技能9序列升级a挖尘
25	34333 51223	   	186.83	紫3伤害2易伤1全技能1时间	19易伤2双倍物品3核4时间59等级679伤害8全技能9序列升级a掉矿
26	34335 51222	   	186.83	紫3伤害2易伤1全技能1时间	19易伤2双倍物品3核4时间59掉矿679伤害8全技能9序列升级a挖尘
27	34335 51223	   	186.83	紫3伤害2易伤1全技能1时间	19易伤2双倍物品3核4时间59a掉矿679伤害8全技能9序列升级
28	32123 33644	   	186.72	紫2易伤2伤害1全技能1暴击2时间	1a易伤2敌人爆炸3暴击49时间5核6全技能78伤害
29	34222 34421	   	186.11	橙3易伤2伤害1全技能1时间	139易伤2双倍物品4时间5全技能69a矿等7核89伤害9序列升级
30	34222 34423	   	186.11	橙3易伤2伤害1全技能1时间	139易伤2双倍物品4时间5全技能69矿等7核89伤害9序列升级a随机矿
31	36113 35126	   	186.07	紫3全技能2易伤1伤害2暴击1时间	17易伤2时间37暴击47敌人爆炸5核689全技能7序列升级a伤害
32	32123 35224	 * 	185.23	紫4易伤1全技能2暴击2时间	179a易伤2敌人爆炸37暴击47时间5核6全技能7序列升级8掉矿
33	34331 22534	 * 	184.25	紫4易伤1伤害2暴击2时间1卖塔	1579易伤2双倍物品3核47时间67暴击7序列升级8卖塔a伤害
34	34222 32423	   	184.20	橙3易伤2伤害1全技能2时间	139易伤2双倍物品49时间5全技能6矿等7低血量敌人89伤害9序列升级a核
35	34222 35423	   	184.20	橙3易伤2伤害1全技能2时间	139易伤2双倍物品49时间5全技能6矿等7敌人爆炸89伤害9序列升级a核
36	34333 51413	   	183.47	紫3易伤3伤害2时间	189易伤2双倍物品3核4a时间58等级678伤害8序列升级
37	31662 22161	   	183.22	橙4易伤1全技能1伤害1时间	136a易伤23雷电3序列升级4全技能5时间7核8矿等9伤害
38	23252 15152	   	182.89	橙2易伤2伤害1全技能1策反1时间1攻速	1攻速27伤害35易伤4策反6全技能8金币生成9核a时间
39	34313 12142	   	182.85	紫2易伤2全技能1伤害1暴击1策反	19易伤2双倍物品3核4策反5敌人爆炸6暴击7伤害8a全技能
40	32123 35152	 * 	182.68	紫3易伤2全技能2暴击2时间	179易伤2敌人爆炸37暴击47时间5核68全技能7序列升级a雷电
41	32123 35153	   	182.68	紫3易伤2全技能2暴击2时间	179易伤2敌人爆炸37暴击47时间5核68全技能7序列升级a基地爆炸
42	32123 35154	   	182.68	紫3易伤2全技能2暴击2时间	179易伤2a敌人爆炸37暴击47时间5核68全技能7序列升级
43	32123 35114	   	182.58	紫3易伤2全技能2暴击2时间	17a易伤2敌人爆炸37暴击47时间5核68全技能7序列升级9掉矿
44	32123 35151	   	182.58	紫3易伤2全技能2暴击2时间	179易伤2敌人爆炸37暴击47时间5核68全技能7序列升级a挖青
45	32123 35155	   	182.58	紫3易伤2全技能2暴击2时间	179易伤2敌人爆炸37暴击47时间5核68全技能7序列升级a掉矿
46	32123 35156	   	182.58	紫3易伤2全技能2暴击2时间	179易伤2敌人爆炸37暴击47时间5核68全技能7序列升级a挖尘
47	32123 35124	   	182.30	紫3全技能2易伤2暴击2时间1策反	17易伤2敌人爆炸37暴击47时间5核689全技能7序列升级a策反
48	34313 12322	 * 	182.25	紫2伤害2全技能1易伤1暴击1策反	1易伤2双倍物品3核4策反5敌人爆炸6暴击78伤害9a全技能
49	33212 15651	   	181.86	橙3易伤1全技能1伤害2攻速2时间	15a易伤28攻速34时间6全技能7伤害9核
50	23113 11121	   	181.57	橙3伤害1全技能1易伤1暴击1攻速	1攻速258伤害35基地爆炸4额外掉落5序列升级6全技能7核9暴击a易伤
51	32123 33621	   	181.42	紫2易伤2伤害1全技能1暴击1时间	19易伤2敌人爆炸3暴击4时间5核6全技能78伤害a基地爆炸
