0	Index      	 *	Score 	Summary	Detail	
1	22333 24533	 * 	372.19	橙2易伤1双倍秒伤1暴击1时间1全技能	1时间2雷电3全技能4敌人爆炸59易伤6暴击7攻速8核a双倍秒伤
2	21111 22523	 * 	364.19	2双倍秒伤2易伤2时间1等级1全技能	12时间3金币生成4赏金邻近5等级67易伤8全技能9a双倍秒伤
3	26231 21614	 * 	359.34	2双倍秒伤2易伤1暴击1伤害1时间	1时间2头目3赏金塔4暴击5伤害6技能78易伤9a双倍秒伤
4	26233 31354	   	358.44	橙2易伤1双倍秒伤1暴击1时间	1时间2头目3赏金塔4暴击57易伤6技能点8随机技能9核a双倍秒伤
5	11535 34323	 * 	358.01	橙2双倍秒伤1易伤1时间	1最后敌人2时间3额外掉落4技能5攻速6易伤7核8a双倍秒伤9敌人爆炸
6	26321 53363	 * 	357.25	橙2易伤1双倍秒伤2时间1全技能	17时间24头目3全技能57烈焰减费67易伤7序列升级8核9挖尘a双倍秒伤
7	13342 13152	 * 	349.43	橙橙2易伤2伤害1时间	1最后敌人25伤害38易伤4攻速6掉矿7时间9a核
8	13532 13152	   	349.43	橙橙2易伤2伤害1时间	1最后敌人25伤害3攻速48易伤6掉矿7时间9a核
9	13563 23152	   	349.43	橙橙2易伤2伤害1时间	1最后敌人24伤害3攻速5掉矿68易伤7时间9a核
10	23261 33333	 * 	347.58	紫3易伤1双倍秒伤2时间	19时间2技能3喷火对黄49基地爆炸5核679易伤8双倍矿9序列升级a双倍秒伤
11	25211 23144	   	344.79	橙2易伤1双倍秒伤1时间1全技能	1时间2额外掉落3赏金邻近4低血量敌人59易伤6核7全技能8平台a双倍秒伤
12	22333 24542	 * 	344.73	橙1双倍秒伤1易伤1暴击1等级1时间1全技能	1时间2雷电3全技能4敌人爆炸5易伤6暴击7攻速8核9等级a双倍秒伤
13	13324 11233	 * 	342.39	3易伤1双倍秒伤3伤害1时间1全技能	17最后敌人267伤害367易伤4双倍矿5全技能67序列升级8平台9时间a双倍秒伤
