0	Index      	 *	Score 	Summary	Detail	
1	15162 61222	 * 	437.98	橙2双倍秒伤2易伤1等级	14易伤2等级3随机矿5最后敌人6时间7核8a双倍秒伤9头目
2	15164 31222	   	437.98	橙2双倍秒伤2易伤1等级	14易伤2等级3随机矿5时间6低血量敌人7核8a双倍秒伤9头目
3	51233 15162	   	424.43	橙2双倍秒伤2易伤2时间	1随机矿26时间3雷电4金币生成56易伤6序列升级7核8敌人爆炸9a双倍秒伤
4	51233 15262	   	424.43	橙2双倍秒伤2易伤2时间	1随机矿26时间3雷电4金币生成56易伤6序列升级7核8最后敌人9a双倍秒伤
5	51233 15362	   	424.43	橙2双倍秒伤2易伤2时间	1随机矿26时间3雷电4金币生成56易伤6序列升级7核8基地爆炸9a双倍秒伤
6	51233 15422	   	424.33	橙2双倍秒伤2易伤2时间	1随机矿26时间3雷电4金币生成56易伤6序列升级7核8a双倍秒伤9挖尘
7	51223 15422	   	424.23	橙2双倍秒伤2易伤2时间	1随机矿26时间3雷电4掉矿56易伤6序列升级7核8a双倍秒伤9挖尘
8	16211 62631	 * 	413.95	橙4易伤1双倍秒伤	1245易伤24序列升级3平台6时间7随机矿8核9双倍秒伤a矿等
9	16211 62632	   	413.95	橙4易伤1双倍秒伤2时间	1245易伤24序列升级3平台6a时间7随机矿8核9双倍秒伤
10	16211 62633	 * 	413.95	橙5易伤1双倍秒伤	1245a易伤24序列升级3平台6时间7随机矿8核9双倍秒伤
11	16453 13231	   	413.75	橙5易伤1双倍秒伤	1245a易伤24序列升级34攻速6赏金邻近7时间8核9双倍秒伤
12	16453 13232	   	413.75	橙4易伤1双倍秒伤1卖塔	1245易伤24序列升级34攻速6赏金邻近7时间8核9双倍秒伤a卖塔
13	16453 13233	   	413.75	橙4易伤1双倍秒伤	1245易伤24序列升级34攻速6赏金邻近7时间8核9双倍秒伤a金币生成
14	11213 61222	   	411.78	橙2双倍秒伤2易伤	14易伤25最后敌人3基地爆炸6时间7核8a双倍秒伤9头目
15	16314 41222	   	411.68	橙2双倍秒伤2易伤	12易伤2序列升级3火球减费4最后敌人5时间6敌人爆炸7核8a双倍秒伤9头目
16	16322 61222	   	411.68	橙2双倍秒伤2易伤	12易伤25序列升级35火球减费45基地爆炸6时间7核8a双倍秒伤9头目
17	16334 41222	   	411.68	橙2双倍秒伤2易伤	12易伤2序列升级3火球减费4低血量敌人5时间6敌人爆炸7核8a双倍秒伤9头目
18	16334 61222	   	411.68	橙2双倍秒伤2易伤	12易伤2序列升级3火球减费4低血量敌人5时间6最后敌人7核8a双倍秒伤9头目
19	16362 61222	   	411.68	橙2双倍秒伤2易伤	12易伤25序列升级35火球减费45敌人爆炸6时间7核8a双倍秒伤9头目
20	12364 31222	   	411.58	橙2双倍秒伤2易伤	14易伤23火球减费5时间6低血量敌人7核8a双倍秒伤9头目
21	12364 41222	   	411.58	橙2双倍秒伤2易伤	14易伤23火球减费5时间6敌人爆炸7核8a双倍秒伤9头目
22	12364 61222	   	411.58	橙2双倍秒伤2易伤	14易伤23火球减费5时间6最后敌人7核8a双倍秒伤9头目
23	16321 61222	   	411.58	橙2双倍秒伤2易伤	12易伤2序列升级35火球减费4基地爆炸6时间7核8a双倍秒伤9头目
24	16361 61222	   	411.58	橙2双倍秒伤2易伤	12易伤2序列升级35火球减费4敌人爆炸6时间7核8a双倍秒伤9头目
25	34361 61222	   	411.48	橙2双倍秒伤2易伤	16暴雪减费2时间34易伤56火球减费6序列升级7核8a双倍秒伤9头目
