0	Index      	 *	Score 	Summary	Detail	
1	23243 36631	 * 	374.93	橙3易伤1双倍秒伤1时间	1掉矿2时间3最后敌人47额外掉落569易伤8核a双倍秒伤
2	23243 33631	   	374.83	橙3易伤1双倍秒伤1时间	1掉矿2时间3最后敌人4额外掉落569易伤7毒气减费8核a双倍秒伤
3	25112 11132	 * 	373.95	紫4易伤1双倍秒伤1时间	1掉矿2金币生成3核4568易伤7最后敌人9时间a双倍秒伤
4	25112 14132	   	373.95	紫4易伤1双倍秒伤1时间	1掉矿2金币生成3核4568易伤7敌人爆炸9时间a双倍秒伤
5	11115 16631	 * 	372.19	橙2易伤1双倍秒伤1暴击1时间1全技能	1全技能2立即金币3掉矿4时间5随机技能69易伤7暴击8核a双倍秒伤
6	11422 63631	   	372.19	橙2易伤1双倍秒伤1暴击1时间1全技能	1全技能2立即金币3随机技能4掉矿59易伤6暴击7时间8核a双倍秒伤
7	33357 32844	 * 	371.78	紫2双倍秒伤2易伤1时间	1核26易伤3加一4敌人爆炸5时间7头目8雷电9a双倍秒伤
8	61112 34532	 * 	371.78	紫橙2易伤1双倍秒伤1时间	12低血量敌人39核45易伤6基础对愈7时间8雷电a双倍秒伤
9	33327 36147	   	371.58	紫2双倍秒伤2易伤1时间	1核26易伤3加一4最后敌人5时间79攻速8a双倍秒伤
10	11422 11231	 * 	371.00	橙2易伤1双倍秒伤1等级1时间1全技能	1全技能2立即金币3随机技能4掉矿56易伤7核8等级9时间a双倍秒伤
11	33232 53526	 * 	366.45	紫2易伤1双倍秒伤3时间2伤害1全技能	1核29易伤3全技能4挖尘569时间79伤害8赏金塔9序列升级a双倍秒伤
12	11434 11533	   	364.96	橙2易伤1双倍秒伤1伤害1时间1全技能	1全技能2立即金币3随机技能46易伤5矿等7核8伤害9时间a双倍秒伤
13	11422 11533	   	364.86	橙2易伤1双倍秒伤1伤害1时间1全技能	1全技能2立即金币3随机技能4掉矿56易伤7核8伤害9时间a双倍秒伤
14	33135 51153	 * 	362.23	紫3易伤1双倍秒伤1暴击1时间	1核279易伤3基地爆炸4风暴减费5赏金塔6时间8暴击a双倍秒伤
15	33344 83163	   	362.23	紫3易伤1双倍秒伤1暴击1时间	1核269易伤3加一4暴击5赏金邻近7立即金币8时间a双倍秒伤
16	33336 61163	   	362.13	紫3易伤1双倍秒伤1暴击1时间	1核279易伤3加一4风暴减费5赏金塔6时间8暴击a双倍秒伤
17	33335 44231	 * 	361.03	紫3易伤1双倍秒伤1等级1时间	1核279易伤3加一4风暴减费5时间6额外掉落8等级a双倍秒伤
18	23243 31441	   	358.44	橙2易伤1双倍秒伤1暴击1时间	1掉矿2时间3a最后敌人4额外掉落56易伤7核8暴击9双倍秒伤
19	23243 31442	   	358.44	橙2易伤1双倍秒伤1暴击1时间	1掉矿2时间3最后敌人4额外掉落56易伤7核8暴击9双倍秒伤a赏金塔
20	23243 31443	   	358.44	橙2易伤1双倍秒伤1暴击1时间	1掉矿2时间3最后敌人4额外掉落56易伤7核8暴击9双倍秒伤a寒冰对冰
21	42326 23623	   	358.34	橙2易伤1双倍秒伤1暴击1时间	1暴击2掉矿3时间4随机矿5防空对头目67易伤8赏金塔9核a双倍秒伤
22	43326 22623	   	358.34	橙2易伤1双倍秒伤1暴击1时间	1暴击2技能点3时间4随机矿5防空对头目67易伤8赏金塔9核a双倍秒伤
