0	Index      	*	Score	Code	Var
1	13214 23441	*	287.2	橙橙2易伤2暴击1伤害	1敌人爆炸26易伤3伤害4残血敌人56暴击6序列升级7掉矿8a核9技能点
2	13433 23421	 	286.4	橙橙2易伤2暴击1攻速	1敌人爆炸26易伤36暴击4随机矿5挖青6序列升级7掉矿8a核9攻速
3	21422 23441	 	284.4	橙橙2易伤1伤害1暴击	1残血敌人26敌人爆炸3暴击4伤害56易伤6序列升级7掉矿8a核9技能点
4	21431 42421	 	282.9	橙橙2易伤1攻速1暴击	1残血敌人2敌人爆炸3暴击4随机矿5金币生成67易伤8a核9攻速
5	13431 41421	 	282.8	橙橙2易伤1攻速1暴击	1敌人爆炸26易伤3暴击4随机矿5金币生成7挖尘8a核9攻速
6	13441 16111	*	282.8	紫橙3易伤1伤害1暴击	1敌人爆炸269易伤3暴击4a核5伤害7时间8基地爆炸
7	13441 16211	 	282.7	紫橙3易伤1伤害1暴击	1敌人爆炸269易伤3暴击4a核5伤害7时间8最后敌人
8	13422 23441	 	280.9	橙橙2易伤1伤害1暴击	1敌人爆炸25易伤3暴击4伤害6最后敌人7掉矿8a核9技能点
9	13432 23421	 	280.2	橙橙2易伤1攻速1暴击	1敌人爆炸25易伤3暴击4随机矿6最后敌人7掉矿8a核9攻速
10	13434 22421	 	280.2	橙橙2易伤1攻速1暴击	1敌人爆炸27易伤3暴击4随机矿5最后敌人6掉矿8a核9攻速
11	21432 23421	 	280.2	橙橙2易伤1攻速1暴击	16残血敌人2敌人爆炸3暴击4随机矿56易伤6序列升级7掉矿8a核9攻速
12	11234 41421	 	278.0	橙橙2易伤1攻速1暴击	12敌人爆炸3残血敌人4暴击56易伤7挖尘8a核9攻速
13	53432 22421	 	276.9	橙橙2易伤1攻速1暴击	1基地爆炸2最后敌人3暴击4随机矿57易伤6掉矿8a核9攻速
14	25432 23421	 	276.6	橙橙2易伤1攻速1暴击	16残血敌人2挖尘3暴击4随机矿56易伤6序列升级7掉矿8a核9攻速
15	13423 23441	*	275.7	橙橙2伤害1易伤1暴击	16敌人爆炸2易伤3暴击46伤害5挖青6序列升级7掉矿8a核9技能点
16	21441 13111	 	274.4	紫橙3易伤1伤害1暴击	1残血敌人2敌人爆炸3暴击4a核5伤害679易伤8基地爆炸
17	13446 13111	 	274.4	紫橙3易伤1伤害1暴击	1敌人爆炸279易伤3暴击4a核5残血敌人6伤害8基地爆炸
18	21441 13211	 	274.4	紫橙3易伤1伤害1暴击	1残血敌人2敌人爆炸3暴击4a核5伤害679易伤8最后敌人
19	13446 13211	 	274.4	紫橙3易伤1伤害1暴击	1敌人爆炸279易伤3暴击4a核5残血敌人6伤害8最后敌人
20	13441 43311	 	274.3	紫橙3易伤1伤害1暴击	1敌人爆炸279易伤3暴击4a核5伤害6基地爆炸8挖尘
21	51441 13311	 	274.3	紫橙3易伤1伤害1暴击	1基地爆炸2敌人爆炸3暴击4a核5伤害679易伤8挖尘
22	13441 14311	 	274.2	紫橙3易伤1伤害1暴击	1敌人爆炸267易伤3暴击4a核5伤害8挖尘9残血敌人
23	22631 42421	 	273.7	橙橙2易伤1攻速1暴击	1残血敌人2技能点3金币生成4暴击5挖尘67易伤8a核9攻速
24	22632 42421	 	273.7	橙橙2易伤1攻速1暴击	1残血敌人2技能点3金币生成4暴击5挖青67易伤8a核9攻速
25	12325 12613	 	273.2	橙橙2易伤1暴击1全技能	1敌人爆炸2双倍秒伤3暴击4全技能5金币生成6a易伤7赏金邻近89核
