0	Index      	*	Score	Code	Var
1	33512 56331	*	288.0	橙橙2易伤2雷电	14a金币生成2技能3随机矿5策反6a雷电79核8a易伤a序列升级
2	32225 22322	*	284.2	橙橙2易伤1伤害1矿等	1金币生成2矿等3爆破对冰4伤害58易伤6a核7冰对冰9基地爆炸
3	32225 22342	 	284.1	橙橙2易伤1伤害1矿等	1金币生成2矿等3爆破对冰4伤害58易伤6a核7冰对冰9最后敌人
4	32225 22362	 	283.9	橙橙2易伤1伤害1矿等	1金币生成2矿等3爆破对冰4伤害58易伤6a核7冰对冰9挖尘
5	12322 34163	*	281.9	橙5易伤2矿等1伤害2时间	15689易伤2额外掉落3伤害49时间79矿等9序列升级a核
6	11211 22322	*	279.6	橙橙3易伤2策反	158易伤3残血敌人45策反5序列升级6a核9基地爆炸
7	11211 22362	 	279.6	橙橙3易伤2策反	158易伤3残血敌人45策反5序列升级6a核9最后敌人
8	13261 22522	*	277.0	橙橙2易伤2攻速	18易伤2金币生成38攻速4等级6a核8序列升级9基地爆炸
9	13264 22522	 	277.0	橙橙2易伤2攻速	18易伤2金币生成38攻速4等级6a核78冰对冰8序列升级9基地爆炸
10	13261 22542	 	276.9	橙橙2易伤2攻速	18易伤2金币生成38攻速4等级6a核8序列升级9最后敌人
11	13261 22562	 	276.7	橙橙2易伤2攻速	18易伤2金币生成38攻速4等级6a核8序列升级9挖尘
12	12322 44163	*	270.0	橙4易伤2矿等3时间1伤害	1589易伤2额外掉落3伤害469时间79矿等9序列升级a核
13	34152 23126	 	269.6	橙橙2易伤1伤害	13金币生成23最后敌人3序列升级4赏金邻近57易伤6a核8额外掉落9伤害
14	12623 52262	 	268.5	橙橙2易伤1平台	13易伤2额外掉落4技能5平台7a核8技能点9策反
15	12624 22262	 	268.5	橙橙2易伤1平台	13易伤2额外掉落4技能6平台7a核8技能点9策反
16	12345 21152	*	267.6	紫橙2易伤2伤害1全技能	15易伤269额外掉落35伤害4a核5序列升级7随机矿8全技能
17	63225 22322	 	265.9	橙橙2易伤1伤害	1立即金币2残血敌人4伤害58易伤6a核9基地爆炸
18	63225 22362	 	265.9	橙橙2易伤1伤害	1立即金币2残血敌人4伤害58易伤6a核9最后敌人
19	35261 22322	 	264.4	橙橙2易伤1攻速	1金币生成28易伤3攻速4等级6a核9基地爆炸
20	13261 22322	 	264.4	橙橙2易伤1攻速	18易伤2金币生成3攻速4等级6a核9基地爆炸
21	13264 22322	 	264.4	橙橙2易伤1攻速	18易伤2金币生成3攻速4等级6a核7冰对冰9基地爆炸
22	35264 22322	 	264.4	橙橙2易伤1攻速	1金币生成28易伤3攻速4等级6a核7冰对冰9基地爆炸
23	13264 22342	 	264.3	橙橙2易伤1攻速	18易伤2金币生成3攻速4等级6a核7冰对冰9最后敌人
24	13261 22342	 	264.3	橙橙2易伤1攻速	18易伤2金币生成3攻速4等级6a核9最后敌人
25	35261 22342	 	264.3	橙橙2易伤1攻速	1金币生成28易伤3攻速4等级6a核9最后敌人
26	13261 22362	 	264.1	橙橙2易伤1攻速	18易伤2金币生成3攻速4等级6a核9挖尘
27	35261 22362	 	264.1	橙橙2易伤1攻速	1金币生成28易伤3攻速4等级6a核9挖尘
28	13264 22362	 	264.1	橙橙2易伤1攻速	18易伤2金币生成3攻速4等级6a核7冰对冰9挖尘
29	32223 64112	 	263.5	橙橙1易伤1伤害1矿等	1金币生成2矿等3爆破对冰4伤害5最后敌人6易伤8a核9双倍矿
30	32225 22112	 	263.5	橙橙1易伤1伤害1矿等	1金币生成2矿等3爆破对冰4伤害5易伤6a核7冰对冰8最后敌人9双倍矿
31	13451 22432	 	263.4	橙橙2易伤1攻速	14易伤2金币生成3基础对甲5敌人爆炸6a核8攻速9技能点
32	32225 34112	 	263.4	橙橙1易伤1伤害1矿等	1金币生成2矿等3爆破对冰4伤害5易伤6残血敌人8a核9双倍矿
