0	Index      	*	Score	Code	Var
1	31253 34522	*	266.8	橙橙1易伤1矿等1暴击1平台	1平台2时间3额外掉落4易伤5暴击6a核7矿等8挖尘9基地爆炸
2	31253 34532	 	266.5	橙橙1易伤1矿等1暴击1平台	1平台2时间3额外掉落4易伤5暴击6a核7矿等8挖尘9挖青
3	32241 43412	*	265.3	橙橙2易伤1平台	1平台2赏金塔3基地爆炸4雷电59易伤68核7赏金邻近a敌人爆炸
4	32341 43412	 	265.0	橙橙2易伤1平台	1平台2赏金塔3挖尘4雷电59易伤68核7赏金邻近a敌人爆炸
5	36563 13311	*	264.1	紫4易伤3伤害3暴击1平台	1平台2核38a暴击468a易伤578伤害8a序列升级9技能
6	32241 43432	*	264.0	橙橙1易伤1伤害1平台	1平台2赏金塔3基地爆炸4雷电5易伤68核7赏金邻近9伤害a时间
7	14133 43432	 	263.9	橙橙1易伤1伤害1平台	1最后敌人2雷电3赏金邻近4易伤5平台68核7赏金塔9伤害a时间
8	32341 43432	 	263.7	橙橙1易伤1伤害1平台	1平台2赏金塔3挖尘4雷电5易伤68核7赏金邻近9伤害a时间
9	65321 31623	 	263.1	橙橙1易伤1矿等1暴击	1等级2赏金塔3时间4矿等5立即金币69核7额外掉落8暴击a易伤
10	32241 43431	 	262.6	橙橙1易伤1伤害1平台	1平台2赏金塔3基地爆炸4雷电5易伤68核7赏金邻近9伤害a核弹
11	14133 43431	 	262.5	橙橙1易伤1伤害1平台	1最后敌人2雷电3赏金邻近4易伤5平台68核7赏金塔9伤害a核弹
12	32341 43431	 	262.3	橙橙1易伤1伤害1平台	1平台2赏金塔3挖尘4雷电5易伤68核7赏金邻近9伤害a核弹
13	32241 43413	 	261.9	橙橙2易伤1平台	1平台2赏金塔3基地爆炸4雷电59易伤68核7赏金邻近a最后敌人
14	14133 43412	 	261.9	橙橙2易伤1平台	1最后敌人2雷电3赏金邻近49易伤5平台68核7赏金塔a基地爆炸
15	14133 43413	 	261.8	橙橙2易伤1平台	1a最后敌人2雷电3赏金邻近49易伤5平台68核7赏金塔
16	32241 43411	 	261.7	橙橙2易伤1平台	1平台2赏金塔3基地爆炸4雷电59易伤68核7赏金邻近
17	32341 43413	 	261.6	橙橙2易伤1平台	1平台2赏金塔3挖尘4雷电59易伤68核7赏金邻近a最后敌人
18	14133 43411	 	261.6	橙橙2易伤1平台	1最后敌人2雷电3赏金邻近49易伤5平台68核7赏金塔
19	32341 43411	 	261.4	橙橙2易伤1平台	1平台2赏金塔3挖尘4雷电59易伤68核7赏金邻近
20	31253 35232	*	260.9	橙橙1易伤2暴击1平台	1平台2时间3额外掉落4易伤58暴击6a核7赏金邻近9随机矿
21	32241 43421	 	259.8	橙橙1易伤1伤害1平台	1平台2赏金塔3基地爆炸4雷电5易伤68核7赏金邻近9等级a伤害
22	14133 43421	 	259.8	橙橙1易伤1伤害1平台	1最后敌人2雷电3赏金邻近4易伤5平台68核7赏金塔9等级a伤害
23	32341 43421	 	259.5	橙橙1易伤1伤害1平台	1平台2赏金塔3挖尘4雷电5易伤68核7赏金邻近9等级a伤害
24	31253 36242	 	258.4	橙橙1易伤1暴击1平台	1平台2时间3额外掉落4易伤5暴击6a核7基地爆炸8随机矿9敌人爆炸
25	32241 43433	 	255.7	橙橙1易伤1伤害1平台	1平台2赏金塔3基地爆炸4雷电5易伤68核7赏金邻近9伤害a残血敌人
26	14133 43433	 	255.6	橙橙1易伤1伤害1平台	1最后敌人2雷电3赏金邻近4易伤5平台68核7赏金塔9伤害a残血敌人
27	32341 43433	 	255.4	橙橙1易伤1伤害1平台	1平台2赏金塔3挖尘4雷电5易伤68核7赏金邻近9伤害a残血敌人
28	65121 31623	 	254.8	橙橙1易伤1矿等1暴击	1等级2赏金塔3残血敌人4矿等5立即金币69核7额外掉落8暴击a易伤
29	31253 36212	 	254.8	橙橙1易伤1暴击1平台	1平台2时间3额外掉落4易伤5暴击6a核7基地爆炸8随机矿9挖尘
30	14222 34613	*	254.7	橙橙2暴击1伤害1全技能	1最后敌人2雷电3时间4伤害5全技能6金币生成79暴击8a核
31	31655 31231	 	253.4	橙橙1伤害2时间1攻速1平台	1平台2a时间3攻速4双倍矿5等级6额外掉落79核8伤害
32	63362 11236	 	252.3	橙橙1伤害1暴击1平台	12等级2序列升级3策反4时间5额外掉落6平台79核8伤害a暴击
