0	Index      	*	Score	Code	Var
1	26625 32233	*	287.0	橙橙1易伤1伤害1矿等1攻速	1策反2矿等3最后敌人4易伤5技能6a核7攻速8金币生成9伤害
2	26515 32233	 	287.0	橙橙1易伤1伤害1矿等1攻速	1策反2矿等3易伤4最后敌人5技能6a核7攻速8金币生成9伤害
3	62212 31625	*	284.2	橙橙2易伤1伤害1暴击	15等级27易伤3暴击4伤害6双倍秒伤9a核
4	34146 31113	*	276.7	橙橙3易伤	249易伤3金币生成5双倍秒伤6赏金邻近7策反8a核
5	22315 33225	 	275.0	橙橙2易伤1矿等1卖塔	1策反23易伤4最后敌人5挖尘6矿等7卖塔8冰对甲9a核
6	22345 33225	 	274.9	橙橙2易伤1矿等1卖塔	1策反23易伤4残血敌人5挖尘6矿等7卖塔8冰对甲9a核
7	33423 16513	 	274.3	橙橙3易伤	2基地爆炸3双倍物品4残血敌人5时间68a易伤79核
8	33412 35162	 	273.3	橙橙1易伤1伤害1暴击1攻速	2基地爆炸3双倍物品4暴击5攻速6时间7伤害8易伤9a核
9	26113 24113	 	273.1	橙橙2易伤1矿等	1策反2矿等4敌人爆炸5赏金邻近69易伤7基地爆炸8a核
10	26113 24513	 	273.1	橙橙2易伤1矿等	1策反2矿等4敌人爆炸5赏金邻近68易伤7基地爆炸9a核
11	62214 13125	*	273.1	橙橙2伤害1易伤1暴击	1等级2易伤3暴击48伤害5基地爆炸6散射对绿7挖尘9a核
12	62214 11125	 	273.1	橙橙2伤害1易伤1暴击	1等级2易伤3暴击48伤害5基地爆炸6散射对绿7挖青9a核
13	26113 21113	 	272.9	橙橙2易伤1矿等	1策反2矿等4敌人爆炸5赏金邻近69易伤7残血敌人8a核
14	26113 21513	 	272.9	橙橙2易伤1矿等	1策反2矿等4敌人爆炸5赏金邻近68易伤7残血敌人9a核
15	62232 51133	*	271.3	橙橙1易伤2暴击1伤害1平台	1等级2易伤39暴击4挖尘5掉矿6伤害7a核8平台
16	22232 61225	 	271.3	橙橙2易伤1暴击	1策反27易伤3暴击4挖尘5掉矿6最后敌人8冰对甲9a核
17	22235 61225	 	271.2	橙橙2易伤1暴击	1策反27易伤3暴击4挖尘5残血敌人6掉矿8冰对甲9a核
18	22235 21225	 	271.2	橙橙2易伤1暴击	1策反27易伤3暴击4挖尘5残血敌人6技能点8冰对甲9a核
19	22234 61225	 	271.1	橙橙2易伤1暴击	1策反27易伤3暴击4挖尘5挖青6掉矿8冰对甲9a核
20	22312 36213	 	269.8	橙橙2易伤1矿等	1策反23易伤4最后敌人5基地爆炸6矿等7基础对甲8赏金邻近9a核
21	22342 36213	 	269.7	橙橙2易伤1矿等	1策反23易伤4残血敌人5基地爆炸6矿等7基础对甲8赏金邻近9a核
22	22315 36213	 	269.5	橙橙2易伤1矿等	1策反23易伤4最后敌人5挖尘6矿等7基础对甲8赏金邻近9a核
23	22345 36213	 	269.4	橙橙2易伤1矿等	1策反23易伤4残血敌人5挖尘6矿等7基础对甲8赏金邻近9a核
24	22152 65213	*	267.1	橙橙2矿等1易伤	1策反2易伤3时间4基础对甲5挖青67矿等8赏金邻近9a核
25	34513 63123	*	266.8	紫橙3易伤1伤害1全技能	268易伤3残血敌人4伤害5a核7全技能9最后敌人
26	23516 24113	 	266.0	橙橙2易伤	1策反2随机矿3赏金邻近4时间69易伤7基地爆炸8a核
27	23142 14113	 	266.0	橙橙2易伤	1策反2随机矿3机枪对壮4赏金邻近59易伤6时间7基地爆炸8a核
28	23133 24113	 	266.0	橙橙2易伤	1策反2随机矿3机枪对壮4时间5赏金邻近69易伤7基地爆炸8a核
29	23516 21113	 	265.8	橙橙2易伤	1策反2随机矿3赏金邻近4时间69易伤7残血敌人8a核
30	23142 11113	 	265.8	橙橙2易伤	1策反2随机矿3机枪对壮4赏金邻近59易伤6时间7残血敌人8a核
31	23133 21113	 	265.8	橙橙2易伤	1策反2随机矿3机枪对壮4时间5赏金邻近69易伤7残血敌人8a核
32	23566 11113	 	265.8	橙橙2易伤	1策反2随机矿3赏金邻近49易伤6时间7残血敌人8a核
33	23121 15525	 	265.5	橙橙1易伤1矿等1暴击	1策反2随机矿3机枪对壮4矿等5基地爆炸6金币生成7暴击8易伤9a核
34	62214 61113	 	265.5	橙橙1易伤1伤害1暴击1平台	1等级2易伤3暴击4伤害59基地爆炸6技能点7a核8平台
35	62214 61123	 	265.2	橙橙1易伤1伤害1暴击1平台	1等级2易伤3暴击4伤害5基地爆炸6技能点7a核8平台
36	34412 11432	 	264.6	橙橙1易伤1伤害1暴击1攻速	2易伤3双倍物品4暴击5攻速6掉矿7a核8赏金塔9伤害
37	22154 11213	 	264.4	橙橙2易伤	1策反26易伤3时间4基础对甲5等级7残血敌人8赏金邻近9a核
38	22154 13213	 	264.3	橙橙2易伤	1策反26易伤3时间4基础对甲5等级7挖尘8赏金邻近9a核
39	22154 12213	 	264.3	橙橙2易伤	1策反26易伤3时间4基础对甲5等级7挖青8赏金邻近9a核
40	26151 15213	 	264.0	橙橙2矿等1易伤2策反	14策反27矿等5双倍秒伤6易伤8赏金邻近9a核
41	22516 14113	 	263.2	橙橙2易伤	1策反29易伤3赏金塔4金币生成6时间7基地爆炸8a核
42	33126 31113	 	263.2	橙橙2易伤	2基地爆炸3金币生成4赏金塔5时间69易伤7策反8a核
43	22314 32333	 	263.1	橙橙2易伤	1策反23易伤4最后敌人5金币生成6a核7赏金邻近9时间
44	62153 11213	 	263.1	橙橙2易伤	1等级26易伤3时间5技能7残血敌人8赏金邻近9a核
