0	Index      	 *	Score 	Summary	Detail	
1	34343 33124	 * 	227.48	紫1基础对甲2伤害2基地爆炸1攻速	1攻速25伤害3平台4核6易伤79基地爆炸8敌人爆炸a基础对甲
2	34343 33224	   	227.48	紫1基础对甲2伤害2基地爆炸1攻速	1攻速25伤害3平台4核6易伤79基地爆炸8低血量敌人a基础对甲
3	34343 11351	 * 	220.41	紫3伤害2攻速2技能1基地爆炸1暴击	17攻速257伤害3平台4核69技能7序列升级8基地爆炸a暴击
4	34343 11352	   	220.41	紫3伤害2攻速2技能1全技能1基地爆炸	17攻速257伤害3平台4核69技能7序列升级8基地爆炸a全技能
5	34343 11333	 * 	214.57	紫3伤害3攻速1基地爆炸1技能	17a攻速257伤害3平台4核6技能7序列升级8基地爆炸9时间
6	34342 11341	   	214.57	紫3伤害3攻速1全技能1技能	178攻速27a伤害3平台4核5立即金币6技能7序列升级9全技能
7	34343 12423	   	213.81	紫1基础对甲2伤害1攻速1全技能1技能	1攻速25伤害3平台4核6技能7导弹对绿8掉矿9基础对甲a全技能
8	34343 11163	 * 	213.75	紫3伤害2攻速2基地爆炸1技能	17攻速257伤害3平台4核6技能7序列升级8额外掉落9a基地爆炸
9	34343 11411	   	213.70	紫3伤害2攻速2技能1暴击	17攻速257伤害3平台4核68技能7序列升级9易伤a暴击
10	34343 11412	   	213.70	紫3伤害2攻速2技能1全技能	17攻速257伤害3平台4核68技能7序列升级9易伤a全技能
11	34343 33234	   	212.65	紫1基础对甲2伤害1攻速1基地爆炸	1攻速25伤害3平台4核6易伤7基地爆炸89低血量敌人a基础对甲
12	34343 33334	   	212.65	紫1基础对甲2伤害1攻速1基地爆炸	1攻速25伤害38平台4核6易伤7基地爆炸9最后敌人a基础对甲
13	34343 11363	   	212.56	紫3伤害2攻速1全技能1基地爆炸1技能	17攻速257伤害3平台4核6技能7序列升级8基地爆炸9全技能a低血量敌人
14	34343 11361	   	212.46	紫3伤害2攻速1全技能1基地爆炸1技能	17攻速257伤害3平台4核6技能7序列升级8基地爆炸9全技能a挖青
15	34343 11362	   	212.46	紫3伤害2攻速1全技能1基地爆炸1技能	17攻速257伤害3平台4核6技能7序列升级8基地爆炸9全技能a挖尘
16	34342 33124	   	209.90	紫1基础对甲2基地爆炸1伤害1攻速	1攻速2伤害3平台4核5立即金币6易伤79基地爆炸8敌人爆炸a基础对甲
17	34342 33224	   	209.90	紫1基础对甲2基地爆炸1伤害1攻速	1攻速2伤害3平台4核5立即金币6易伤79基地爆炸8低血量敌人a基础对甲
18	33343 12264	 * 	209.85	紫1基础对甲2伤害2攻速	18攻速2矿等3平台4核58伤害678雷电8序列升级9时间a基础对甲
19	34343 11431	   	206.76	紫3伤害2攻速2技能1暴击	17攻速257伤害3平台4核68技能7序列升级9额外掉落a暴击
20	34343 11251	   	206.66	紫3伤害2攻速2技能1暴击	17攻速257伤害3平台4核69技能7序列升级8挖青a暴击
21	34343 11252	   	206.66	紫3伤害2攻速2技能1全技能	17攻速257伤害3平台4核69技能7序列升级8挖青a全技能
22	34343 11353	   	206.66	紫3伤害2攻速2技能1基地爆炸	17攻速257伤害3平台4核69技能7序列升级8基地爆炸a磁铁减费
23	34343 11315	   	205.85	紫3伤害2攻速1基地爆炸1技能	17攻速257伤害3平台4核6技能7序列升级8基地爆炸9随机矿a易伤
24	34342 11511	   	205.85	紫3伤害2攻速1暴击1技能	17攻速279伤害3平台4核5立即金币6技能7序列升级8易伤a暴击
25	34342 11512	   	205.85	紫3伤害2攻速1全技能1技能	17攻速279伤害3平台4核5立即金币6技能7序列升级8易伤a全技能
26	34342 11311	   	205.85	紫3攻速2伤害1暴击1技能	178攻速27伤害3平台4核5立即金币6技能7序列升级9易伤a暴击
27	34342 11312	   	205.85	紫3攻速2伤害1全技能1技能	178攻速27伤害3平台4核5立即金币6技能7序列升级9易伤a全技能
28	34342 11314	   	205.85	紫3攻速2伤害1基地爆炸1技能	178攻速27伤害3平台4核5立即金币6技能7序列升级9易伤a基地爆炸
29	34343 11132	 * 	205.33	紫3伤害2攻速1基础对冰1技能	17攻速257伤害3平台4核6技能7序列升级8额外掉落9雷电a基础对冰
30	31266 18313	 * 	205.24	紫3攻速2伤害2基地爆炸	18a攻速2立即金币3散射对绿4核58基地爆炸6加一78伤害8序列升级9防空对直升
31	31266 18334	   	203.34	紫2伤害2攻速2基地爆炸1全技能	18攻速2立即金币3散射对绿4核58基地爆炸6加一78伤害8序列升级9金币生成a全技能
32	31266 18343	   	203.34	紫2伤害2攻速2基地爆炸1全技能	18攻速2立即金币3散射对绿4核58基地爆炸6加一78伤害8序列升级9时间a全技能
33	31266 18324	   	203.24	紫2伤害2攻速2基地爆炸1全技能	18攻速2立即金币3散射对绿4核58基地爆炸6加一78伤害8序列升级9掉矿a全技能
34	32266 18313	   	203.14	紫2伤害2攻速2基地爆炸1全技能	18攻速28火球减费3散射对绿4核59基地爆炸6加一78伤害8序列升级a全技能
35	33343 22144	   	202.96	紫1基础对甲2基地爆炸1伤害1攻速	1攻速2矿等3平台4核5伤害6金币生成7低血量敌人89基地爆炸a基础对甲
36	33343 23144	   	202.96	紫1基础对甲2基地爆炸1伤害1攻速	1攻速2矿等3平台4核5伤害6金币生成7敌人爆炸89基地爆炸a基础对甲
37	31261 61823	 * 	202.03	紫2基础对甲3攻速	15a攻速2立即金币35散射对绿4核5a序列升级6加一7a掉矿8平台9a基础对甲
38	34344 31111	   	201.81	紫3攻速1伤害1全技能1基地爆炸1技能	18a攻速2伤害3平台4核5全技能6基地爆炸7易伤9技能
39	33343 15531	   	201.67	紫1基础对甲1伤害1攻速1基地爆炸1暴击	1攻速2矿等3平台4核5伤害6雷电7基地爆炸8掉矿9基础对甲a暴击
40	33343 15631	   	201.67	紫1基础对甲1伤害1攻速1基地爆炸1暴击	1攻速2矿等3平台4核5伤害6雷电7基地爆炸8等级9基础对甲a暴击
41	36343 15131	   	201.67	紫1基础对甲1伤害1攻速1基地爆炸1暴击	1攻速2掉矿3平台4核5伤害6雷电7基地爆炸8矿等9基础对甲a暴击
42	34344 31311	   	201.00	紫2攻速2基地爆炸1伤害1全技能1技能	1a攻速2伤害3平台4核5全技能68基地爆炸7易伤9技能
43	32263 22527	   	201.00	紫3攻速1基础对甲1全技能	168攻速28火球减费38散射对绿4核5全技能7加一8序列升级9金币生成a基础对甲
44	34343 11131	   	200.92	紫3伤害3攻速1技能	17a攻速257伤害3平台4核6技能7序列升级8额外掉落9雷电
45	34343 11533	   	200.92	紫3伤害3攻速1技能	17a攻速257伤害3平台4核6技能7序列升级8最后敌人9时间
46	32263 22547	   	200.90	紫3攻速1基础对甲1全技能	168攻速28火球减费38散射对绿4核5全技能7加一8序列升级9掉矿a基础对甲
47	34343 11233	   	200.82	紫3伤害3攻速1技能	17a攻速257伤害3平台4核6技能7序列升级8挖青9时间
