0	Index      	 *	Score 	Summary	Detail	Bounty	
1	12611 35113	 * 	310.99	橙5易伤3伤害3时间	1479a易伤2挖尘3随机矿57a伤害67a时间7a序列升级8核	7
2	13231 46134	   	295.66	橙5易伤2伤害2时间1暴击	1478a易伤2a时间3暴击5最后敌人6a伤害9核a序列升级	9
3	14211 16184	 * 	294.10	橙4易伤2等级2伤害1时间	1489易伤2掉矿3加一59伤害69等级7核9序列升级a时间	10
4	13231 46334	   	292.98	橙4易伤3伤害2时间1暴击	147a易伤2a时间3暴击5最后敌人68a伤害9核a序列升级	9
5	38412 16413	 * 	292.94	橙5易伤3伤害3暴击	1加一2479a易伤37a伤害5平台67a暴击7a序列升级8核	7
6	13233 12464	   	290.65	橙4易伤3时间2伤害1暴击	157a易伤29a时间3暴击45基地爆炸5a序列升级6a伤害8核	3
7	13231 12464	   	290.55	橙4易伤3时间2伤害1暴击	147a易伤29a时间3暴击5最后敌人6a伤害8核a序列升级	5
8	13231 42134	   	290.55	橙4易伤3时间2伤害1暴击	148a易伤27a时间3暴击5最后敌人6a伤害9核a序列升级	9
9	13232 12464	   	290.55	橙4易伤3时间2伤害1暴击	147a易伤29a时间3暴击5基地爆炸6a伤害8核a序列升级	4
10	13235 33124	   	290.55	橙4易伤3时间2伤害1暴击	145a易伤29a时间3暴击6低血量敌人7核8a伤害a序列升级	9
11	13235 33164	   	290.55	橙4易伤3时间2伤害1暴击	145a易伤29a时间3暴击6低血量敌人7核8a伤害a序列升级	8
12	13235 33254	   	290.55	橙4易伤3时间2伤害1暴击	145a易伤28a时间3暴击6低血量敌人7核9a伤害a序列升级	7
13	13235 33354	   	290.55	橙4易伤3时间2伤害1暴击	145a易伤28a时间3暴击6低血量敌人7核9a伤害a序列升级	8
14	38441 84416	 * 	290.53	橙3易伤3伤害3等级	1加一27a易伤37a伤害4挖尘5雷电67a等级7a序列升级8核9全技能	8
15	38621 12843	   	287.80	橙4易伤3时间2伤害1核弹	1加一236a易伤3a序列升级4核弹5a伤害78a时间9核	9
16	38613 14433	   	287.80	橙4易伤3时间2伤害1核弹	1加一236a易伤3a序列升级45a时间7核弹8核9a伤害	7
