0	Index      	 *	Score 	Summary	Detail	Bounty	
1	12161 42335	 * 	285.00	橙2易伤2等级2伤害2时间1暴击	1雷电2a易伤3掉矿45时间6a等级7暴击8a伤害9核a序列升级	6
2	12222 42335	 * 	278.96	橙3易伤2等级2伤害1暴击	1雷电24a易伤3敌人爆炸5金币生成6a等级7暴击8a伤害9核a序列升级	6
3	12253 42335	   	278.96	橙3易伤2等级2伤害1暴击	1雷电25a易伤3敌人爆炸4金币生成6a等级7暴击8a伤害9核a序列升级	6
4	12422 42335	   	278.96	橙3易伤2等级2伤害1暴击	1雷电24a易伤3基地爆炸5金币生成6a等级7暴击8a伤害9核a序列升级	6
5	12425 31335	   	278.96	橙3易伤2等级2伤害1暴击	1雷电24a易伤3基地爆炸5暴击6a等级7金币生成8a伤害9核a序列升级	6
6	12133 42335	   	278.86	橙3易伤2等级2伤害1暴击	1雷电25a易伤3掉矿4基地爆炸6a等级7暴击8a伤害9核a序列升级	6
7	22232 25216	 * 	275.67	橙3易伤3时间2伤害2暴击1卖塔	167时间2a暴击3低血量敌人46a易伤5卖塔6a序列升级8a伤害9核	6
8	22232 26216	 * 	275.67	橙3易伤3时间2伤害2暴击1卖塔	167时间2a暴击3低血量敌人46a易伤5卖塔6a序列升级8a伤害9核	7
9	52637 21231	 * 	274.59	橙4易伤3伤害1等级1核弹	18金币生成2678易伤368伤害4加一5核弹68序列升级9核a等级	7
10	14451 22233	   	272.98	橙2易伤2等级2伤害1时间2雷电1全技能	15雷电24等级34易伤4序列升级6全技能7时间8核9a伤害	8
11	14452 32332	   	272.08	橙3易伤2等级1伤害1时间	1雷电24等级34a易伤4序列升级5挖尘6攻速7时间8伤害9核	9
12	22163 23625	 * 	271.93	橙3易伤3伤害2时间1暴击	18时间2暴击368伤害478易伤5随机矿8序列升级9矿等a核	7
13	12162 42335	   	270.32	橙2易伤2等级2伤害1时间1暴击	1雷电2a易伤35掉矿4时间6a等级7暴击8a伤害9核a序列升级	6
14	14421 53112	 * 	270.05	橙3易伤2等级2时间3雷电	156雷电29等级349易伤7核89时间9序列升级a最后敌人	6
15	14421 53113	   	270.05	橙3易伤2等级2时间3雷电	156雷电29等级349易伤7核89时间9序列升级a立即金币	6
16	26523 33236	 * 	269.10	橙3易伤2时间1等级1伤害1全技能	16时间2双倍矿3等级4攻速568易伤6序列升级7核9全技能a伤害	7
17	52215 23142	 * 	267.69	橙3易伤2等级1伤害2暴击	1金币生成27a易伤3攻速4基地爆炸5a暴击6伤害8核9a等级a序列升级	10
18	12351 23443	   	267.15	橙4易伤2伤害1等级	1雷电2489易伤35伤害6敌人爆炸7核a等级	2
19	13351 23443	   	267.15	橙4易伤2伤害1等级	1雷电2489易伤35伤害6敌人爆炸7核a等级	1
20	12224 23156	   	265.21	橙3易伤2等级2伤害	1雷电24a易伤3敌人爆炸5挖尘6a等级7低血量敌人8a伤害9核a序列升级	4
21	12325 23156	   	265.21	橙3易伤2等级2伤害	1雷电24a易伤3挖尘5敌人爆炸6a等级7低血量敌人8a伤害9核a序列升级	4
22	12334 23156	   	265.21	橙3易伤2等级2伤害	1雷电25a易伤3挖尘4敌人爆炸6a等级7低血量敌人8a伤害9核a序列升级	5
23	14452 32333	   	264.97	橙2易伤2等级2伤害1时间	1雷电24等级34易伤4序列升级5挖尘6攻速7时间8a伤害9核	10
24	12126 22335	   	264.48	橙3易伤2伤害2时间1暴击	1雷电24a易伤3掉矿5矿等6a时间7暴击8a伤害9核a序列升级	6
25	12156 22335	   	264.48	橙3易伤2伤害2时间1暴击	1雷电24a易伤34掉矿4a序列升级5矿等6a时间7暴击8a伤害9核	6
26	22241 13114	   	263.84	橙3易伤2等级2时间1暴击	19时间2暴击39低血量敌人4基地爆炸58a易伤69等级7核9序列升级	10
27	14323 13415	   	263.83	橙3易伤2等级1伤害2雷电1全技能	14雷电26等级3全技能568易伤6序列升级7随机矿9伤害a核	4
28	14335 11341	   	263.73	橙2易伤2等级2伤害1暴击1全技能	1雷电2a等级3全技能4暴击59易伤67伤害8核	10
29	23124 21314	 * 	263.67	橙4易伤2伤害2时间	19时间27最后敌人39伤害4平台569a易伤8核9序列升级	10
30	23633 21314	   	263.67	橙4易伤2伤害2时间	19时间27最后敌人3平台469a易伤59伤害8核9序列升级	10
31	23125 33611	 * 	263.31	橙3易伤2等级3时间	158时间2a最后敌人3a等级46a易伤7加一9核a序列升级	2
32	11111 55335	   	263.17	橙2易伤2等级2伤害1时间2雷电1卖塔	1a雷电2矿等3a等级46易伤5卖塔7时间8a伤害9核a序列升级	1
33	11112 55335	   	263.17	橙2易伤2等级2伤害1时间2雷电1卖塔	1a雷电2矿等3a等级45易伤6卖塔7时间8a伤害9核a序列升级	1
34	14451 22211	   	263.14	橙2易伤2等级3时间2雷电1全技能	15雷电24等级34易伤4序列升级6全技能79a时间8核	9
35	25632 32381	   	263.05	橙2易伤2等级2伤害2时间	19时间2随机矿39伤害4加一5a等级6核7低血量敌人89易伤9序列升级	6
36	25632 34427	 * 	262.95	橙2易伤3等级2伤害2时间	1a时间2随机矿37伤害4加一58a等级6核9a易伤a序列升级	6
37	54631 22231	   	262.21	橙2易伤2等级2伤害1时间1暴击	17金币生成25等级3平台47易伤67伤害7序列升级8暴击9时间a核	6
38	52637 21233	   	262.04	橙4易伤3伤害1暴击1核弹	18金币生成2678易伤368伤害4加一5核弹68序列升级9核a暴击	7
