0	Index      	 *	Score 	Summary	Detail	Bounty	
1	61342 13622	 * 	304.90	橙5易伤3时间2伤害	14679易伤27a时间3全技能57伤害7序列升级8核	7
2	61342 13621	   	299.98	橙5易伤2伤害2时间	14679易伤27时间3全技能57伤害7序列升级8核a雷电	7
3	61322 62632	 * 	299.15	橙4易伤3伤害1等级1时间	1379易伤238伤害3序列升级4攻速5时间6核a等级	1
4	61111 24224	 * 	294.56	橙4易伤3伤害3暴击3雷电	158a易伤24a伤害38a暴击689雷电7核8a序列升级	1
5	61111 32314	 * 	294.49	橙3易伤3伤害2时间2暴击2攻速	15a易伤246伤害36暴击6a序列升级7a时间8a攻速9核	1
6	61311 25222	 * 	294.45	橙4易伤2等级2时间1暴击	1579易伤27时间3全技能4赏金邻近67等级7序列升级8暴击a核	3
7	61341 25222	   	294.45	橙4易伤2等级2时间1暴击	1579易伤27时间3全技能4赏金塔67等级7序列升级8暴击a核	3
8	12212 32514	 * 	292.85	橙4易伤3伤害3时间	1随机矿259a易伤3平台45最后敌人59a序列升级69a时间79a伤害8核	6
9	12212 32514	   	292.85	橙4易伤3伤害3时间	1随机矿259a易伤3平台45最后敌人59a序列升级69a时间79a伤害8核	7
10	61322 62612	 * 	292.68	橙3易伤3伤害2时间1等级	137易伤238伤害3序列升级4攻速59时间6核a等级	1
11	12222 54155	   	292.65	橙4易伤3伤害3时间	1随机矿268a易伤3平台48a伤害5加一78a时间8a序列升级9核	3
12	61342 13533	   	289.41	橙4易伤2伤害2时间2全技能	1467易伤27时间39全技能57伤害7序列升级8雷电a核	9
13	61342 13632	   	288.89	橙4易伤3伤害2时间	1467易伤27时间3全技能57a伤害7序列升级8核9加一	7
14	61322 62633	   	287.53	橙4易伤3伤害2时间	1379易伤238伤害3序列升级4攻速5a时间6核	1
15	61132 42155	   	285.15	橙3易伤3伤害3时间1暴击1核弹	18a易伤28a时间3暴击4低血量敌人5加一6核弹78a伤害8a序列升级9核	2
16	64113 33633	 * 	284.36	橙4易伤3等级3时间	1289易伤289序列升级389时间46掉矿5最后敌人789等级a核	1
17	61322 62532	   	283.50	橙4易伤2伤害1等级1时间	1379易伤23伤害3序列升级4攻速5时间6核8额外掉落a等级	1
18	61342 13631	   	281.54	橙4易伤2伤害2时间	1467易伤27时间3全技能57伤害7序列升级8核9加一a攻速	7
19	61342 13613	   	281.39	橙4易伤2伤害2时间1卖塔	1467易伤27时间3全技能57伤害7序列升级8核9卖塔a攻速	7
20	61342 53133	   	281.06	橙3易伤3伤害3时间	147易伤267时间3全技能57a伤害7序列升级8挖青9核	8
21	61151 22513	   	280.80	橙4易伤2伤害1等级1暴击	1459易伤29伤害3暴击6雷电79挖尘8核9序列升级a等级	1
22	61123 32536	 * 	280.22	橙3易伤3等级2伤害1暴击	179易伤29伤害3暴击4金币生成5全技能689等级9序列升级a核	1
23	61322 62613	   	279.71	橙3易伤3伤害3时间	137易伤238伤害3序列升级4攻速59a时间6核	1
24	61221 23661	   	278.53	橙4易伤2伤害2时间2雷电	1589易伤28时间3敌人爆炸47雷电68伤害8序列升级a核	7
25	61311 13341	   	278.49	橙3易伤2伤害2时间1等级	178易伤27时间3全技能4低血量敌人5基地爆炸67伤害7序列升级9核a等级	7
26	61313 13341	   	278.49	橙3易伤2伤害2时间1等级	178易伤27时间3全技能4低血量敌人5敌人爆炸67伤害7序列升级9核a等级	7
27	12412 61317	   	278.46	橙3易伤2等级2时间1伤害	1随机矿25a易伤3a等级4加一6核7伤害8雷电9a时间a序列升级	9
28	61121 23661	   	278.43	橙4易伤2伤害2时间2雷电	1589易伤28时间3挖尘47雷电68伤害8序列升级a核	7
29	62213 63151	   	278.20	橙3易伤3伤害3暴击1时间	189易伤2最后敌人389伤害4攻速5时间6核789暴击89序列升级a低血量敌人	2
30	62213 63152	   	278.20	橙3易伤3伤害3暴击1时间	189易伤2最后敌人389伤害4攻速5时间6核789暴击89序列升级a金币生成	2
31	62213 63153	   	278.20	橙3易伤3伤害3暴击1时间	189易伤2最后敌人389伤害4攻速5时间6核789暴击89序列升级a敌人爆炸	2
32	61151 24231	   	278.07	橙5易伤2暴击1伤害2雷电	1458a易伤2伤害38暴击68雷电7核8序列升级9全技能	1
33	61111 24231	   	277.32	橙4易伤2伤害2暴击2雷电	158a易伤24伤害38暴击68雷电7核8序列升级9全技能	1
34	63342 13622	   	277.09	橙5易伤2伤害1时间	14679易伤27敌人爆炸3全技能57伤害7序列升级8核a时间	7
35	61322 62314	   	276.93	橙3易伤2伤害2时间1等级	137易伤23伤害3序列升级4攻速59时间6核8掉矿a等级	1
36	12414 72241	   	276.52	橙4易伤2等级1伤害1时间	1随机矿257a易伤35等级4加一5序列升级6核8时间9伤害	4
37	12414 72711	   	276.52	橙4易伤2等级1伤害1时间	1随机矿257a易伤35等级4加一5序列升级6核8伤害9时间	4
38	12424 72241	   	276.52	橙4易伤2等级1伤害1时间	1随机矿257a易伤35等级4加一5序列升级6核8时间9伤害	3
39	12424 72711	   	276.52	橙4易伤2等级1伤害1时间	1随机矿257a易伤35等级4加一5序列升级6核8伤害9时间	3
40	12584 72241	   	276.52	橙4易伤2等级1伤害1时间	1随机矿257a易伤3加一45等级5序列升级6核8时间9伤害	2
41	61151 24213	   	276.27	橙4易伤1等级1伤害2暴击2雷电	1458易伤2伤害38暴击68雷电7核8序列升级9敌人爆炸a等级	1
42	61151 24233	   	275.98	橙4易伤2暴击1伤害1时间2雷电	1458易伤2伤害38暴击68雷电7核8序列升级9全技能a时间	1
