0	Index      	 *	Score 	Summary	Detail	
1	24724 12352	 * 	245.69	DCR|3VULN|2DMG|2ASPD|1AART|1CDMG	147VULN|2MBVNT|3AART|57DMG|67ASPD|7BPWR|8LWND|9CDMG|aRCR
2	24724 12274	 * 	245.52	DCR|3VULN|2AART|2DMG|2ASPD	147VULN|2MBVNT|39AART|57DMG|67ASPD|7BPWR|8LHND|aRCR
3	24724 12374	   	245.52	DCR|3VULN|2AART|2DMG|2ASPD	147VULN|2MBVNT|39AART|57DMG|67ASPD|7BPWR|8LWND|aRCR
4	24724 12184	   	239.67	DCR|3VULN|2DMG|2ASPD|1AART|1ZMB	147VULN|2MBVNT|3AART|57DMG|67ASPD|7BPWR|8ZMB|9TLV|aRCR
5	24724 12444	 * 	229.34	DCR|3VULN|2DMG|2ASPD|1AART|1NUKE	147VULN|2MBVNT|3AART|57DMG|67ASPD|7BPWR|8AME|9NUKE|aRCR
6	24724 12484	   	229.34	DCR|3VULN|2DMG|2ASPD|1AART	147VULN|2MBVNT|3AART|57DMG|67ASPD|7BPWR|8AME|9TLV|aRCR
7	24748 12444	   	229.34	DCR|3VULN|2DMG|2ASPD|1AART|1NUKE	167VULN|2MBVNT|3AART|47ASPD|57DMG|7BPWR|8AME|9NUKE|aRCR
8	24754 12444	   	229.34	DCR|3VULN|2DMG|2ASPD|1AART|1NUKE	147VULN|2MBVNT|3AART|47BPWR|57DMG|67ASPD|8AME|9NUKE|aRCR
9	24731 11644	   	229.34	DCR|3VULN|2DMG|2ASPD|1AART|1NUKE	169VULN|2MBVNT|3AART|4AME|5NUKE|79ASPD|89DMG|9BPWR|aRCR
10	24724 12744	   	229.24	DCR|3VULN|2DMG|2ASPD|1AART|1NUKE	147VULN|2MBVNT|3AART|57DMG|67ASPD|7BPWR|8ERES|9NUKE|aRCR
11	24732 11644	   	225.56	DCR|3VULN|2DMG|1AART|1ASPD|1ZMB	169VULN|2MBVNT|3AART|49AME|5ZMB|7ASPD|89DMG|9BPWR|aRCR
12	24447 45143	   	220.91	DCR|2VULN|2DMG|2ASPD|1AART	19VULN|2MBVNT|3CGEN|4RPLT|59ASPD|6RCR|79DMG|8AART|9BPWR|aRCVC
13	24447 45141	   	219.61	DCR|2VULN|2DMG|2ASPD|1AART	19VULN|2MBVNT|3CGEN|4RPLT|59ASPD|6RCR|79DMG|8AART|9BPWR|aLHND
14	24447 45142	   	219.61	DCR|2VULN|2DMG|2ASPD|1AART	19VULN|2MBVNT|3CGEN|4RPLT|59ASPD|6RCR|79DMG|8AART|9BPWR|aLWND
15	24447 45144	   	219.51	DCR|2VULN|2DMG|2ASPD|1AART	19VULN|2MBVNT|3CGEN|4RPLT|59ASPD|6RCR|79DMG|8AART|9BPWR|aDUST
16	24314 13385	   	219.02	DCR|3VULN|2DMG|1AART|1ASPD	146VULN|2MBVNT|3BEXP|57DMG|8RCR|9AART|aASPD
17	16312 43312	 * 	218.72	DCR|3VULN|3DMG|2CDMG	1RCVC|29aVULN|34aDMG|5LIT|6DUST|7aCDMG|8RCR|aBPWR
18	16316 63133	   	217.52	DCR|3VULN|3DMG|1CDMG|1ZMB	1RCVC|258VULN|345DMG|5BPWR|6ERES|7CDMG|9ZMB|aRCR
19	11311 52256	   	217.37	DCR|2VULN|2AART|2DMG|1ASPD	1RCVC|2LWND|34DMG|58AART|67VULN|9ASPD|aRCR
20	16311 54132	   	217.31	DCR|3VULN|2DMG|1AART|1CDMG	1RCVC|26aVULN|34DMG|5AART|7CDMG|8LHND|9RCR
21	31311 45362	   	217.21	DCR|3VULN|2DMG|1AART|1NUKE|1CDMG	1CGEN|2NUKE|34DMG|5AART|6CDMG|7RCR|89aVULN
