0	Index      	Bounty	 *	Score 	Summary	Detail	
1	23462 21522	4	 * 	301.83	DCR|3VULN|3DUR|2DMG|2CDMG|2LIT	18aDUR|268VULN|3aLIT|4CGEN|58DMG|7RCR|8aBPWR|9aCDMG
2	23432 21522	4	   	301.73	DCR|3VULN|3DUR|2DMG|2CDMG|2LIT	18aDUR|268VULN|3aLIT|4ERES|58DMG|7RCR|8aBPWR|9aCDMG
3	23136 21165	2	 * 	295.86	DCR|5VULN|3DUR|2LIT	137DUR|2369aVULN|3aBPWR|4AART|5aLIT|8RCR
4	23124 31112	6	   	294.55	DCR|5VULN|3DUR|1CDMG	134DUR|2459aVULN|4BPWR|6CDMG|7AART|8RCR
5	23136 21163	2	   	289.73	DCR|4VULN|3DUR|1DMG	137DUR|2369VULN|3BPWR|4AART|5LIT|8RCR|aDMG
6	23126 21165	5	   	286.77	DCR|3VULN|3DUR|2DMG|2TLV	134DUR|24aVULN|4aBPWR|5aDMG|6ERES|7LWND|8aTLV|9RCR
7	23123 14254	9	   	286.72	DCR|4VULN|3DUR|2CDMG|2LIT	134DUR|2479VULN|49BPWR|5BEXP|69LIT|89CDMG|aRCR
8	61217 43463	5	   	286.72	DCR|4VULN|3DUR|1DMG|2LIT	1RPLT|2MBVNT|358DUR|458aVULN|58BPWR|6RCR|78LIT|9DMG
9	23462 21532	4	   	284.78	DCR|3VULN|3DUR|2DMG	189DUR|268VULN|3LIT|4CGEN|58DMG|7RCR|8BPWR|aAART
10	23432 21541	4	 * 	284.43	DCR|4VULN|2DMG|2DUR	18DUR|2689VULN|3LIT|4ERES|58DMG|7RCR|8BPWR|aLHND
11	23432 21543	4	   	284.43	DCR|4VULN|2DMG|2DUR	18DUR|2689VULN|3LIT|4ERES|58DMG|7RCR|8BPWR|aFEWX
12	23432 21542	4	   	284.33	DCR|4VULN|2DMG|2DUR	18DUR|2689VULN|3LIT|4ERES|58DMG|7RCR|8BPWR|aBBNT
13	23136 11165	2	   	284.09	DCR|4VULN|3DUR|2AART|2LIT	137DUR|239aVULN|3aBPWR|46AART|5aLIT|8RCR
14	23136 21155	2	   	284.09	DCR|4VULN|3DUR|2AART|2LIT	137DUR|236aVULN|3aBPWR|49AART|5aLIT|8RCR
15	23136 63162	2	   	283.32	DCR|4VULN|3DUR|1CDMG	139DUR|238aVULN|3BPWR|4AART|5LIT|6RCR|7CDMG
16	23143 21136	2	   	283.16	DCR|3VULN|3DUR|2DMG|1TLV	137DUR|234VULN|37BPWR|57DMG|67MLV|8TLV|9LWND|aRCR
17	23126 51225	5	   	282.96	DCR|3VULN|3DUR|2DMG|1TLV	134DUR|249VULN|4BPWR|5aDMG|6RCR|7RPLT|8TLV
18	61217 43423	5	   	282.91	DCR|4VULN|3DUR|1TLV|2LIT	1RPLT|2MBVNT|358DUR|458aVULN|58BPWR|6RCR|78LIT|9TLV
19	23146 21533	2	   	282.47	DCR|5VULN|2DUR|1TLV	13DUR|23459VULN|3BPWR|6BBNT|7RCR|8TLV|aLIT
20	61217 47241	5	 * 	282.46	DCR|3VULN|3DMG|3DUR	1RPLT|2MBVNT|35aDUR|45aVULN|5aBPWR|6RCR|79aDMG|8RCVC
21	61314 47541	4	   	282.36	DCR|3VULN|3DMG|3DUR	1RPLT|2MBVNT|34aVULN|58aDUR|6RCR|79aDMG|aBPWR
22	23462 21523	4	   	282.09	DCR|3VULN|2DMG|2DUR|2LIT|1CDMG	18DUR|268VULN|3aLIT|4CGEN|58DMG|7RCR|8BPWR|9CDMG
