0	Index      	Bounty	 *	Score 	Summary	Detail	
1	34233 34141	1	 * 	288.79	DCR|5VULN|3DUR|2ASPD|2LIT	15678VULN|28ASPD|38LIT|456DUR|568BPWR|9DMSP|aRCR
2	35333 33426	10	 * 	276.90	DCR|3VULN|2DMG|2TLV|2DUR	139VULN|29TLV|4BEXP|56DMG|7BELT|89DUR|9BPWR|aRCR
3	41113 23624	4	 * 	275.81	DCR|3VULN|3DUR|2DMG|3LIT	157LIT|2aDMG|39aVULN|45aDUR|5aBPWR|6RCR|8RPLT
4	41113 23641	4	   	275.81	DCR|3VULN|3DUR|2DMG|3LIT	157LIT|29DMG|39aVULN|459DUR|59BPWR|6RCR|8RPLT
5	22331 35535	3	 * 	275.37	DCR|3VULN|2TLV|2DUR|2CDMG|2ASPD	18ASPD|28DUR|35aVULN|46TLV|78CDMG|8BPWR|9RCR
6	34233 36115	1	 * 	275.36	DCR|4VULN|3DUR|3LIT|2ASPD	1568VULN|28ASPD|378LIT|456DUR|568BPWR|9ERES|aRCR
7	22326 15335	8	 * 	273.98	DCR|4VULN|2DUR|1TLV|1CDMG	1ASPD|26DUR|358aVULN|4CDMG|7TLV|9RCR
8	66211 31335	3	 * 	272.44	DCR|3VULN|3DUR|2TLV|1DMG	179DUR|27TLV|3LWND|4DMG|578VULN|6TBNT|7BPWR|aRCR
9	65332 23124	10	 * 	270.81	ACR|4VULN|3DUR|2DMG|1TLV	127DUR|3FEWX|4RCR|578aVULN|67DMG|7BPWR|9TLV
10	35322 11125	8	 * 	269.96	DCR|4VULN|2TLV|2DUR|1AART	1379VULN|29TLV|4LHND|5AART|6LWND|89DUR|9BPWR|aRCR
11	34233 26125	1	   	269.93	DCR|2VULN|3DUR|1TLV|1DMG|1CDMG	15VULN|2ASPD|3LIT|457DUR|5BPWR|6RCR|8DMG|9TLV|aCDMG
12	41113 35613	4	 * 	269.29	DCR|2VULN|3DUR|1TLV|3LIT|1DMG|1AART	156LIT|2DMG|39VULN|456DUR|56BPWR|7AART|8TLV|aRCR
13	34233 21241	1	   	268.74	DCR|4VULN|2DUR|1TLV	159aVULN|2ASPD|3LIT|45DUR|5BPWR|6RCR|7TLV|8FEWX
14	34233 21541	1	   	268.64	DCR|4VULN|2DUR|1TLV	159aVULN|2ASPD|3LIT|45DUR|5BPWR|6RCR|7TLV|8DUST
15	34233 22641	1	   	268.64	DCR|4VULN|2DUR|1TLV	159aVULN|2ASPD|3LIT|45DUR|5BPWR|6RCR|7DUST|8TLV
16	35351 21612	9	   	268.51	DCR|4VULN|2TLV|2DUR	139aVULN|29TLV|4ERES|5LIT|69DUR|7RPLT|8RCR|9BPWR
17	34233 26152	1	   	268.42	DCR|3VULN|3DUR|1DMG|1CDMG	159VULN|2ASPD|3LIT|457DUR|5BPWR|6RCR|8DMG|aCDMG
18	22632 46213	2	 * 	267.98	DCR|3VULN|3DUR|1TLV|3ASPD	18aASPD|258DUR|3TLV|4MLV|6RCR|789VULN|8BPWR
19	41112 53343	9	   	267.89	DCR|3VULN|2TLV|1DMG|1DUR|2LIT	19LIT|2DMG|39aVULN|4DUR|5ASPD|6RPLT|7RCR|89TLV|9BPWR
20	34233 21254	1	   	267.75	DCR|3VULN|2DUR|1TLV|1DMG	15aVULN|2ASPD|3LIT|45DUR|5BPWR|6RCR|7TLV|8FEWX|9DMG
