0	Index      	Bounty	 *	Score 	Summary	Detail	
1	43653 22422	8	 * 	308.89	DCR|5VULN|3DUR|2DMG	168DUR|23589VULN|48DMG|7MBVNT|8BPWR|aRCR
2	44153 32422	8	   	308.89	DCR|5VULN|3DUR|2DMG	128DUR|35689VULN|48DMG|7MBVNT|8BPWR|aRCR
3	43633 31214	7	   	295.76	DCR|5VULN|2DMG|2DUR	1aDUR|23569VULN|4aZMB|7aDMG|8RCR|aBPWR
4	51631 32622	1	 * 	295.64	DCR|4VULN|2DUR|3CDMG|1DMG|1ASPD	149aVULN|2LEGI|34aCDMG|4aBPWR|5ASPD|6RCR|7DMG|8aDUR
5	53135 15112	3	   	288.05	DCR|5VULN|1DMG|1TLV|1CDMG|1ASPD	12389VULN|4DMG|5TLV|6RCR|7CDMG|aASPD
6	43345 12332	6	   	288.00	DCR|3VULN|2DMG|2DUR|1CDMG|1ASPD	19DUR|249VULN|34CGEN|49BPWR|5ASPD|6RCR|79DMG|8AART|aCDMG
7	43345 12333	6	   	287.57	DCR|3VULN|3DUR|2DMG|1ASPD	19aDUR|249VULN|34CGEN|49BPWR|5ASPD|6RCR|79DMG|8AART
8	53135 15113	3	   	286.70	DCR|5VULN|1DMG|1TLV|1CDMG	12389VULN|4DMG|5TLV|6RCR|7CDMG|aAART
9	44223 31335	10	   	285.69	DCR|4VULN|2DUR|1DMG|1TLV|1ASPD	12DUR|3ASPD|4569VULN|7DMG|8TLV|aRCR
10	53151 32622	2	   	283.29	DCR|4VULN|2DUR|1DMG|1CDMG|1ASPD	129aVULN|3CDMG|4aLWND|5ASPD|6RCR|7DMG|8aDUR|aBPWR
11	21152 14523	10	   	283.19	DCR|4VULN|2DUR|1DMG|1TLV	18ZMB|2TLV|3789VULN|4DMG|5LIT|68DUR|8BPWR|aRCR
12	53324 61331	2	   	282.06	DCR|5VULN|2TLV|1DMG|2LIT	12689VULN|3DMG|48TLV|58LIT|7BBNT|8BPWR|aRCR
13	53145 31312	10	   	281.22	DCR|5VULN|2DUR|1CDMG	1236aVULN|4AART|59DUR|7RCR|8CDMG
14	53132 32266	7	   	279.74	DCR|5VULN|2CDMG|1TLV|1DUR	12368VULN|4TLV|58ZMB|78CDMG|8BPWR|9RCR|aDUR
15	43633 32213	7	   	279.64	DCR|5VULN|1DMG|1TLV|1DUR	1DUR|23569VULN|4ZMB|7TLV|8RCR|aDMG
16	53132 13213	7	   	279.64	DCR|5VULN|1DMG|1TLV|1DUR	12379VULN|4TLV|5ZMB|6DUR|8RCR|aDMG
17	53132 35213	6	   	279.64	DCR|5VULN|1DMG|1TLV|1DUR	12369VULN|4TLV|5ZMB|7DUR|8RCR|aDMG
18	54633 32213	7	   	279.64	DCR|5VULN|1DMG|1TLV|1DUR	13569VULN|2DUR|4ZMB|7TLV|8RCR|aDMG
19	44223 31211	7	   	279.10	DCR|4VULN|2DUR|1DMG|1ASPD	12DUR|3ASPD|4569VULN|7DMG|8RCR|aAART
