0	Index      	Bounty	 *	Score 	Summary	Detail	
1	63152 24333	3	 * 	304.83	DCR|4VULN|2DMG|2DUR|2LIT|1CDMG	1268VULN|38LIT|4CDMG|56DMG|68BPWR|78DUR|9RCR|aRMIN
2	63152 24331	3	   	304.73	DCR|4VULN|2DMG|2DUR|2LIT|1CDMG	1268VULN|38LIT|4CDMG|56DMG|68BPWR|78DUR|9RCR|aTBNT
3	63152 24332	3	   	304.59	DCR|4VULN|2DMG|2DUR|2LIT|1CDMG|1SELL	1268VULN|38LIT|4CDMG|56DMG|68BPWR|78DUR|9RCR|aSELL
4	63132 24336	3	 * 	290.54	DCR|4VULN|2DUR|3CDMG|2LIT|1ASPD	1268VULN|38LIT|4ASPD|56aCDMG|68BPWR|78DUR|9RCR
5	63132 24336	4	   	290.54	DCR|4VULN|2DUR|3CDMG|2LIT|1ASPD	1268VULN|38LIT|4ASPD|56aCDMG|68BPWR|78DUR|9RCR
6	66132 24321	4	   	289.50	DCR|4VULN|2DUR|3LIT|2CDMG|1ASPD	1268VULN|268BPWR|389LIT|4ASPD|56CDMG|78DUR|aRCR
7	66132 24321	3	   	289.50	DCR|4VULN|2DUR|3LIT|2CDMG|1ASPD	1268VULN|268BPWR|389LIT|4ASPD|56CDMG|78DUR|aRCR
8	63425 12221	2	 * 	288.98	DCR|5VULN|2DUR|1DMG|1ASPD	12479VULN|3aDUR|5DMG|6RCR|8ASPD
9	63152 43333	3	   	287.14	DCR|4VULN|2DUR|1DMG|2LIT|1CDMG	1278VULN|38LIT|4CDMG|5DMG|68DUR|8BPWR|9RCR|aRMIN
10	63152 43331	3	   	287.04	DCR|4VULN|2DUR|1DMG|2LIT|1CDMG	1278VULN|38LIT|4CDMG|5DMG|68DUR|8BPWR|9RCR|aTBNT
11	63152 43332	3	   	286.90	DCR|4VULN|2DUR|1DMG|2LIT|1CDMG|1SELL	1278VULN|38LIT|4CDMG|5DMG|68DUR|8BPWR|9RCR|aSELL
