0	Index      	Bounty	 *	Score 	Summary	Detail	
1	21134 61521	6	 * 	302.86	DCR|4VULN|3DUR|2DMG|1CDMG|1SELL	128DUR|3CDMG|489aVULN|5SELL|6RCR|78DMG|8BPWR
2	21134 62521	7	 * 	302.86	DCR|4VULN|3DUR|2DMG|1CDMG|1SELL	128DUR|3CDMG|489aVULN|5SELL|6RCR|78DMG|8BPWR
3	23511 11365	6	 * 	292.87	ACR|4VULN|3DMG|3DUR|3LIT	168DUR|239DMG|4RCR|589LIT|789aVULN|89BPWR
4	11262 32521	5	 * 	291.47	DCR|3VULN|3DUR|2DMG|1TLV	1aFEWX|248DUR|34aVULN|4aBPWR|5LIT|6TLV|7RCR|9aDMG
5	21134 61531	6	   	291.22	DCR|3VULN|3DUR|2DMG|1CDMG|1ASPD|1SELL	128DUR|3CDMG|48aVULN|5SELL|6RCR|78DMG|8BPWR|9ASPD
6	21134 62531	7	   	291.22	DCR|3VULN|3DUR|2DMG|1CDMG|1ASPD|1SELL	128DUR|3CDMG|48aVULN|5SELL|6RCR|78DMG|8BPWR|9ASPD
7	23143 11141	2	 * 	288.02	DCR|3VULN|3DUR|2DMG|2ASPD	145DUR|28DMG|38aVULN|6RMIN|78ASPD|8BPWR|9RCR
8	23411 11141	7	   	288.02	DCR|3VULN|3DUR|2DMG|2ASPD	167DUR|28DMG|38aVULN|4RMIN|58ASPD|8BPWR|9RCR
9	23443 11141	3	   	288.02	DCR|3VULN|3DUR|2DMG|2ASPD	145DUR|28DMG|38aVULN|6RMIN|78ASPD|8BPWR|9RCR
10	23412 16126	7	 * 	287.14	DCR|4VULN|2DUR|1DMG|2LIT|1CDMG	18DUR|2DMG|3678VULN|4RMIN|58LIT|8BPWR|9RCR|aCDMG
11	23412 16122	7	 * 	286.72	DCR|4VULN|3DUR|1DMG|2LIT	18aDUR|2DMG|3678VULN|4RMIN|58LIT|8BPWR|9RCR
12	22222 43623	3	   	284.24	DCR|3VULN|3DUR|2DMG|2AART	14aDUR|2RCVC|35AART|4aBPWR|6aDMG|7RCR|89aVULN
13	23143 36421	2	   	282.86	DCR|3VULN|3DUR|2DMG|1TLV	145DUR|28DMG|39aVULN|6RCR|7TLV
14	23514 61223	8	   	282.47	ACR|4VULN|3DMG|3DUR	18aDUR|23aDMG|4RCR|579aVULN|6AART|aBPWR
15	61261 11342	10	 * 	282.24	DCR|5VULN|3DUR|1ASPD	1LHND|246DUR|34789VULN|4BPWR|5ASPD|aRCR
16	23432 16126	7	   	282.09	DCR|3VULN|2DMG|2DUR|2LIT|1CDMG	18DUR|28DMG|367VULN|4ZMB|58LIT|8BPWR|9RCR|aCDMG
17	23432 16122	7	   	281.67	DCR|3VULN|3DUR|2DMG|2LIT	18aDUR|28DMG|367VULN|4ZMB|58LIT|8BPWR|9RCR
18	21134 61523	6	   	280.22	DCR|3VULN|3DUR|2DMG|1CDMG|1SELL	128DUR|3CDMG|489VULN|5SELL|6RCR|78DMG|8BPWR|aLWND
19	21134 62523	7	   	280.22	DCR|3VULN|3DUR|2DMG|1CDMG|1SELL	128DUR|3CDMG|489VULN|5SELL|6RCR|78DMG|8BPWR|aLWND
20	21134 61522	6	   	280.12	DCR|3VULN|3DUR|2DMG|1CDMG|1SELL	128DUR|3CDMG|489VULN|5SELL|6RCR|78DMG|8BPWR|aERES
21	21134 62522	7	   	280.12	DCR|3VULN|3DUR|2DMG|1CDMG|1SELL	128DUR|3CDMG|489VULN|5SELL|6RCR|78DMG|8BPWR|aERES
22	21134 65332	7	   	280.06	DCR|4VULN|3DUR|2LIT|1CDMG|1SELL	128DUR|3CDMG|489aVULN|5SELL|6RCR|78LIT|8BPWR
23	23511 11366	6	   	279.89	ACR|3VULN|3DMG|3DUR|3LIT	168DUR|239DMG|4RCR|589LIT|789VULN|89BPWR|aAART
24	23111 13142	10	   	277.81	DCR|3VULN|3DUR|2DMG|1ASPD	16aDUR|2aDMG|3LWND|4RMIN|5ASPD|78aVULN|9RCR|aBPWR
25	21132 55314	4	   	277.73	DCR|3VULN|3DUR|1DMG|2LIT|1CDMG	129DUR|3CDMG|49aVULN|5DMG|6LHND|7RCR|89LIT|9BPWR
26	23514 61123	8	   	277.02	ACR|4VULN|3DMG|2DUR|2AART	1aDUR|23aDMG|4RCR|579aVULN|68AART|aBPWR
