0	Index      	Bounty	 *	Score 	Summary	Detail	
1	11155 26323	4	 * 	293.79	DCR|3VULN|3DMG|2DUR|1TLV	139DMG|249VULN|5LHND|6RCR|7TLV|89DUR|9BPWR|aLIT
2	11511 12641	10	   	293.79	DCR|3VULN|3DMG|2DUR|1TLV	189DMG|258VULN|3RMIN|4LIT|6TLV|78DUR|8BPWR|aRCR
3	32233 65311	9	 * 	291.68	DCR|3VULN|3DUR|3CDMG|1DMG|1TLV	178CDMG|278DUR|34CGEN|5TLV|678VULN|78BPWR|9DMG|aRCR
4	11156 23224	7	 * 	290.42	DCR|4VULN|3DMG|2CDMG|1AART|1SELL	139DMG|2479VULN|59CDMG|6SELL|8AART|9BPWR|aRCR
5	11325 52141	10	 * 	290.15	DCR|4VULN|2DMG|1DUR|2LIT|1CDMG	17DMG|2789VULN|3CDMG|4DUR|57LIT|6RPLT|7BPWR|aRCR
6	11133 33246	6	 * 	289.31	DCR|4VULN|3DMG|2CDMG	13aDMG|267aVULN|4LIT|5LWND|8aCDMG|9RCR|aBPWR
7	11133 35166	9	   	289.31	DCR|4VULN|3DMG|2CDMG	13aDMG|267aVULN|4LIT|5LWND|8RCR|9aCDMG|aBPWR
8	11133 35246	7	   	289.31	DCR|4VULN|3DMG|2CDMG	13aDMG|267aVULN|4LIT|5LWND|8aCDMG|9RCR|aBPWR
9	11136 12166	9	   	289.31	DCR|4VULN|3DMG|2CDMG	13aDMG|256aVULN|4LIT|7LWND|8RCR|9aCDMG|aBPWR
10	11136 12246	7	   	289.31	DCR|4VULN|3DMG|2CDMG	13aDMG|256aVULN|4LIT|7LWND|8aCDMG|9RCR|aBPWR
11	11136 33246	6	   	289.31	DCR|4VULN|3DMG|2CDMG	13aDMG|257aVULN|4LIT|6LWND|8aCDMG|9RCR|aBPWR
12	11136 14336	10	 * 	289.29	DCR|5VULN|2DMG|1TLV	13DMG|2569aVULN|4LIT|7TLV|8RCR
