0	Index      	Bounty	 *	Score 	Summary	Detail	
1	43241 31252	1	 * 	287.90	DCR|3VULN|2DMG|2DUR|1TLV|1AART	169VULN|29DUR|3LIT|46DMG|5AART|69BPWR|79LWND|8RCR|aTLV
2	43241 32252	1	   	287.70	DCR|3VULN|2DMG|2DUR|1TLV|1AART	169VULN|29DUR|3LIT|46DMG|5AART|69BPWR|79DUST|8RCR|aTLV
3	51133 32316	6	 * 	287.49	DCR|5VULN|3DUR|1TLV	159DUR|2BEXP|3TLV|45678VULN|5BPWR|aRCR
4	51133 42316	5	   	287.49	DCR|5VULN|3DUR|1TLV	159DUR|2BEXP|3TLV|45678VULN|5BPWR|aRCR
5	51133 53512	7	   	281.70	DCR|4VULN|3DUR|1TLV|1CDMG	156DUR|2BEXP|3TLV|4568VULN|56BPWR|7CGEN|9CDMG|aRCR
6	51133 54112	7	   	281.70	DCR|4VULN|3DUR|1TLV|1CDMG	156DUR|2BEXP|3TLV|4567VULN|56BPWR|8CGEN|9CDMG|aRCR
7	51133 54312	7	   	281.70	DCR|4VULN|3DUR|1TLV|1CDMG	156DUR|2BEXP|3TLV|4567VULN|56BPWR|8MLV|9CDMG|aRCR
8	41236 36323	6	 * 	281.01	DCR|4VULN|3DMG|2CDMG	1458VULN|2BEXP|368DMG|78CDMG|8BPWR|9ZMB|aRCR
9	41622 43113	1	 * 	280.81	DCR|4VULN|3DMG|2TLV|1NUKE	1367VULN|25aDMG|45TLV|5BPWR|8RCR|9NUKE
10	51133 54233	9	   	277.71	DCR|4VULN|3DUR|1TLV|1AART	156DUR|2BEXP|3TLV|4567VULN|56BPWR|8AART|9RPLT|aRCR
11	41632 43113	1	   	276.99	DCR|4VULN|3DMG|1TLV|1NUKE	1367VULN|24aDMG|5TLV|8RCR|9NUKE
12	51133 55132	10	   	276.36	DCR|4VULN|3DUR|1TLV	156DUR|2BEXP|3TLV|4569VULN|56BPWR|7LIT|8LHND|aRCR
13	41431 62312	1	 * 	275.00	DCR|3VULN|2DMG|2DUR|2ASPD	18aVULN|28DMG|3BELT|4aDUR|5LHND|6RCR|78LWND|8aBPWR|9aASPD
14	41622 43122	1	   	274.91	DCR|4VULN|2DMG|2TLV|1AART	1367VULN|25DMG|45TLV|5BPWR|8RCR|9LWND|aAART
