0	Index      	 *	Score 	Summary	Detail	
1	14312 31255	 * 	291.83	橙橙1易伤1等级1伤害1攻速	1雷电2易伤34敌人爆炸5伤害6随机技能7攻速89核a等级
2	22535 23422	   	287.43	橙橙1易伤1等级1技能1暴击	1暴击2赏金邻近3双倍矿4金币生成5易伤6全技能78核9技能a等级
3	22335 23422	   	287.33	橙橙1易伤1等级1技能1暴击	1暴击2赏金邻近3烈焰减费4金币生成5易伤6全技能78核9技能a等级
4	36132 11636	 * 	285.68	橙3易伤2矿等1技能1攻速1暴击	19低血量敌人249易伤3技能5暴击6攻速7全技能89矿等9序列升级a核
5	23123 53463	 * 	281.54	橙橙1易伤1矿等1技能1暴击	1暴击2时间3技能4易伤5矿等689敌人爆炸7a核
6	63643 35224	   	281.52	橙橙1易伤1等级1技能1攻速	1等级2加一3随机矿4赏金塔5易伤6双倍秒伤79核8攻速a技能
7	21322 48817	 * 	281.20	橙橙2易伤1攻速1暴击	1暴击2技能点3加一4随机技能5攻速69易伤7双倍秒伤8a核
8	36121 21636	 * 	281.13	橙2易伤2矿等2技能1伤害1暴击	19低血量敌人29易伤36技能4暴击5伤害7全技能89矿等9序列升级a核
9	35531 35131	 * 	279.37	紫橙2易伤1等级1矿等1暴击	1低血量敌人2等级3双倍秒伤47易伤56核8最后敌人9暴击a矿等
10	35531 35313	 * 	277.05	紫橙3易伤2等级	1低血量敌人28等级3双倍秒伤47a易伤56核9多重对甲
11	24211 33463	 * 	276.30	橙橙1易伤1矿等1伤害1暴击	1暴击289敌人爆炸3易伤4矿等5伤害6基地爆炸7a核
12	12231 12255	   	275.48	橙橙1易伤1等级1伤害	12雷电3随机技能4挖尘5易伤6策反7伤害89核a等级
13	14312 32255	   	275.48	橙橙1易伤1等级1伤害1核弹	1雷电2易伤34敌人爆炸5伤害6随机技能7核弹89核a等级
14	11231 12255	   	275.38	橙橙1易伤1等级1伤害	1雷电2烈焰减费3随机技能4挖尘5易伤6策反7伤害89核a等级
15	61333 26844	 * 	273.13	紫橙2易伤1等级1伤害1暴击	1等级2风暴减费3伤害4a核5技能点68易伤7加一9暴击
16	12222 63255	   	272.21	橙橙1易伤1等级1技能1核弹	12雷电3随机技能4技能5基地爆炸6核弹7易伤89核a等级
17	11222 63255	   	272.11	橙橙1易伤1等级1技能1核弹	1雷电2烈焰减费3随机技能4技能5基地爆炸6核弹7易伤89核a等级
18	12231 11255	   	271.67	橙橙1易伤1等级1攻速	12雷电3随机技能4挖尘5易伤6策反7攻速89核a等级
19	11231 11255	   	271.57	橙橙1易伤1等级1攻速	1雷电2烈焰减费3随机技能4挖尘5易伤6策反7攻速89核a等级
20	52531 35322	   	271.28	紫橙3易伤1等级	1时间2技能点3双倍秒伤479易伤56核8等级a随机矿
21	52531 35321	   	271.18	紫橙3易伤1等级	1时间2技能点3双倍秒伤479易伤56核8等级a毒气减费
22	52531 35323	   	271.18	紫橙3易伤1等级1挖怪	1时间2技能点3双倍秒伤479易伤56核8等级a挖怪
23	32531 31364	   	270.78	紫橙2易伤2等级1技能	1a低血量敌人2技能点3双倍秒伤4a易伤56核7立即金币8a等级9技能a序列升级
24	22535 23412	   	270.53	橙橙1易伤1等级1暴击	1暴击2赏金邻近3双倍矿4金币生成5易伤6全技能78核9随机矿a等级
25	22335 23412	   	270.43	橙橙1易伤1等级1暴击	1暴击2赏金邻近3烈焰减费4金币生成5易伤6全技能78核9随机矿a等级
26	22335 23434	   	270.43	橙橙1易伤1等级1暴击	1暴击2赏金邻近3烈焰减费4金币生成5易伤6全技能78核9平台a等级
27	22335 23442	   	270.43	橙橙1易伤1等级1暴击	1暴击2赏金邻近3烈焰减费4金币生成5易伤6全技能78核9最后敌人a等级
28	22335 23452	   	270.33	橙橙1易伤1等级1暴击	1暴击2赏金邻近3烈焰减费4金币生成5易伤6全技能78核9挖青a等级
29	23632 21366	   	270.25	橙橙1伤害1技能1攻速2随机技能1暴击	1暴击2时间36随机技能4攻速5伤害7立即金币8技能9a核
30	32531 35363	   	270.06	紫橙2易伤1等级1技能1暴击	1低血量敌人2技能点3双倍秒伤47易伤56核8等级9技能a暴击
31	23123 33632	   	269.23	橙3易伤2矿等1技能1暴击	1暴击2时间3技能48a易伤59矿等6低血量敌人7核
32	21323 25547	   	269.07	橙橙1易伤1等级1暴击	1暴击2技能点3加一4随机技能5低血量敌人6易伤79核8敌人爆炸a等级
33	21323 25247	   	268.97	橙橙1易伤1等级1暴击	1暴击2技能点3加一4随机技能5低血量敌人6易伤79核8基地爆炸a等级
34	21326 25247	   	268.97	橙橙1易伤1等级1暴击	1暴击2技能点3加一4随机技能5最后敌人6易伤79核8基地爆炸a等级
35	23211 33642	 * 	268.26	橙4易伤1矿等1伤害1暴击	1暴击2时间389a易伤4矿等5伤害6基地爆炸7核
36	62231 13235	 * 	268.09	橙3易伤1等级1矿等1攻速1暴击	1等级2攻速3掉矿489易伤5额外掉落6矿等7暴击a核
37	23213 34521	 * 	267.75	橙2易伤2等级1矿等1技能1暴击	1暴击2时间3a易伤4矿等5基础对冰67等级8核9技能
38	35531 35322	   	267.34	紫橙2易伤2等级1暴击	1低血量敌人28等级3双倍秒伤47易伤56核9赏金邻近a暴击
39	36121 31636	   	266.03	橙2易伤2矿等1伤害1技能1暴击	169低血量敌人29易伤3技能4暴击5伤害7全技能89矿等9序列升级a核
40	35531 32326	   	265.72	紫橙2易伤1等级1矿等	1低血量敌人2等级3双倍秒伤4a易伤56核7赏金塔8雷电9矿等
41	65231 11215	 * 	265.64	橙2易伤2等级2伤害1技能	1a等级2平台3烈焰减费4双倍秒伤5全技能6核7a伤害8a易伤9技能a序列升级
42	23123 33642	   	265.19	橙4易伤1矿等1技能1暴击	1暴击2时间3技能489a易伤5矿等6低血量敌人7核
43	23211 33645	   	265.01	橙3易伤1矿等1伤害1技能1暴击	1暴击2时间389易伤4矿等5伤害6基地爆炸7核a技能
44	21338 46317	   	264.95	橙橙2易伤1暴击	1暴击2技能点3加一4双倍秒伤5策反69易伤7随机技能8a核
45	21382 46317	   	264.95	橙橙2易伤1暴击	1暴击2技能点3加一4策反5双倍秒伤69易伤7随机技能8a核
46	63547 44323	 * 	264.85	橙3等级3攻速1易伤1伤害1技能	157等级2加一357攻速4赏金塔57序列升级6核8伤害9技能a易伤
47	63643 35221	   	264.63	橙橙1易伤1等级1攻速	1等级2加一3随机矿4赏金塔5易伤6双倍秒伤79核8攻速a敌人爆炸
48	63643 35222	   	264.63	橙橙1易伤1等级1攻速	1等级2加一3a随机矿4赏金塔5易伤6双倍秒伤79核8攻速
49	63643 35223	   	264.63	橙橙1易伤1等级1攻速	1等级2加一3随机矿4赏金塔5易伤6双倍秒伤79核8攻速a最后敌人
50	63135 33283	 * 	264.29	橙橙1等级1矿等1攻速	1等级2加一3时间4赏金塔5最后敌人6雷电7矿等8攻速9a核
51	63421 46471	 * 	264.16	橙2易伤3伤害2等级1卖塔	18等级2加一3基地爆炸4卖塔578伤害68易伤8序列升级9时间a核
52	22535 23423	   	263.64	橙橙1易伤1技能1暴击	1暴击2赏金邻近3双倍矿4金币生成5易伤6全技能78核9技能a时间
53	22335 23423	   	263.54	橙橙1易伤1技能1暴击	1暴击2赏金邻近3烈焰减费4金币生成5易伤6全技能78核9技能a时间
54	32531 35342	   	263.35	紫橙2易伤1等级1技能	1低血量敌人2技能点3双倍秒伤47易伤56核8等级9随机技能a技能
55	64632 33432	 * 	263.21	橙2易伤3等级2伤害1暴击	128等级28序列升级3加一48易伤5暴击6最后敌人78伤害9核a技能点
56	64632 33433	   	263.21	橙2易伤3等级2伤害1暴击	128等级28序列升级3加一48易伤5暴击6最后敌人78伤害9核a雷电
57	21323 25545	   	263.18	橙橙1易伤1矿等1暴击	1暴击2技能点3加一4随机技能5低血量敌人6易伤79核8敌人爆炸a矿等
58	63724 23217	   	263.17	橙3易伤2等级2时间1暴击	18等级2加一3全技能4赏金邻近5暴击689易伤78时间8序列升级a核
59	64632 33431	   	263.11	橙2易伤3等级2伤害1暴击	128等级28序列升级3加一48易伤5暴击6最后敌人78伤害9核a双倍秒伤
60	64632 33434	   	263.11	橙2易伤3等级2伤害1暴击	128等级28序列升级3加一48易伤5暴击6最后敌人78伤害9核a风暴减费
61	21323 25245	   	263.08	橙橙1易伤1矿等1暴击	1暴击2技能点3加一4随机技能5低血量敌人6易伤79核8基地爆炸a矿等
62	21326 25245	   	263.08	橙橙1易伤1矿等1暴击	1暴击2技能点3加一4随机技能5最后敌人6易伤79核8基地爆炸a矿等
63	32531 35322	   	262.98	紫橙3易伤1等级	1低血量敌人2技能点3双倍秒伤479易伤56核8等级a随机矿
64	32531 35324	   	262.98	紫橙3易伤1等级	1低血量敌人2技能点3双倍秒伤479易伤56核8等级a策反
65	32531 35326	   	262.98	紫橙3易伤1等级	1低血量敌人2技能点3双倍秒伤479易伤56核8等级a赏金塔
66	32531 35321	   	262.88	紫橙3易伤1等级	1低血量敌人2技能点3双倍秒伤479易伤56核8等级a毒气减费
67	32531 35323	   	262.88	紫橙3易伤1等级1挖怪	1低血量敌人2技能点3双倍秒伤479易伤56核8等级a挖怪
68	32531 35325	   	262.88	紫橙3易伤1等级	1低血量敌人2技能点3双倍秒伤479易伤56核8等级a基地爆炸
69	12621 13231	 * 	262.75	橙2易伤1等级2攻速1矿等1技能	127雷电3等级4赏金塔57攻速67易伤7序列升级8核9矿等a技能
70	12641 13231	   	262.75	橙2易伤1等级2攻速1矿等1技能	127雷电3等级4赏金邻近57攻速67易伤7序列升级8核9矿等a技能
71	63547 44231	 * 	262.40	橙3等级3攻速1易伤1矿等	157等级2加一357攻速4赏金塔57序列升级6核8易伤9矿等a时间
72	35534 22122	 * 	262.27	橙3易伤2矿等1等级	1低血量敌人2等级3双倍秒伤459易伤67矿等8挖尘a核
73	36112 11636	   	262.22	橙2易伤2矿等1技能1攻速1暴击	149低血量敌人29易伤3技能5暴击6攻速7全技能89矿等9序列升级a核
74	63253 33611	   	262.13	橙橙1易伤1等级1暴击	1等级2加一3低血量敌人4敌人爆炸5平台6易伤7a核8暴击9雷电
