0	Index      	Bounty	 *	Score 	Summary	Detail	
1	15131 32561	9	 * 	282.63	DCR|4VULN|3DUR|3ASPD	1LEGI|23RPLT|489DUR|589ASPD|6RCR|789aVULN|89BPWR
2	15131 32563	10	   	282.63	DCR|4VULN|3DUR|3ASPD	1LEGI|23RPLT|489DUR|589ASPD|6RCR|789aVULN|89BPWR
3	15131 32563	9	 * 	280.06	DCR|3VULN|3DUR|3ASPD|1DMG	1LEGI|23RPLT|489DUR|589ASPD|6RCR|789VULN|89BPWR|aDMG
4	41651 23111	10	   	279.24	DCR|4VULN|2DUR|1TLV|2LIT|1AART	18DUR|2AART|38LIT|4TLV|5ERES|6789VULN|8BPWR|aRCR
5	62313 11531	8	 * 	276.46	DCR|3VULN|2DMG|2ASPD|1TLV|1DUR	1LWND|28ASPD|3LHND|4DUR|589VULN|6TLV|78DMG|8BPWR|aRCR
6	12152 61531	8	   	276.24	DCR|3VULN|3DUR|3ASPD|1TLV	1LEGI|289DUR|3FEWX|489VULN|5TLV|6MLV|789ASPD|89BPWR|aRCR
7	16542 31311	5	 * 	275.80	DCR|4VULN|3DMG|2LIT	1LEGI|238DMG|38BPWR|4789VULN|58LIT|6RCVC|aRCR
8	23626 62111	2	 * 	273.00	DCR|5VULN|2TLV|2LIT|1ASPD	18LIT|2ASPD|38TLV|4TBNT|56789VULN|8BPWR|aRCR
9	23641 62111	2	   	273.00	DCR|5VULN|2TLV|2LIT|1ASPD	18LIT|2ASPD|38TLV|46789VULN|5BBNT|8BPWR|aRCR
10	22231 14442	7	 * 	270.90	DCR|3VULN|3LIT|1DMG|2CDMG|1TLV|1AART	168LIT|2AART|3TLV|48CDMG|589VULN|7RCR|8BPWR|aDMG
11	21232 53124	2	 * 	270.12	DCR|3VULN|3DUR|3CDMG|2LIT	18LIT|2RPLT|359DUR|458CDMG|58BPWR|678VULN|aRCR
12	24163 32134	2	   	269.68	DCR|4VULN|2DUR|1TLV|2LIT	17LIT|267aVULN|3BEXP|4TLV|57DUR|7BPWR|8LWND|9RCR
13	15131 32562	10	   	269.65	DCR|3VULN|3DUR|3ASPD|1AART	1LEGI|23RPLT|489DUR|589ASPD|6RCR|789VULN|89BPWR|aAART
14	23421 16632	3	 * 	269.27	DCR|3VULN|3DMG|3LIT|1ASPD	179LIT|2ASPD|379DMG|4LEGI|579VULN|6BBNT|79BPWR|8RPLT|aRCR
15	16511 21621	3	 * 	268.94	DCR|3VULN|3DMG|2DUR	1LEGI|234DMG|34aBPWR|56aVULN|7RCR|8aERES|9aDUR
16	46322 11311	5	 * 	268.33	DCR|3VULN|3DUR|3TLV|1ASPD	128DUR|3LIT|458TLV|678VULN|8BPWR|9ASPD|aRCR
17	46322 61311	6	   	268.33	DCR|3VULN|3DUR|3TLV|1ASPD	128DUR|3LIT|458TLV|678VULN|8BPWR|9ASPD|aRCR
18	22331 53113	8	   	268.13	DCR|3VULN|3DMG|3LIT|1AART	17aLIT|2AART|3aLHND|47aVULN|5RPLT|679DMG|7aBPWR|8RCR
19	23243 25212	6	 * 	267.20	DCR|2VULN|2DMG|2DUR|3LIT|1ASPD|1AART	148LIT|2ASPD|3AART|58DMG|68VULN|7RCR|8BPWR|9aDUR
20	22231 14443	7	   	267.09	DCR|3VULN|3LIT|2CDMG|1TLV|1DUR|1AART	168LIT|2AART|3TLV|48CDMG|589VULN|7RCR|8BPWR|aDUR
21	15511 32162	10	   	266.63	DCR|3VULN|3ASPD|2DUR|1DMG	1LEGI|2RPLT|349ASPD|579VULN|6RCR|89DUR|9BPWR|aDMG
22	22313 24522	2	 * 	265.42	DCR|3VULN|2DUR|3LIT|1DMG|1AART	169LIT|2AART|3DMG|49DUR|5BBNT|7RCR|89aVULN|9BPWR
23	16532 52231	7	 * 	265.11	DCR|2VULN|3DMG|2ASPD|1TLV|1DUR	1LEGI|23aDMG|3aBPWR|4MLV|5aASPD|6RCR|7DUR|8TLV|9aVULN
24	36241 43311	6	 * 	264.45	DCR|2VULN|3DUR|2DMG|1CDMG|1ASPD	1FEWX|29aDUR|3ERES|4CDMG|59VULN|6RCR|7ASPD|89DMG|9BPWR
25	22313 44521	2	   	264.42	DCR|2VULN|3DUR|2DMG|2LIT|1AART	19LIT|2AART|36DMG|469DUR|5BBNT|69BPWR|7RCR|89VULN|aLWND
26	22313 44523	2	   	264.42	DCR|2VULN|3DUR|2DMG|2LIT|1AART	19LIT|2AART|36DMG|469DUR|5BBNT|69BPWR|7RCR|89VULN|aRPLT
27	22313 44522	2	   	264.32	DCR|2VULN|3DUR|2DMG|2LIT|1AART	19LIT|2AART|36DMG|469DUR|5BBNT|69BPWR|7RCR|89VULN|aERES
28	16313 11531	8	 * 	264.04	DCR|2VULN|2DMG|2DUR|2ASPD|1TLV	1LEGI|28DMG|3LHND|48DUR|59VULN|6TLV|78ASPD|8BPWR|aRCR
29	22331 53165	9	   	263.52	DCR|3VULN|2DMG|1DUR|2LIT|1AART	17LIT|2AART|3LHND|47aVULN|5RPLT|67DMG|7BPWR|8RCR|9DUR
30	23536 33123	2	   	263.19	DCR|3VULN|3ASPD|1TLV|1DUR|2LIT	18LIT|278ASPD|3DUR|4LWND|568VULN|8BPWR|9TLV|aRCR
31	23536 33123	3	   	263.19	DCR|3VULN|3ASPD|1TLV|1DUR|2LIT	18LIT|278ASPD|3DUR|4LWND|568VULN|8BPWR|9TLV|aRCR
32	23243 25242	6	   	263.18	DCR|3VULN|2DMG|3LIT|1ASPD|1AART	148LIT|2ASPD|3AART|58DMG|68aVULN|7RCR|8BPWR|9DLOT
33	12422 42611	7	   	262.57	DCR|3VULN|3DUR|2TLV|1CDMG	1LEGI|29aDUR|3CDMG|479VULN|59TLV|6RCR|8MBVNT|9BPWR
34	22231 54431	7	   	262.08	DCR|3VULN|2CDMG|1DUR|1TLV|2LIT|1AART	18LIT|2AART|3TLV|48CDMG|568VULN|7RCR|8BPWR|9LHND|aDUR
35	22235 64521	6	   	261.98	DCR|3VULN|2CDMG|1TLV|1DUR|2LIT|1AART	18LIT|2AART|3TLV|48CDMG|5MBVNT|678VULN|8BPWR|9RCR|aDUR
36	46342 32213	6	   	260.35	DCR|3VULN|2DUR|1DMG|1TLV	12DUR|3LIT|4MLV|5TLV|6RCR|79aVULN|8DMG
37	46323 32213	6	   	260.25	DCR|3VULN|2DUR|1DMG|1TLV	12DUR|3LIT|4TLV|5ERES|6RCR|79aVULN|8DMG
38	62313 61531	8	   	260.21	DCR|3VULN|2DMG|2ASPD|1DUR	1LWND|28ASPD|3LHND|4DUR|589VULN|6MLV|78DMG|8BPWR|aRCR
39	62332 35531	8	   	260.21	DCR|3VULN|2DMG|2ASPD|1DUR	1LWND|28ASPD|3LHND|4CGEN|58DMG|6DUR|789VULN|8BPWR|aRCR
40	62332 35531	9	   	260.21	DCR|3VULN|2DMG|2ASPD|1DUR	1LWND|28ASPD|3LHND|4CGEN|58DMG|6DUR|789VULN|8BPWR|aRCR
41	12113 22565	9	   	259.99	DCR|3VULN|3DUR|3ASPD	1LEGI|289DUR|3FEWX|45RPLT|689VULN|789ASPD|89BPWR|aRCR
42	15131 32561	10	   	259.99	DCR|3VULN|3DUR|3ASPD	1LEGI|23RPLT|489DUR|589ASPD|6RCR|789VULN|89BPWR|aRMIN
43	15131 32562	9	   	259.99	DCR|3VULN|3DUR|3ASPD	1LEGI|23RPLT|489DUR|589ASPD|6RCR|789VULN|89BPWR|aLHND
44	15111 32161	10	   	259.69	DCR|4VULN|2DUR|2ASPD	1LEGI|23RPLT|49ASPD|579aVULN|6RCR|89DUR|9BPWR
45	16511 21431	3	 * 	259.52	DCR|3VULN|3DMG|2ASPD	1LEGI|234DMG|34aBPWR|56aVULN|7RCR|8aFEWX|9aASPD
46	16511 21131	3	   	259.32	DCR|3VULN|3DMG|2ASPD	1LEGI|234DMG|34aBPWR|56aVULN|7RCR|8aDUST|9aASPD
47	12422 61422	10	   	259.11	DCR|3VULN|2DUR|2TLV|1CDMG|1AART	1LEGI|27DUR|3CDMG|478VULN|57TLV|6AART|7BPWR|9LWND|aRCR
48	21362 21661	2	 * 	258.68	DCR|3VULN|3DUR|3LIT|1AART	189LIT|2RPLT|3BBNT|4DUST|589VULN|6AART|789DUR|89BPWR|aRCR
49	12511 23435	2	 * 	258.34	DCR|4VULN|2DUR|2TLV	1LEGI|2aDUR|3DUST|457aVULN|6BELT|8aTLV|9RCR|aBPWR
50	15511 32351	8	 * 	258.34	DCR|4VULN|3ASPD|2CDMG	1LEGI|2RPLT|348ASPD|578aVULN|6RCR|8aBPWR|9aCDMG
51	23253 25236	6	   	258.27	DCR|3VULN|2DMG|2LIT|1ASPD|1AART	18LIT|2ASPD|3AART|4RCVC|58DMG|68aVULN|7RCR|8BPWR|9MLV
52	16511 21251	3	 * 	258.17	DCR|3VULN|3DMG|2CDMG	1LEGI|234DMG|34aBPWR|56aVULN|7RCR|8RPLT|9aCDMG
53	46322 11331	5	   	257.33	DCR|3VULN|3DUR|3TLV	128DUR|3LIT|458TLV|678VULN|8BPWR|9RMIN|aRCR
54	46322 61331	6	   	257.33	DCR|3VULN|3DUR|3TLV	128DUR|3LIT|458TLV|678VULN|8BPWR|9RMIN|aRCR
55	21111 41513	9	 * 	257.32	DCR|2VULN|3DMG|3CDMG|3LIT|1SELL	178LIT|2RPLT|39VULN|4SELL|589DMG|689CDMG|89BPWR|aRCR
56	46322 11351	5	   	257.23	DCR|3VULN|3DUR|3TLV	128DUR|3LIT|458TLV|678VULN|8BPWR|9ERES|aRCR
57	23253 25263	6	   	257.22	DCR|2VULN|3DMG|2ASPD|2LIT|1AART	18LIT|29ASPD|3AART|4RCVC|58aDMG|68VULN|7RCR|8BPWR
58	22231 14441	7	 * 	256.88	DCR|3VULN|3CDMG|3LIT|1TLV|1AART	168LIT|2AART|3TLV|48aCDMG|589VULN|7RCR|8BPWR
59	23426 43311	8	   	256.77	DCR|3VULN|1DMG|1TLV|1DUR|1ASPD	1LIT|2ASPD|3DMG|4TLV|59aVULN|6ZMB|7DUR|8RCR
60	23423 63511	8	   	256.67	DCR|3VULN|1DMG|1TLV|1DUR|1ASPD	1LIT|2ASPD|3DMG|4TLV|5ERES|69aVULN|7DUR|8RCR
61	41124 23111	10	   	256.54	DCR|4VULN|2DUR|1AART	18DUR|2AART|38MLV|4CGEN|5LIT|6789VULN|8BPWR|aRCR
62	41114 23111	10	   	256.44	DCR|4VULN|2DUR|1AART	18DUR|2AART|38MLV|4ERES|5LIT|6789VULN|8BPWR|aRCR
63	41161 23111	10	   	256.44	DCR|4VULN|2DUR|1AART	18DUR|2AART|38MLV|4LIT|5ERES|6789VULN|8BPWR|aRCR
64	12422 61234	10	   	256.43	DCR|2VULN|3DUR|2TLV|1CDMG|1ASPD|1AART	1LEGI|279DUR|3CDMG|47VULN|57TLV|6AART|7BPWR|8ASPD|aRCR
65	23213 24522	3	   	256.36	DCR|3VULN|2DUR|3LIT|1ASPD|1AART	169LIT|2ASPD|3AART|49DUR|5BBNT|7RCR|89aVULN|9BPWR
66	23313 24522	2	   	256.36	DCR|3VULN|2DUR|3LIT|1ASPD|1AART	169LIT|2ASPD|3AART|49DUR|5BBNT|7RCR|89aVULN|9BPWR
67	23411 16632	4	 * 	255.86	DCR|3VULN|3ASPD|3LIT|1DMG	179LIT|279ASPD|3DMG|4LWND|579VULN|6BBNT|79BPWR|8RPLT|aRCR
68	23431 16632	4	   	255.86	DCR|3VULN|3ASPD|3LIT|1DMG	179LIT|279ASPD|3DMG|4BEXP|579VULN|6BBNT|79BPWR|8RPLT|aRCR
69	15511 32161	10	   	254.87	DCR|3VULN|3ASPD|2DUR	1LEGI|2RPLT|349ASPD|579VULN|6RCR|89DUR|9BPWR|aLIT
70	22231 14423	7	 * 	254.75	DCR|3VULN|3LIT|2TLV|2CDMG|1AART	168LIT|2AART|3aTLV|48CDMG|58aVULN|7RCR|8aBPWR|9aBEXP
71	22231 14413	7	   	254.55	DCR|3VULN|3LIT|2TLV|2CDMG|1AART	168LIT|2AART|3aTLV|48CDMG|58aVULN|7RCR|8aBPWR|9aDUST
72	22131 14442	7	   	254.55	DCR|3VULN|3LIT|1DMG|2CDMG|1AART	168LIT|2AART|3ERES|48CDMG|589VULN|7RCR|8BPWR|aDMG
73	15511 32315	10	   	254.52	DCR|4VULN|3ASPD|1DUR	1LEGI|2RPLT|348ASPD|5789VULN|6RCR|89BPWR|aDUR
74	15511 32316	10	   	254.52	DCR|4VULN|3ASPD|1TLV	1LEGI|2RPLT|348ASPD|5789VULN|6RCR|89BPWR|aTLV
75	15511 32335	10	   	254.52	DCR|4VULN|3ASPD|1DUR	1LEGI|2RPLT|348ASPD|5789VULN|6RCR|8BPWR|aDUR
76	15511 32336	10	   	254.52	DCR|4VULN|3ASPD|1TLV	1LEGI|2RPLT|348ASPD|5789VULN|6RCR|8BPWR|aTLV
77	21136 32211	3	   	254.17	DCR|3VULN|1DMG|1DUR|1CDMG|1ASPD	1LIT|2RPLT|369VULN|4CDMG|5DUR|7ASPD|8DMG|aRCR
78	21165 22211	3	   	254.17	DCR|3VULN|1DMG|1DUR|1CDMG|1ASPD	1LIT|2RPLT|349VULN|5CDMG|6DUR|7ASPD|8DMG|aRCR
79	21261 22211	2	   	254.17	DCR|3VULN|1DMG|1DUR|1CDMG|1ASPD	1LIT|2RPLT|3DUR|459VULN|6CDMG|7ASPD|8DMG|aRCR
80	24154 32211	5	   	254.17	DCR|3VULN|1DMG|1DUR|1CDMG|1ASPD	1LIT|269VULN|3CDMG|4RPLT|5DUR|7ASPD|8DMG|aRCR
81	24156 32211	4	   	254.17	DCR|3VULN|1DMG|1DUR|1CDMG|1ASPD	1LIT|269VULN|3CDMG|4RPLT|5DUR|7ASPD|8DMG|aRCR
82	41124 24131	8	   	253.88	DCR|3VULN|3DUR|2LIT|1AART	189DUR|2AART|378MLV|4CGEN|59LIT|689VULN|89BPWR|aRCR
83	22231 54423	7	   	253.60	DCR|3VULN|2CDMG|2AART|1TLV|2LIT	18LIT|2aAART|3TLV|48CDMG|568VULN|7RCR|8BPWR|9ZMB
84	23533 43136	1	   	253.57	DCR|3VULN|2ASPD|1TLV|1DUR|2LIT	18LIT|2BEXP|3BBNT|48ASPD|578VULN|6RCR|8BPWR|9DUR|aTLV
85	21232 62211	2	 * 	253.51	DCR|2VULN|2DUR|1DMG|2CDMG|1TLV	1LIT|2RPLT|35DUR|45CDMG|5BPWR|6TLV|79VULN|8DMG|aRCR
86	22235 64522	6	   	253.50	DCR|3VULN|2CDMG|2AART|1TLV|2LIT	18LIT|2aAART|3TLV|48CDMG|5MBVNT|678VULN|8BPWR|9RCR
87	16313 41216	10	   	253.48	DCR|3VULN|2DMG|2DUR	1LEGI|29DMG|3LHND|49DUR|59aVULN|6RPLT|7RCR|8RCVC|9BPWR
88	12113 24263	9	   	253.48	DCR|3VULN|2DMG|2DUR	1LEGI|29DUR|3FEWX|45RPLT|679VULN|89DMG|9BPWR|aRCR
89	24333 35113	4	   	253.43	DCR|4VULN|2DUR|2LIT	18LIT|267aVULN|38LHND|4RMIN|58DUR|8BPWR|9RCR
90	24334 35113	5	   	253.43	DCR|4VULN|2DUR|2LIT	18LIT|267aVULN|38LHND|4RMIN|58DUR|8BPWR|9RCR
91	24363 35113	3	   	253.43	DCR|4VULN|2DUR|2LIT	18LIT|267aVULN|38LHND|4RMIN|58DUR|8BPWR|9RCR
92	24244 32113	5	   	253.33	DCR|4VULN|2DUR|2LIT	17LIT|267aVULN|38LWND|4ERES|57DUR|7BPWR|9RCR
93	24244 32213	5	   	253.33	DCR|4VULN|2DUR|2LIT	17LIT|267aVULN|3LWND|4ERES|57DUR|7BPWR|8RCVC|9RCR
94	24513 32134	3	   	253.33	DCR|4VULN|2DUR|2LIT	17LIT|267aVULN|3ERES|4BEXP|57DUR|7BPWR|8LWND|9RCR
95	23231 62521	8	   	253.17	DCR|2VULN|1DMG|1DUR|1TLV|1CDMG|1ASPD|1AART	1LIT|2ASPD|3AART|4CDMG|56VULN|7DMG|8TLV|9RCR|aDUR
96	16542 31331	5	   	253.16	DCR|3VULN|3DMG|2LIT	1LEGI|238DMG|38BPWR|478VULN|58LIT|69RCVC|aRCR
97	15232 37421	2	   	253.14	DCR|3VULN|2DMG|2DUR|1SELL	1LEGI|2RPLT|38aVULN|4aDMG|5MBVNT|6RCR|7SELL|9aDUR|aBPWR
98	16443 43323	7	   	253.11	DCR|2VULN|3DUR|2DMG|1CDMG|1SELL	1LEGI|28DMG|38aDUR|4MBVNT|58VULN|6SELL|7RCR|8BPWR|9CDMG
99	22231 51133	9	   	252.73	DCR|3VULN|1DMG|1TLV|1CDMG|1AART	1LIT|2AART|3TLV|4CDMG|569VULN|7ERES|8DMG|aRCR
100	22231 51363	8	   	252.73	DCR|3VULN|1DMG|1TLV|1CDMG|1AART	1LIT|2AART|3TLV|4CDMG|568VULN|7ERES|9DMG|aRCR
101	12456 12323	8	 * 	252.71	DCR|3DUR|1VULN|2DMG|3CDMG|2TLV	1LEGI|246DUR|348CDMG|48BPWR|58TLV|78DMG|9VULN|aRCR
