0	Index      	Bounty	 *	Score 	Summary	Detail	
1	34282 23452	1	 * 	300.55	DCR|5VULN|3DMG|3LIT	147DMG|2479aVULN|3MBVNT|47aBPWR|5RMIN|67aLIT|8RCR
2	34282 23452	2	   	300.55	DCR|5VULN|3DMG|3LIT	147DMG|2479aVULN|3MBVNT|47aBPWR|5RMIN|67aLIT|8RCR
3	33661 62321	1	 * 	300.20	DCR|3VULN|3DMG|2DUR|2TLV|1ASPD	178DMG|28DUR|3ASPD|4aTLV|589VULN|6RCR|8BPWR
4	33631 55231	1	 * 	300.17	DCR|3VULN|3DMG|3ASPD|2DUR	167DMG|28DUR|378ASPD|4RMIN|578VULN|78BPWR|9RCR|aRCVC
5	33631 55232	1	   	300.17	DCR|3VULN|3DMG|3ASPD|2DUR	167DMG|28DUR|378ASPD|4RMIN|578VULN|78BPWR|9RCR|aZMB
6	33631 55233	1	   	300.07	DCR|3VULN|3DMG|3ASPD|2DUR	167DMG|28DUR|378ASPD|4RMIN|578VULN|78BPWR|9RCR|aERES
7	33661 62322	1	   	296.49	DCR|3VULN|3DMG|2DUR|1TLV|1ASPD	178DMG|28DUR|3ASPD|4TLV|589VULN|6RCR|8BPWR|aFEWX
8	33661 62323	1	   	296.39	DCR|3VULN|3DMG|2DUR|1TLV|1ASPD	178DMG|28DUR|3ASPD|4TLV|589VULN|6RCR|8BPWR|aERES
9	62322 41136	10	 * 	292.75	DCR|5VULN|3DUR|2ASPD	18aDUR|24568VULN|38aLHND|7RCR|8aBPWR|9aASPD
10	34282 23447	1	   	292.15	DCR|4VULN|3DMG|1TLV|2LIT	147DMG|247aVULN|3MBVNT|47BPWR|5RMIN|67LIT|8RCR|9TLV
11	34282 23447	2	   	292.15	DCR|4VULN|3DMG|1TLV|2LIT	147DMG|247aVULN|3MBVNT|47BPWR|5RMIN|67LIT|8RCR|9TLV
12	34282 23354	1	   	292.15	DCR|4VULN|3DMG|1DUR|2LIT	147DMG|2479VULN|3MBVNT|47BPWR|5RMIN|67LIT|8DUR|aRCR
13	34282 23354	2	   	292.15	DCR|4VULN|3DMG|1DUR|2LIT	147DMG|2479VULN|3MBVNT|47BPWR|5RMIN|67LIT|8DUR|aRCR
14	62322 21143	10	 * 	291.40	DCR|5VULN|3DUR|1DMG	168DUR|24589VULN|38LHND|7RCR|8BPWR|aDMG
15	31236 23313	3	   	290.15	DCR|4VULN|2DMG|1TLV|2LIT|1CDMG	17DMG|2RPLT|3CDMG|4578VULN|67LIT|7BPWR|9RCR|aTLV
16	31236 23316	3	   	290.15	DCR|4VULN|2DMG|1DUR|2LIT|1CDMG	17DMG|2RPLT|3CDMG|4578VULN|67LIT|7BPWR|9RCR|aDUR
17	34282 23448	1	   	285.76	DCR|3VULN|3DMG|1TLV|1DUR|2LIT	147DMG|247VULN|3MBVNT|47BPWR|5RMIN|67LIT|8RCR|9TLV|aDUR
18	34282 23448	2	   	285.76	DCR|3VULN|3DMG|1TLV|1DUR|2LIT	147DMG|247VULN|3MBVNT|47BPWR|5RMIN|67LIT|8RCR|9TLV|aDUR
19	62112 22543	4	 * 	285.54	DCR|4VULN|2DMG|2DUR|1SELL	18DUR|2678VULN|38DMG|4SELL|5AART|8BPWR|9TBNT|aRCR
20	62132 22543	3	 * 	285.54	DCR|4VULN|2DMG|2DUR|1SELL	18DUR|2678VULN|38DMG|4SELL|5AART|8BPWR|9TBNT|aRCR
