0	Index      	Bounty	 *	Score 	Summary	Detail	
1	13414 25172	3	 * 	314.77	DCR|4VULN|3DMG|3DUR	189DMG|2789VULN|3MBVNT|4TBNT|589DUR|6AART|89BPWR|aRCR
2	13423 15172	4	   	314.77	DCR|4VULN|3DMG|3DUR	189DMG|2789VULN|3MBVNT|4AART|5TBNT|689DUR|89BPWR|aRCR
3	35113 16125	2	 * 	307.70	DCR|5VULN|2DUR|2ASPD|1DMG	1aDUR|2679aVULN|3LIT|4DMG|5aASPD|8RCR|aBPWR
4	13311 67172	3	   	305.00	DCR|4VULN|3DMG|3DUR	189DMG|2589VULN|389DUR|4TBNT|6MBVNT|7DLOT|89BPWR|aRCR
5	13411 17172	3	   	305.00	DCR|4VULN|3DMG|3DUR	189DMG|2589VULN|3MBVNT|4TBNT|689DUR|7DLOT|89BPWR|aRCR
6	11235 16125	1	 * 	304.07	DCR|5VULN|2DMG|2DUR	1aDMG|2LIT|3aDUR|4RMIN|5679aVULN|8RCR|aBPWR
7	13323 63541	6	 * 	300.82	DCR|4VULN|2DMG|2ASPD|1DUR	17DMG|2789VULN|3DUR|4AART|5LIT|67ASPD|7BPWR|aRCR
8	13414 23172	3	   	299.90	DCR|3VULN|3DMG|3DUR|2AART	189DMG|289VULN|3MBVNT|4TBNT|589DUR|67AART|89BPWR|aRCR
9	13423 13172	4	   	299.90	DCR|3VULN|3DMG|3DUR|2AART	189DMG|289VULN|3MBVNT|47AART|5TBNT|689DUR|89BPWR|aRCR
10	13426 31172	6	   	299.90	DCR|3VULN|3DMG|3DUR|2AART	189DMG|289VULN|3MBVNT|45AART|689DUR|7TBNT|89BPWR|aRCR
11	13322 41562	4	   	299.01	DCR|4VULN|3DUR|2DMG	19DMG|2569VULN|39aDUR|4AART|7RCR|8TBNT|9BPWR
12	11263 16125	1	   	297.71	DCR|4VULN|2DMG|2ASPD|1DUR|2LIT	1aDMG|2aLIT|3DUR|4679VULN|5aASPD|8RCR|aBPWR
13	35212 41322	5	   	297.23	DCR|5VULN|2DMG|1TLV|1DUR	1DUR|23578VULN|4aDMG|6RCR|9TLV
14	35216 41322	4	   	297.23	DCR|5VULN|2DMG|1TLV|1DUR	1DUR|23578VULN|4aDMG|6RCR|9TLV
15	35226 41322	3	   	297.23	DCR|5VULN|2DMG|1TLV|1DUR	1DUR|23578VULN|4aDMG|6RCR|9TLV
16	35226 41322	2	   	297.23	DCR|5VULN|2DMG|1TLV|1DUR	1DUR|23578VULN|4aDMG|6RCR|9TLV
17	35212 41363	4	 * 	296.63	DCR|5VULN|3DMG|1DUR	1DUR|23789VULN|45aDMG|6RCR
18	35222 41363	3	   	296.63	DCR|5VULN|3DMG|1DUR	1DUR|23789VULN|45aDMG|6RCR
19	35222 41363	2	   	296.63	DCR|5VULN|3DMG|1DUR	1DUR|23789VULN|45aDMG|6RCR
20	35212 43833	5	   	296.09	DCR|4VULN|2DMG|2DUR|2TLV	19DUR|235aVULN|49DMG|6RCR|7MBVNT|89TLV|9BPWR
21	16211 16121	5	   	296.04	DCR|5VULN|2DMG|1DUR|2LIT	1aDMG|2aLIT|3MLV|4DUR|5679aVULN|8RCR|aBPWR
22	16215 16121	4	   	296.04	DCR|5VULN|2DMG|1DUR|2LIT	1aDMG|2aLIT|3MLV|4DUR|5679aVULN|8RCR|aBPWR
23	16311 16125	5	   	296.04	DCR|5VULN|2DMG|1DUR|2LIT	1aDMG|2aLIT|3ZMB|4DUR|5679aVULN|8RCR|aBPWR
24	35212 41316	4	   	294.63	DCR|5VULN|2DMG|1DUR|1CDMG	1DUR|2378aVULN|45DMG|6RCR|9CDMG
25	35222 41316	3	   	294.63	DCR|5VULN|2DMG|1DUR|1CDMG	1DUR|2378aVULN|45DMG|6RCR|9CDMG
26	35222 41316	2	   	294.63	DCR|5VULN|2DMG|1DUR|1CDMG	1DUR|2378aVULN|45DMG|6RCR|9CDMG
27	35212 41326	5	   	294.23	DCR|5VULN|2DUR|1DMG|1TLV	1aDUR|23578VULN|4DMG|6RCR|9TLV
28	11612 41162	5	   	292.12	DCR|3VULN|3DMG|3DUR|1NUKE	189DMG|2ZMB|3NUKE|489DUR|5AART|689VULN|7TBNT|89BPWR|aRCR
29	11623 41162	5	   	292.12	DCR|3VULN|3DMG|3DUR|1NUKE	189DMG|2ZMB|3NUKE|4AART|589DUR|689VULN|7TBNT|89BPWR|aRCR
30	11662 31162	6	   	292.12	DCR|3VULN|3DMG|3DUR|1NUKE	189DMG|2ZMB|3NUKE|489VULN|5AART|689DUR|7TBNT|89BPWR|aRCR
31	13412 31172	6	   	292.12	DCR|3VULN|3DMG|3DUR	189DMG|289VULN|3MBVNT|4RCVC|5AART|689DUR|7TBNT|89BPWR|aRCR
32	35212 41336	4	   	291.98	DCR|5VULN|2DMG|1DUR|1ASPD	1DUR|2378aVULN|45DMG|6RCR|9ASPD
33	35222 41336	3	   	291.98	DCR|5VULN|2DMG|1DUR|1ASPD	1DUR|2378aVULN|45DMG|6RCR|9ASPD
34	35222 41336	2	   	291.98	DCR|5VULN|2DMG|1DUR|1ASPD	1DUR|2378aVULN|45DMG|6RCR|9ASPD
35	13324 36336	2	   	291.68	DCR|4VULN|3DMG|2DUR	149DMG|289aVULN|3ERES|5DUST|69DUR|7RCR|9BPWR
36	13143 25311	7	 * 	291.42	DCR|2VULN|3DMG|3DUR|3CDMG	17aDMG|2aVULN|3RMIN|4AART|579DUR|67aCDMG|7aBPWR|8RCR
37	11536 25121	1	   	291.08	DCR|4VULN|2DMG|2DUR|2LIT	1aDMG|2aLIT|3MLV|4569VULN|7aDUR|8RCR|aBPWR
38	16211 56121	5	   	291.08	DCR|4VULN|2DMG|2DUR|2LIT	1aDMG|2aLIT|3MLV|46DUR|579aVULN|8RCR|aBPWR
39	16236 25121	3	   	291.08	DCR|4VULN|2DMG|2DUR|2LIT	1aDMG|2aLIT|3MLV|4569VULN|7aDUR|8RCR|aBPWR
40	16261 25121	5	   	291.08	DCR|4VULN|2DMG|2DUR|2LIT	1aDMG|2aLIT|3MLV|4569VULN|7aDUR|8RCR|aBPWR
41	16261 35121	6	   	291.08	DCR|4VULN|2DMG|2DUR|2LIT	1aDMG|2aLIT|3MLV|4569VULN|7aDUR|8RCR|aBPWR
42	35212 41312	4	   	290.74	DCR|4VULN|3DMG|1DUR|1CDMG	1DUR|2378VULN|45aDMG|6RCR|9CDMG
43	35222 41312	3	   	290.74	DCR|4VULN|3DMG|1DUR|1CDMG	1DUR|2378VULN|45aDMG|6RCR|9CDMG
44	35222 41312	2	   	290.74	DCR|4VULN|3DMG|1DUR|1CDMG	1DUR|2378VULN|45aDMG|6RCR|9CDMG
