0	Index      	Bounty	 *	Score 	Summary	Detail	
1	32532 15323	1	 * 	292.01	DCR|2VULN|3DMG|2DUR|2ASPD|2TLV	179DMG|27ASPD|3BELT|49DUR|5LIT|67TLV|79BPWR|89VULN|aRCR
2	35532 15323	2	   	292.01	DCR|2VULN|3DMG|2DUR|2ASPD|2TLV	179DMG|27ASPD|3BELT|49DUR|5LIT|67TLV|79BPWR|89VULN|aRCR
3	31441 42371	1	 * 	289.31	DCR|4VULN|3DMG|3TLV	189DMG|2789VULN|3MBVNT|4ZMB|5LIT|689TLV|89BPWR|aRCR
4	32611 52322	6	 * 	282.97	ACR|3VULN|3DMG|2DUR|2TLV|2LIT|1ASPD	18aDMG|2RCR|38LIT|47aVULN|5ASPD|68TLV|8aBPWR|9aDUR
5	63612 32325	4	   	278.87	DCR|4VULN|3TLV|1DMG|1DUR|2LIT	158TLV|2LWND|38LIT|4578VULN|58BPWR|6RCR|9DUR|aDMG
6	33361 25263	3	 * 	278.33	DCR|3VULN|3DMG|2TLV|2CDMG	159DMG|2LWND|39CDMG|45TLV|59BPWR|6RCR|7DUST|89aVULN
7	31132 13221	1	 * 	274.52	DCR|3VULN|3DMG|3LIT|1TLV	178DMG|278VULN|347LIT|5DMSP|6BBNT|78BPWR|9TLV|aRCR
8	31135 13221	1	   	274.52	DCR|3VULN|3DMG|3LIT|1TLV	178DMG|278VULN|347LIT|5RCVC|6BBNT|78BPWR|9TLV|aRCR
9	45336 13221	4	   	274.52	DCR|3VULN|3DMG|3LIT|1TLV	1RCVC|237LIT|478VULN|578DMG|6BBNT|78BPWR|9TLV|aRCR
10	54336 13221	4	   	274.52	DCR|3VULN|3DMG|3LIT|1TLV	137LIT|2DMSP|478VULN|578DMG|6BBNT|78BPWR|9TLV|aRCR
11	31441 42382	1	   	273.56	DCR|4VULN|2DMG|2TLV	18DMG|2789VULN|3MBVNT|4ZMB|5LIT|68TLV|8BPWR|aRCR
