0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52613 23513	4	 * 	303.50	DCR|4VULN|3DMG|3CDMG|1DUR	189CDMG|289aVULN|3FEWX|4BELT|5DUR|6RCR|789DMG|89BPWR
2	13521 31152	7	   	299.37	DCR|3VULN|3DMG|2TLV|1DUR|1CDMG|1ASPD	1LWND|26aDMG|3DUR|4CDMG|56aVULN|6aBPWR|7ASPD|8RCR|9aTLV
3	13331 35552	3	   	291.86	DCR|3VULN|3DMG|3CDMG|1TLV|1ASPD	1LWND|29aDMG|3BEXP|4TLV|59aCDMG|6ASPD|79aVULN|8RCR|9aBPWR
4	13331 35552	2	   	291.86	DCR|3VULN|3DMG|3CDMG|1TLV|1ASPD	1LWND|29aDMG|3FEWX|4TLV|59aCDMG|6ASPD|79aVULN|8RCR|9aBPWR
5	23311 26652	7	 * 	291.30	DCR|5VULN|3DUR|3TLV	1RPLT|2579aVULN|39aDUR|49aTLV|6RCR|8LEGI|9aBPWR
6	23315 11862	8	   	291.30	DCR|5VULN|3DUR|3TLV	1RPLT|2689aVULN|39aDUR|49aTLV|5MBVNT|7RCR|9aBPWR
7	21524 62123	2	   	290.84	DCR|4VULN|3DMG|1DUR|1CDMG	1RPLT|245DMG|357aVULN|5BPWR|6RCR|8CDMG|9DUR
8	13521 21252	7	   	288.37	DCR|3VULN|3DMG|3TLV|1DUR|1CDMG	1LWND|29aDMG|3DUR|4CDMG|59aVULN|6RCR|7ZMB|89aTLV|9aBPWR
9	13521 26252	6	   	288.37	DCR|3VULN|3DMG|3TLV|1DUR|1CDMG	1LWND|29aDMG|3DUR|4CDMG|59aVULN|6RCR|7ZMB|89aTLV|9aBPWR
10	13521 32452	6	   	288.37	DCR|3VULN|3DMG|2TLV|1DUR|1CDMG	1LWND|26aDMG|3DUR|4CDMG|56aVULN|6aBPWR|7MLV|8RCR|9aTLV
11	23311 22352	6	   	288.31	DCR|4VULN|3DUR|1DMG|1TLV	1RPLT|259aVULN|39aDUR|4TLV|6RCR|7DMG|89aZMB|9aBPWR
12	52611 23513	4	   	287.25	DCR|4VULN|3DMG|3CDMG	189CDMG|289aVULN|3FEWX|4BELT|5LWND|6RCR|789DMG|89BPWR
13	23422 41352	7	 * 	285.49	DCR|3VULN|3DMG|3ASPD|1TLV	1RPLT|29aVULN|39aASPD|4TLV|5DUST|69aDMG|7RCR|8RCVC|9aBPWR
14	21142 36363	7	 * 	284.89	DCR|5VULN|2DMG|2CDMG	1RPLT|27DMG|37CDMG|4DMSP|5789aVULN|6RCR|7BPWR
15	13521 26352	7	   	283.62	DCR|3VULN|2DMG|2TLV|1DUR|1CDMG|1ASPD	1LWND|2aDMG|3DUR|4CDMG|57aVULN|6RCR|8ASPD|9aTLV|aBPWR
16	13321 31152	7	   	283.12	DCR|3VULN|3DMG|2TLV|1CDMG|1ASPD	1LWND|26aDMG|3BEXP|4CDMG|56aVULN|6aBPWR|7ASPD|8RCR|9aTLV
17	13421 26252	6	   	283.12	DCR|3VULN|3DMG|3TLV|1CDMG|1ASPD	1LWND|29aDMG|3LHND|4CDMG|59aVULN|6RCR|7ASPD|89aTLV|9aBPWR
18	13321 35341	10	 * 	282.99	DCR|3VULN|3DMG|2DUR|1CDMG	1LWND|26aDMG|3BEXP|4CDMG|56aVULN|6aBPWR|7CGEN|8aDUR|9RCR
19	12121 22252	7	   	282.94	DCR|3VULN|3DUR|3TLV|1DMG|1CDMG	1LWND|29aDUR|3ZMB|4CDMG|59aVULN|6RCR|7DMG|89aTLV|9aBPWR
20	23315 17741	10	   	281.50	DCR|4VULN|2DMG|2TLV|1DUR	1RPLT|267aVULN|3DUR|4aTLV|5MBVNT|8aDMG|9RCR|aBPWR
21	23315 18141	10	   	281.50	DCR|4VULN|2DMG|2TLV|1DUR	1RPLT|268aVULN|3DUR|4aTLV|5MBVNT|7aDMG|9RCR|aBPWR
22	21142 36363	10	   	280.86	DCR|3VULN|3DMG|3CDMG|1DUR	1RPLT|279DMG|379CDMG|48DMSP|579VULN|6RCR|79BPWR|aDUR
