0	Index      	 *	Score 	Summary	Detail	
1	16213 16422	 * 	210.35	橙3易伤2全技能2伤害2时间1策反	15a易伤2a时间34全技能6最后敌人7策反8a伤害9核a序列升级
2	52216 32315	 * 	198.35	紫4易伤2全技能1伤害	1核2最后敌人34全技能5789易伤6立即金币a伤害
3	15213 16422	   	198.12	橙3易伤2全技能2伤害1策反	15a易伤2a敌人爆炸34全技能6最后敌人7策反8a伤害9核a序列升级
4	16212 36422	   	197.20	橙2全技能2伤害2易伤2时间1策反	1a易伤2a时间34全技能5最后敌人6立即金币7策反8a伤害9核a序列升级
5	16212 43422	   	196.90	橙2全技能2伤害2易伤2时间1策反	1a易伤2a时间34全技能5最后敌人6策反7立即金币8a伤害9核a序列升级
6	14513 13273	 * 	194.56	橙4易伤2伤害2暴击2时间	126a易伤3a伤害4基地爆炸56时间6a序列升级7加一8a暴击9核
7	56131 12411	 * 	189.67	紫3伤害2全技能3策反	1核269策反3最后敌人45全技能79基地爆炸89a伤害9序列升级
8	56231 12411	   	189.67	紫3伤害2全技能3策反	1核269策反3低血量敌人45全技能79基地爆炸89a伤害9序列升级
9	55233 61112	 * 	189.47	紫3伤害1全技能1易伤2时间1攻速	1核2雷电3全技能47时间5攻速6易伤89a伤害
10	55251 31112	   	189.47	紫3伤害1全技能1易伤2时间1攻速	1核2雷电3全技能4攻速5易伤67时间89a伤害
11	11151 53422	 * 	188.71	橙2易伤2伤害1全技能2策反2时间	1a易伤2a策反3最后敌人4全技能56时间7立即金币8a伤害9核a序列升级
12	13426 21115	   	187.00	橙2易伤2伤害1全技能1暴击2时间	1a易伤2暴击3a时间4挖尘5全技能6额外掉落7低血量敌人8核9a伤害a序列升级
13	33315 26311	 * 	186.68	橙3伤害1全技能1易伤2暴击1时间	1低血量敌人26暴击356伤害4全技能6序列升级7时间8核9雷电a易伤
14	14531 26222	   	185.81	橙3易伤2全技能2伤害	12a易伤3a伤害4随机矿56全技能7加一8a最后敌人9核a序列升级
15	56135 13111	   	185.74	紫3易伤2全技能1喷火对愈1策反	1核2策反3最后敌人48全技能5平台6喷火对愈79a易伤
16	56235 13111	   	185.74	紫3易伤2全技能1喷火对愈1策反	1核2策反3低血量敌人48全技能5平台6喷火对愈79a易伤
17	52216 32312	   	185.23	紫4易伤2全技能1攻速	1核2最后敌人34全技能5789易伤6立即金币a攻速
18	52216 32314	   	185.23	紫4易伤2全技能1时间	1核2最后敌人34全技能5789易伤6立即金币a时间
19	15212 36422	   	184.97	橙2全技能2伤害2易伤1策反	1a易伤2a敌人爆炸34全技能5最后敌人6立即金币7策反8a伤害9核a序列升级
20	55232 61212	 * 	184.47	紫2易伤2伤害1全技能2时间	1核2雷电3全技能47时间5随机矿68易伤9a伤害
21	55241 31212	   	184.47	紫2易伤2伤害1全技能2时间	1核2雷电3全技能4矿等58易伤67时间9a伤害
22	33315 26261	   	184.28	橙3伤害1全技能1易伤2暴击1时间	1低血量敌人26暴击356伤害4全技能6序列升级7时间8雷电9核a易伤
23	52216 32215	   	184.25	紫3易伤2全技能1伤害	1核28最后敌人34全技能579易伤6立即金币a伤害
24	52216 32322	   	184.25	紫3易伤2全技能1伤害	1核2最后敌人34全技能578易伤6立即金币9雷电a伤害
25	33315 26362	 * 	184.11	橙3伤害2全技能3暴击1时间	1低血量敌人269暴击356伤害4a全技能6序列升级7时间8核
26	52216 43341	 * 	183.93	紫2全技能2伤害1易伤1策反1时间	1核2最后敌人34全技能5易伤6策反7时间8加一9a伤害
27	56131 63341	   	183.33	紫2全技能2伤害1易伤1策反1时间	1核2策反3最后敌人45全技能6易伤7时间8加一9a伤害
28	11131 14562	 * 	182.96	橙3易伤2伤害2策反2时间	16a易伤2a策反3最后敌人46时间5立即金币6a序列升级7核8双倍物品9a伤害
29	51354 23232	 * 	182.95	紫3易伤1全技能3攻速3时间	1核27a时间3最后敌人47a攻速58随机矿67a易伤7a序列升级9全技能
30	65315 12211	   	182.67	橙3伤害1全技能1易伤1暴击1时间	1时间2暴击358伤害4全技能6低血量敌人7核9雷电a易伤
31	65315 32211	   	182.67	橙3伤害1全技能1易伤1暴击1时间	1时间2暴击358伤害4全技能6基地爆炸7核9雷电a易伤
32	61131 63422	 * 	182.57	橙2全技能2伤害1易伤2策反2时间	1a时间2a策反3最后敌人45全技能6易伤7立即金币8a伤害9核a序列升级
33	55523 21212	   	182.57	紫2易伤2伤害1全技能2时间	1核2雷电3等级47时间58易伤6全技能9a伤害
34	56235 22312	 * 	182.53	紫2易伤3策反1全技能2暴击	1核28a策反37低血量敌人4全技能5平台6a易伤9a暴击a序列升级
35	55232 61112	   	182.53	紫3伤害1全技能1易伤2时间	1核2雷电3全技能47时间5随机矿6易伤89a伤害
36	55241 31112	   	182.53	紫3伤害1全技能1易伤2时间	1核2雷电3全技能4矿等5易伤67时间89a伤害
37	15212 42422	   	182.46	橙2全技能2伤害2易伤1策反	1a易伤27a敌人爆炸34全技能5最后敌人6策反8a伤害9核a序列升级
38	16213 24151	 * 	182.37	橙4易伤3全技能2时间	159a易伤29时间346全技能7平台8核9序列升级
39	33315 22653	   	182.13	橙3伤害2全技能2暴击1策反	1低血量敌人26暴击356伤害4a全技能6序列升级7策反8核9双倍矿
40	11132 33156	 * 	181.48	橙3易伤3策反3暴击1时间1攻速	179易伤279策反3最后敌人4时间579暴击6平台79序列升级8核a攻速
41	56131 12412	   	180.96	紫2全技能2伤害3策反1攻速	1核269策反3最后敌人45全技能79基地爆炸89伤害9序列升级a攻速
42	56231 12412	   	180.96	紫2全技能2伤害3策反1攻速	1核269策反3低血量敌人45全技能79基地爆炸89伤害9序列升级a攻速
43	55523 21112	   	180.63	紫3伤害1全技能1易伤2时间	1核2雷电3等级47时间5易伤6全技能89a伤害
44	12513 13273	   	180.46	橙3易伤2伤害2暴击2时间	16a易伤2双倍矿3a伤害4基地爆炸56时间6a序列升级7加一8a暴击9核
