0	Index      	 *	Score 	Summary	Detail	Bounty	
1	24532 21352	 * 	304.18	橙5易伤2时间1等级1伤害1暴击	1伤害23568易伤45时间5序列升级7等级9暴击a核	5
2	22261 63232	 * 	294.20	橙4易伤2等级2伤害1时间	18伤害2时间38等级4赏金邻近5平台6核789a易伤8序列升级	1
3	62315 31433	 * 	292.77	橙4易伤2等级3时间	18等级28a时间3578易伤4随机矿6核8序列升级9攻速	1
4	35234 31433	   	291.78	橙3易伤2等级3时间1伤害	1立即金币28等级3伤害48a时间578易伤6核8序列升级9攻速	5
5	62315 31412	   	291.30	橙4易伤2等级2时间1伤害	18等级28时间3578易伤4随机矿6核8序列升级9低血量敌人a伤害	1
6	62315 31422	   	291.30	橙4易伤2等级2时间1伤害	18等级28时间3578易伤4随机矿6核8序列升级9基地爆炸a伤害	1
7	24532 11351	   	291.20	橙4易伤2等级2时间1伤害	1伤害2358易伤45时间5序列升级67等级9低血量敌人a核	5
8	24532 11361	   	291.20	橙4易伤2等级2时间1伤害	1伤害2358易伤45时间5序列升级67等级9最后敌人a核	5
9	24532 21251	   	291.20	橙4易伤2等级2时间1伤害	1伤害2356易伤45时间5序列升级79等级8低血量敌人a核	5
10	24532 11311	   	291.10	橙4易伤2等级2时间1伤害	1伤害2358易伤45时间5序列升级67等级9挖尘a核	5
11	23261 63232	 * 	289.77	橙4易伤2伤害2时间1等级	18伤害2等级3赏金塔48时间5平台6核789a易伤8序列升级	1
12	23661 63232	   	289.77	橙4易伤2伤害2时间1等级	18伤害2等级3赏金邻近48时间5平台6核789a易伤8序列升级	1
13	22213 41421	 * 	287.84	橙3易伤2等级2伤害2时间	18伤害28时间36等级49基地爆炸578易伤8序列升级a核	1
14	22213 61451	   	287.84	橙3易伤2等级2伤害2时间	18伤害28时间39等级4基地爆炸578易伤6立即金币8序列升级a核	1
15	35234 31412	   	287.84	橙3易伤2等级2伤害2时间	1立即金币28等级3a伤害48时间578易伤6核8序列升级9低血量敌人	5
16	35234 31422	   	287.84	橙3易伤2等级2伤害2时间	1立即金币28等级3a伤害48时间578易伤6核8序列升级9基地爆炸	5
17	23261 63252	   	287.74	橙3易伤2等级2伤害2时间	18伤害29等级3赏金塔48时间5平台6核78a易伤8序列升级	1
18	25531 23522	 * 	286.41	橙3易伤3伤害3等级1暴击	18a伤害26最后敌人38a易伤4暴击5金币生成78a等级8a序列升级9核	9
19	25533 13522	   	286.41	橙3易伤3伤害3等级1暴击	18a伤害25最后敌人38a易伤4暴击6金币生成78a等级8a序列升级9核	9
20	24336 25311	 * 	285.92	橙4易伤3伤害3攻速1暴击	178伤害2578易伤3a敌人爆炸4暴击678攻速78序列升级9核	8
21	24336 25313	   	285.92	橙4易伤3伤害3攻速1暴击	178伤害2578易伤3敌人爆炸4暴击678攻速78序列升级9核a策反	8
22	24336 25312	   	285.82	橙4易伤3伤害3攻速1暴击	178伤害2578易伤3敌人爆炸4暴击678攻速78序列升级9核a挖尘	8
23	62324 12622	   	284.12	橙4易伤2等级3时间1卖塔	18等级258时间378a易伤4赏金塔6卖塔8序列升级9核	1
24	24532 15222	   	283.38	橙3易伤2等级3时间1伤害	1伤害235易伤457时间5序列升级6a等级8核9敌人爆炸	5
25	24532 15212	   	283.28	橙3易伤2等级3时间1伤害	1伤害235易伤457时间5序列升级6a等级8核9挖尘	5
26	24532 21621	   	283.09	橙4易伤2时间1等级1伤害1核弹	1伤害2356易伤45时间5序列升级7等级8掉矿9核弹a核	5
27	24532 11621	   	281.05	橙3易伤2等级2时间1伤害1核弹	1伤害235易伤45时间5序列升级67等级8掉矿9核弹a核	5
28	24532 21611	   	280.39	橙4易伤2时间1等级1伤害	1伤害2356易伤45时间5序列升级7等级8掉矿9攻速a核	5
29	24532 12321	   	279.73	橙3易伤2伤害2时间1等级1核弹	18伤害235易伤45时间5序列升级6等级7金币生成9核弹a核	5
30	24532 31321	   	279.73	橙3易伤2伤害2时间1等级1核弹	18伤害235易伤45时间5序列升级6金币生成7等级9核弹a核	5
31	24532 13321	   	279.63	橙3易伤2伤害2时间1等级1核弹	18伤害235易伤45时间5序列升级6等级7掉矿9核弹a核	5
32	24532 41321	   	279.63	橙3易伤2伤害2时间1等级1核弹	18伤害235易伤45时间5序列升级6掉矿7等级9核弹a核	6
33	24532 41321	   	279.63	橙3易伤2伤害2时间1等级1核弹	17伤害235易伤45时间5序列升级6掉矿8等级9核弹a核	8
34	24532 51321	   	279.63	橙3易伤2伤害2时间1等级1核弹	18伤害235易伤45时间5序列升级6掉矿7等级9核弹a核	5
35	62315 31432	   	279.54	橙4易伤2等级2时间	18等级28时间3578易伤4随机矿6核8序列升级9攻速a敌人爆炸	1
36	62315 31431	   	279.44	橙4易伤2等级2时间	18等级28时间3578易伤4随机矿6核8序列升级9攻速a掉矿	1
37	24532 23612	 * 	279.43	橙4易伤3伤害2时间	18a伤害2358易伤45时间58序列升级6基地爆炸78金币生成9核	9
38	35234 31432	   	278.56	橙3易伤2等级2时间1伤害	1立即金币28等级3伤害48时间578易伤6核8序列升级9攻速a敌人爆炸	5
39	35234 31431	   	278.46	橙3易伤2等级2时间1伤害	1立即金币28等级3伤害48时间578易伤6核8序列升级9攻速a掉矿	5
40	24532 11611	   	278.36	橙3易伤2等级2时间1伤害	1伤害235易伤45时间5序列升级67等级8掉矿9攻速a核	5
41	24532 22352	   	277.98	橙5易伤2时间1伤害1暴击	1伤害23568易伤45时间5序列升级7金币生成9暴击a核	5
42	24532 23352	   	277.88	橙5易伤2时间1伤害1暴击	1伤害23568易伤45时间5序列升级7掉矿9暴击a核	5
43	24532 12311	   	277.03	橙3易伤2伤害2时间1等级	18伤害235易伤45时间5序列升级6等级7金币生成9攻速a核	5
44	24532 31311	   	277.03	橙3易伤2伤害2时间1等级	18伤害235易伤45时间5序列升级6金币生成7等级9攻速a核	5
45	24532 13311	   	276.93	橙3易伤2伤害2时间1等级	18伤害235易伤45时间5序列升级6等级7掉矿9攻速a核	5
46	24532 41311	   	276.93	橙3易伤2伤害2时间1等级	18伤害235易伤45时间5序列升级6掉矿7等级9攻速a核	6
47	24532 41311	   	276.93	橙3易伤2伤害2时间1等级	17伤害235易伤45时间5序列升级6掉矿8等级9攻速a核	8
48	24532 51311	   	276.93	橙3易伤2伤害2时间1等级	18伤害235易伤45时间5序列升级6掉矿7等级9攻速a核	5
49	62225 13162	 * 	276.86	橙3易伤3等级3时间1暴击	136等级257时间45a易伤5序列升级8暴击9核	1
50	62324 12621	   	276.72	橙3易伤2等级3时间1暴击1卖塔	18等级258时间378易伤4赏金塔6卖塔8序列升级9核a暴击	1
51	24525 11331	   	276.52	橙4易伤2等级1伤害1时间	1伤害2348易伤5最后敌人67等级9时间a核	3
52	62315 31353	   	276.52	橙4易伤2等级1伤害1时间	19等级2时间3578易伤4随机矿6核a伤害	1
53	24524 11311	   	276.42	橙4易伤2等级1伤害1时间	1伤害2348易伤5时间67等级9挖尘a核	3
54	24536 11311	   	276.42	橙4易伤2等级1伤害1时间	1伤害2358易伤4时间67等级9挖尘a核	4
55	24336 26312	 * 	275.22	橙3易伤2伤害1等级3攻速1暴击	18伤害258易伤3敌人爆炸4暴击678攻速8序列升级9核a等级	10
56	24336 26313	   	275.22	橙3易伤2伤害1等级3攻速1暴击	18伤害258易伤3敌人爆炸4暴击678攻速8序列升级9核a等级	9
57	24365 21331	   	275.19	橙4易伤2伤害1等级1时间	14伤害2468易伤3立即金币4序列升级5最后敌人7等级9时间a核	2
58	24364 21311	   	275.09	橙4易伤2伤害1等级1时间	14伤害2468易伤3立即金币4序列升级5时间7等级9挖尘a核	2
59	21225 21331	   	275.09	橙4易伤2伤害1等级1时间	15伤害2掉矿3矿等4568易伤5序列升级7等级9时间a核	3
60	24532 31353	   	274.99	橙4易伤2伤害1等级1时间	1a伤害2378易伤4时间5掉矿6核9等级	4
61	63322 42413	 * 	274.66	橙2易伤2等级2伤害3暴击1时间	18等级2随机矿358暴击45伤害58序列升级6金币生成78易伤9核a时间	10
62	62313 31461	   	274.42	橙3易伤2等级3时间1核弹	18等级258时间378易伤4随机矿6核8序列升级9核弹a低血量敌人	1
63	62313 31462	   	274.42	橙3易伤2等级3时间1核弹	18等级258时间378易伤4随机矿6核8序列升级9核弹a策反	1
64	62313 31463	   	274.42	橙3易伤2等级3时间1核弹	18等级258时间378易伤4随机矿6核8序列升级9核弹a金币生成	1
65	62313 31524	   	274.42	橙3易伤2等级3时间1核弹	1a等级25a时间37a易伤4随机矿6核8核弹9额外掉落a序列升级	1
