0	Index      	 *	Score 	Summary	Detail	Bounty	
1	21332 23655	 * 	286.66	紫4易伤3伤害3时间1等级	189时间23最后敌人4核589伤害6789易伤89序列升级a等级	8
2	63235 62232	 * 	280.51	橙2易伤2等级2伤害3攻速2雷电1全技能	17a攻速2全技能3a雷电47伤害57等级6核7a序列升级8a易伤9赏金塔	7
3	23122 34563	 * 	277.76	橙2易伤2等级2伤害2时间2雷电1卖塔	19时间29雷电3卖塔47等级5a易伤69伤害8核9序列升级	2
4	21414 21611	 * 	265.13	橙3易伤2等级1伤害1时间1全技能	1时间2最后敌人368易伤4伤害5全技能7核9a等级	10
5	22422 62413	 * 	263.41	橙3易伤2等级3时间	17a时间2基地爆炸39a易伤4金币生成5低血量敌人6a等级8核a序列升级	3
6	53143 34322	 * 	261.22	橙4易伤1等级1伤害2暴击	16暴击279a易伤3敌人爆炸4等级5伤害8核	3
7	12326 26623	 * 	261.13	紫3易伤3伤害1等级3攻速1时间1卖塔	1卖塔2核378伤害478攻速5平台678易伤78序列升级9时间a等级	8
8	21332 23651	   	260.46	紫4易伤3伤害3时间	189时间23最后敌人4核589伤害6789易伤89序列升级a策反	8
9	21332 23653	   	260.46	紫4易伤3伤害3时间	189时间23最后敌人4核589伤害6789易伤89序列升级a立即金币	8
10	21332 23652	   	260.36	紫4易伤3伤害3时间	189时间23最后敌人4核589伤害6789易伤89序列升级a挖青	8
11	21332 23654	   	260.36	紫4易伤3伤害3时间	189时间23最后敌人4核589伤害6789易伤89序列升级a掉矿	8
12	21332 23656	   	260.36	紫4易伤3伤害3时间	189时间23最后敌人4核589伤害6789易伤89序列升级a赏金邻近	8
13	63235 62131	   	260.25	橙2等级1易伤2伤害3攻速1时间1全技能	178攻速2全技能3雷电47伤害57等级6核7序列升级9时间a易伤	10
14	53143 31322	 * 	259.18	橙3易伤2等级1伤害2暴击	16暴击29a易伤3敌人爆炸47等级5伤害8核	3
15	22161 13616	 * 	258.78	橙2易伤2等级3时间2暴击	134时间234敌人爆炸349序列升级5赏金邻近69暴击79易伤89等级a核	1
16	22411 51235	 * 	258.27	橙3易伤3伤害2时间	17时间25基地爆炸37a易伤478伤害6立即金币7序列升级9核	7
17	22414 31235	   	258.27	橙3易伤3伤害2时间	17时间26基地爆炸37a易伤478伤害5双倍矿7序列升级9核	7
18	12326 26612	 * 	258.07	紫5易伤3伤害3攻速1卖塔	1卖塔2核378伤害478攻速5平台6789a易伤78序列升级	10
19	21332 23632	   	257.58	紫4易伤2伤害2时间1等级	18时间23最后敌人4核58伤害678a易伤8序列升级9等级	9
20	21332 23662	   	257.58	紫4易伤2伤害2时间1等级	18时间23最后敌人4核58伤害678a易伤8序列升级9等级	8
