0	Index      	Bounty	 *	Score 	Summary	Detail	
1	21531 12251	6	 * 	289.81	DCR|4VULN|2DMG|2CDMG|1TLV	13CDMG|23DMG|3BPWR|4LIT|5TLV|679aVULN|8RCR
2	21531 52251	5	   	289.81	DCR|4VULN|2DMG|2CDMG|1TLV	13CDMG|23DMG|3BPWR|4LIT|5TLV|679aVULN|8RCR
3	21225 36211	2	 * 	278.44	DCR|2VULN|3DMG|2DUR|2CDMG|1TLV	14CDMG|246DMG|3TBNT|46BPWR|56DUR|7RCR|89VULN|aTLV
4	22643 41322	7	 * 	278.19	ACR|3VULN|3DMG|3CDMG|3LIT|1TLV|1AART	147CDMG|2RCR|349DMG|479BPWR|579LIT|679VULN|8AART|aTLV
5	21531 12255	6	   	278.17	DCR|3VULN|2DMG|2CDMG|1TLV|1ASPD	13CDMG|23DMG|3BPWR|4LIT|5TLV|679VULN|8RCR|aASPD
6	21531 12252	6	   	273.72	DCR|3VULN|2DMG|2CDMG|1TLV|2LIT	13CDMG|23DMG|3BPWR|4aLIT|5TLV|679VULN|8RCR
7	21531 52252	5	   	273.72	DCR|3VULN|2DMG|2CDMG|1TLV|2LIT	13CDMG|23DMG|3BPWR|4aLIT|5TLV|679VULN|8RCR
8	21531 12241	6	 * 	270.88	DCR|3VULN|2DMG|2TLV|2CDMG	13CDMG|23DMG|3BPWR|4LIT|59TLV|67aVULN|8RCR
9	21531 52241	5	   	270.88	DCR|3VULN|2DMG|2TLV|2CDMG	13CDMG|23DMG|3BPWR|4LIT|59TLV|67aVULN|8RCR
10	22643 41332	8	 * 	269.91	ACR|4VULN|3DMG|3CDMG|2LIT	147CDMG|2RCR|349DMG|479BPWR|57LIT|679aVULN|89CGEN
11	22643 41132	8	   	269.71	ACR|4VULN|3DMG|3CDMG|2LIT	147CDMG|2RCR|349DMG|479BPWR|57LIT|679aVULN|89ERES
12	21524 32231	10	 * 	268.33	DCR|2VULN|3DMG|2DUR|3CDMG	137CDMG|235DMG|35BPWR|45DUR|6RMIN|89VULN|aRCR
13	21225 36212	2	   	268.23	DCR|2VULN|3DMG|2DUR|3CDMG	14aCDMG|246DMG|3TBNT|46BPWR|56DUR|7RCR|89VULN
14	21531 12221	6	   	267.17	DCR|3VULN|2DMG|2CDMG|1TLV	13CDMG|23DMG|3BPWR|4LIT|5TLV|67aVULN|8RCR|9DMSP
