0	Index      	Bounty	 *	Score 	Summary	Detail	
1	22562 23631	5	 * 	308.99	DCR|5VULN|3DUR|2DMG	1RCVC|23468VULN|38BPWR|58DMG|78aDUR|9RCR
2	22562 33631	5	   	308.99	DCR|5VULN|3DUR|2DMG	1RCVC|23478VULN|38BPWR|58DMG|68aDUR|9RCR
3	22562 23632	5	   	304.07	DCR|5VULN|2DMG|2DUR	1RCVC|23468VULN|38BPWR|58DMG|78DUR|9RCR|aLIT
4	22562 33632	5	   	304.07	DCR|5VULN|2DMG|2DUR	1RCVC|23478VULN|38BPWR|58DMG|68DUR|9RCR|aLIT
5	22562 61211	10	 * 	300.65	DCR|5VULN|3DMG|2CDMG	1RCVC|23469VULN|369BPWR|569DMG|7RCR|89CDMG|aLHND
6	22562 61211	9	   	300.65	DCR|5VULN|3DMG|2CDMG	1RCVC|23469VULN|369BPWR|569DMG|7RCR|89CDMG|aCGEN
7	22562 61212	9	   	300.65	DCR|5VULN|3DMG|2CDMG	1aRCVC|23469VULN|369BPWR|569DMG|7RCR|89CDMG
8	22562 61213	10	   	300.65	DCR|5VULN|3DMG|2CDMG	1aRCVC|23469VULN|369BPWR|569DMG|7RCR|89CDMG
9	22562 61213	9	   	300.65	DCR|5VULN|3DMG|2CDMG	1RCVC|23469VULN|369BPWR|569DMG|7RCR|89CDMG|aRMIN
10	22562 61212	10	   	300.55	DCR|5VULN|3DMG|2CDMG	1RCVC|23469VULN|369BPWR|569DMG|7RCR|89CDMG|aERES
11	22562 23633	5	   	295.76	DCR|5VULN|2DMG|2DUR	1RCVC|23468VULN|38BPWR|58DMG|78DUR|9RCR|aLHND
12	22562 33633	5	   	295.76	DCR|5VULN|2DMG|2DUR	1RCVC|23478VULN|38BPWR|58DMG|68DUR|9RCR|aLHND
13	22562 63331	6	   	295.66	DCR|5VULN|2DMG|2DUR	1RCVC|23468VULN|36BPWR|56DMG|7aDUR|9RCR
14	22562 63332	6	   	289.39	DCR|5VULN|2DMG|1DUR	1RCVC|23468VULN|36BPWR|56DMG|7DUR|9RCR|aLIT
15	43122 42622	8	 * 	289.10	DCR|3VULN|3DMG|2ASPD|2TLV|1SELL	1SELL|248DMG|34aVULN|48BPWR|58ASPD|68TLV|7AART|9RCR
16	22562 61121	9	 * 	286.04	DCR|5VULN|2DMG|2ASPD	1RCVC|2346aVULN|36aBPWR|56DMG|7RCR|8aERES|9aASPD
17	43122 42533	6	 * 	282.43	DCR|2VULN|3DMG|2ASPD|2TLV|1DUR|1CDMG|1SELL	1SELL|247DMG|34VULN|47BPWR|57ASPD|67TLV|8DUR|9RCR|aCDMG
18	43122 32232	9	 * 	281.87	DCR|4VULN|3DMG|2ASPD|2SELL	16SELL|247DMG|347aVULN|47BPWR|57ASPD|8RCR|9FEWX
19	43122 32242	9	 * 	281.87	DCR|4VULN|3DMG|2ASPD|2SELL	16SELL|247DMG|347aVULN|47BPWR|57ASPD|8RCR|9BEXP
20	43122 32252	8	 * 	281.87	DCR|4VULN|3DMG|2ASPD|2SELL	16SELL|247DMG|347aVULN|47BPWR|57ASPD|8RCR|9FEWX
21	43122 32262	8	 * 	281.87	DCR|4VULN|3DMG|2ASPD|2SELL	16SELL|247DMG|347aVULN|47BPWR|57ASPD|8RCR|9LHND
22	11166 32223	8	 * 	281.71	ACR|4VULN|3DUR|2DMG|1TLV	1349VULN|2RCR|49BPWR|5LIT|679DUR|89DMG|aTLV
23	22562 62331	7	   	281.08	DCR|5VULN|2DMG|1DUR	1RCVC|23468VULN|36BPWR|56DMG|7FEWX|9RCR|aDUR
24	22562 63333	6	   	281.08	DCR|5VULN|2DMG|1DUR	1RCVC|23468VULN|36BPWR|56DMG|7DUR|9RCR|aLHND
25	22562 42313	9	   	280.44	DCR|5VULN|3DMG|1SELL	1RCVC|23479VULN|379BPWR|579DMG|6SELL|89BEXP|aRCR
26	11115 32364	10	   	280.34	ACR|4VULN|2DMG|2DUR|2CDMG|1TLV	1379VULN|2RCR|49CDMG|57MLV|67DMG|79BPWR|89DUR|aTLV
27	22562 61231	10	   	279.60	DCR|4VULN|2DMG|1CDMG|1ASPD	1RCVC|2346VULN|36BPWR|56DMG|7RCR|8CDMG|9ASPD|aAART
