0	Index      	Bounty	 *	Score 	Summary	Detail	
1	12333 31133	7	 * 	285.54	DCR|3VULN|3DUR|3LIT|1DMG|1TLV	1CGEN|29aDUR|3LHND|4DMG|59aVULN|6TLV|7RCR|89aLIT|9aBPWR
2	21352 32553	1	 * 	281.01	DCR|4VULN|3DMG|2TLV	1DMSP|2369VULN|39BPWR|49aDMG|5RCVC|79TLV|8RCR
3	23352 32553	2	   	281.01	DCR|4VULN|3DMG|2TLV	1DMSP|2369VULN|39BPWR|49aDMG|5RCVC|79TLV|8RCR
4	65322 13142	8	   	276.52	DCR|3VULN|2DUR|3LIT|1DMG|1ASPD|1AART	1AART|28DUR|389VULN|4DMG|5ASPD|678LIT|8BPWR|aRCR
5	63265 21221	5	 * 	270.56	DCR|4VULN|3CDMG|1DUR|1ASPD|1AART	1AART|2ERES|356CDMG|456aVULN|56BPWR|7ASPD|8RCR|9DUR
6	21323 32553	1	 * 	268.98	DCR|4VULN|2ASPD|2TLV|1DMG	14DMSP|2369VULN|39BPWR|59ASPD|79TLV|8RCR|aDMG
7	23323 32553	2	   	268.98	DCR|4VULN|2ASPD|2TLV|1DMG	14DMSP|2369VULN|39BPWR|59ASPD|79TLV|8RCR|aDMG
8	11624 41222	10	 * 	268.23	DCR|4VULN|2DUR|1TLV|1CDMG|1SELL	18CGEN|2CDMG|3678VULN|48DUR|5SELL|8BPWR|9TLV|aRCR
9	63531 32343	1	 * 	267.30	DCR|2VULN|2DMG|2DUR|2CDMG|1ASPD|1AART	1AART|2aDUR|3ZMB|4aCDMG|5ASPD|68VULN|7aDMG|9RCR|aBPWR
10	62155 13333	1	 * 	267.17	DCR|3VULN|2DMG|2ASPD|1CDMG|1AART	1AART|2TBNT|38aVULN|48ASPD|5CDMG|6CGEN|78DMG|8BPWR|9RCR
11	14333 11542	10	 * 	266.60	DCR|4VULN|2DMG|2ASPD	19CGEN|2579VULN|3LHND|46DMG|89ASPD|9BPWR|aRCR
12	65343 22112	4	   	265.87	DCR|3VULN|3DUR|1TLV|1ASPD|1AART	1AART|247DUR|357VULN|6DLOT|7BPWR|8ASPD|9RCR|aTLV
13	65343 22112	5	   	265.87	DCR|3VULN|3DUR|1TLV|1ASPD|1AART	1AART|247DUR|357VULN|6DLOT|7BPWR|8ASPD|9RCR|aTLV
14	21352 32551	1	   	265.35	DCR|4VULN|2DMG|2TLV	1DMSP|2369VULN|39BPWR|49DMG|5RCVC|79TLV|8RCR|aLHND
15	21352 32552	1	   	265.35	DCR|4VULN|2DMG|2TLV	1DMSP|2369VULN|39BPWR|49DMG|5aRCVC|79TLV|8RCR
16	23352 32551	2	   	265.35	DCR|4VULN|2DMG|2TLV	1DMSP|2369VULN|39BPWR|49DMG|5RCVC|79TLV|8RCR|aLHND
17	23352 32552	2	   	265.35	DCR|4VULN|2DMG|2TLV	1DMSP|2369VULN|39BPWR|49DMG|5aRCVC|79TLV|8RCR
18	26232 21542	10	 * 	264.49	DCR|3VULN|2DMG|2DUR|1ASPD	1DMSP|2RCVC|39DUR|479VULN|5ASPD|6ERES|89DMG|9BPWR|aRCR
19	21353 43252	1	   	263.36	DCR|3VULN|2DMG|1TLV|1DUR	1DMSP|236VULN|3BPWR|4aDMG|5TLV|7LIT|8DUR|9RCR
20	23353 43252	2	   	263.36	DCR|3VULN|2DMG|1TLV|1DUR	1DMSP|236VULN|3BPWR|4aDMG|5TLV|7LIT|8DUR|9RCR
21	14322 21631	2	   	262.96	DCR|3VULN|3DMG|1TLV	179CGEN|279VULN|3TLV|4LEGI|5LIT|679DMG|79BPWR|8MBVNT|aRCR
22	21353 42513	1	   	262.11	DCR|3VULN|2DMG|1TLV|1CDMG|1AART	1DMSP|236VULN|3BPWR|47DMG|5TLV|8RCR|9CDMG|aAART
23	23353 42513	2	   	262.11	DCR|3VULN|2DMG|1TLV|1CDMG|1AART	1DMSP|236VULN|3BPWR|47DMG|5TLV|8RCR|9CDMG|aAART
24	11662 52322	7	 * 	261.68	DCR|4VULN|2DUR|1CDMG|1AART	1CGEN|2CDMG|3578VULN|4AART|6RCR|9aDUR
25	61262 52322	7	   	261.68	DCR|4VULN|2DUR|1CDMG|1AART	1AART|2CGEN|3CDMG|4578VULN|6RCR|9aDUR
26	14333 41222	10	   	261.64	DCR|4VULN|2DMG|1TLV	18CGEN|2567VULN|38LHND|48DMG|8BPWR|9TLV|aRCR
27	14333 41233	10	   	261.64	DCR|4VULN|2DMG|1TLV	18CGEN|2567VULN|38LHND|48DMG|8BPWR|9RCR|aTLV
28	63112 33346	1	 * 	261.56	DCR|4VULN|3DUR|1AART	1AART|27aDUR|37aLHND|4ERES|5BEXP|679aVULN|7aBPWR|8RCR
29	63113 33346	1	   	261.46	DCR|4VULN|3DUR|1AART	1AART|27aDUR|37aLHND|4ERES|5DUST|679aVULN|7aBPWR|8RCR
30	14533 24112	8	 * 	261.40	DCR|2VULN|2DUR|2ASPD|1DMG|1TLV|2LIT	1CGEN|29VULN|3aDUR|4DMG|59LIT|6TLV|79ASPD|8RCR|9BPWR
31	21353 42512	1	   	260.76	DCR|3VULN|2DMG|1TLV|1CDMG	1DMSP|236VULN|3BPWR|47DMG|5TLV|8RCR|9CDMG|aLIT
32	23353 42512	2	   	260.76	DCR|3VULN|2DMG|1TLV|1CDMG	1DMSP|236VULN|3BPWR|47DMG|5TLV|8RCR|9CDMG|aLIT
33	14533 24113	8	   	260.47	DCR|2VULN|2ASPD|1DMG|1TLV|1DUR|2LIT|1CDMG	1CGEN|29VULN|3DUR|4DMG|59LIT|6TLV|79ASPD|8RCR|9BPWR|aCDMG
34	21353 43253	1	   	260.35	DCR|3VULN|2DUR|1DMG|1TLV	1DMSP|236VULN|3BPWR|4DMG|5TLV|7LIT|8aDUR|9RCR
35	23353 43253	2	   	260.35	DCR|3VULN|2DUR|1DMG|1TLV	1DMSP|236VULN|3BPWR|4DMG|5TLV|7LIT|8aDUR|9RCR
36	23112 41242	10	   	260.21	DCR|3VULN|2DMG|2ASPD|1TLV	1DMSP|278VULN|3MLV|48ASPD|58DMG|6RMIN|8BPWR|9TLV|aRCR
37	23212 41222	10	   	260.21	DCR|3VULN|2DMG|2ASPD|1TLV	1DMSP|278VULN|3CGEN|48ASPD|58DMG|6RMIN|8BPWR|9TLV|aRCR
38	23312 41222	10	   	260.11	DCR|3VULN|2DMG|2ASPD|1TLV	1DMSP|278VULN|3ERES|48ASPD|58DMG|6RMIN|8BPWR|9TLV|aRCR
39	65343 22113	4	 * 	259.83	DCR|3VULN|3DUR|2ASPD|1AART	1AART|247DUR|357VULN|6DLOT|7BPWR|8aASPD|9RCR
40	65343 22113	5	   	259.83	DCR|3VULN|3DUR|2ASPD|1AART	1AART|247DUR|357VULN|6DLOT|7BPWR|8aASPD|9RCR
41	65322 13152	9	 * 	259.82	DCR|2VULN|2DUR|2ASPD|3LIT|1DMG|1AART	1AART|28DUR|38VULN|4DMG|59ASPD|678LIT|8BPWR|aRCR
42	63262 23633	5	   	259.45	DCR|4VULN|3CDMG|1DUR|1AART	1AART|2ERES|369CDMG|456aVULN|6BPWR|7DUR|8RCR
43	11612 14413	8	   	259.06	DCR|3VULN|3DUR|1TLV|1CDMG	189CGEN|2CDMG|389VULN|4DUST|5TLV|689DUR|7MBVNT|89BPWR|aRCR
44	11612 14443	9	   	259.06	DCR|3VULN|3DUR|1TLV|1CDMG	189CGEN|2CDMG|389VULN|4DUST|5TLV|689DUR|7MBVNT|89BPWR|aRCR
45	14333 41233	9	   	259.04	DCR|4VULN|2DMG|1CDMG	18CGEN|2567VULN|38LHND|48DMG|8BPWR|9RCR|aCDMG
46	14333 41235	10	   	259.04	DCR|4VULN|2DMG|1CDMG	18CGEN|2567VULN|38LHND|48DMG|8BPWR|9RCR|aCDMG
47	14333 41263	8	   	259.04	DCR|4VULN|2DMG|1CDMG	18CGEN|2567VULN|38LHND|48DMG|8BPWR|9RCR|aCDMG
48	14333 11563	7	   	258.84	DCR|4VULN|2DMG|1CDMG	1CGEN|2578VULN|3LHND|46DMG|9RCR|aCDMG
49	65313 52222	7	   	258.68	DCR|3VULN|3DUR|1DMG|1AART	1AART|289DUR|357VULN|4FEWX|6DMG|aRCR
50	65333 52222	7	   	258.68	DCR|3VULN|3DUR|1DMG|1AART	1AART|289DUR|357VULN|4BEXP|6DMG|aRCR
51	12362 22233	5	 * 	258.58	ACR|3VULN|3DMG|3DUR	1CGEN|29aDUR|3LHND|4ERES|5RCR|69aVULN|7LIT|89aDMG|9aBPWR
52	12362 32233	6	   	258.58	ACR|3VULN|3DMG|3DUR	1CGEN|29aDUR|3LHND|4ERES|5RCR|69aVULN|7LIT|89aDMG|9aBPWR
53	14362 62233	5	   	258.58	ACR|3VULN|3DMG|3DUR	1CGEN|29aVULN|3LHND|4ERES|5RCR|69aDUR|7LIT|89aDMG|9aBPWR
54	33515 25133	1	 * 	258.57	ACR|3VULN|3DMG|3LIT|1TLV|1DUR	1LHND|29aDMG|3RCR|4DUR|5ERES|69aVULN|7TLV|89aLIT|9aBPWR
55	62132 22551	1	 * 	258.41	DCR|3VULN|2DMG|3CDMG|1AART	1AART|2TBNT|359VULN|459CDMG|59BPWR|6RMIN|79DMG|8RCR|aLWND
56	62132 22553	1	   	258.41	DCR|3VULN|2DMG|3CDMG|1AART	1AART|2TBNT|359VULN|459CDMG|59BPWR|6RMIN|79DMG|8RCR|aZMB
57	21245 22662	1	 * 	258.17	DCR|3VULN|3DMG|3TLV	1DMSP|289VULN|3MBVNT|459DMG|679TLV|9BPWR|aRCR
58	23245 22662	2	   	258.17	DCR|3VULN|3DMG|3TLV	1DMSP|289VULN|3MBVNT|459DMG|679TLV|9BPWR|aRCR
59	12333 31163	7	   	257.78	DCR|2VULN|2DMG|2DUR|1TLV|2LIT	1CGEN|2aDUR|3LHND|49DMG|5aVULN|6TLV|7RCR|8aLIT|aBPWR
60	14531 31133	7	   	257.72	DCR|3VULN|3LIT|1DMG|1DUR|1TLV	1CGEN|29aVULN|3DUR|4DMG|59aLHND|6TLV|7RCR|89aLIT|9aBPWR
61	11621 15332	5	   	257.44	DCR|2VULN|3DMG|1TLV|1DUR|1CDMG	1CGEN|2CDMG|37VULN|4DUR|56aDMG|8TLV|9RCR
62	14511 15332	5	   	257.44	DCR|2VULN|3DMG|1TLV|1DUR|1CDMG	1CGEN|27VULN|3DUR|4CDMG|56aDMG|8TLV|9RCR
