0	Index      	 *	Score 	Summary	Detail	Bounty	
1	13161 33263	 * 	284.80	橙4易伤3伤害3雷电1时间	168a易伤2随机矿3时间4额外掉落58a雷电78a伤害8a序列升级9核	10
2	13161 33263	   	284.80	橙4易伤3伤害3雷电1时间	168a易伤2随机矿3时间4额外掉落58a雷电78a伤害8a序列升级9核	9
3	13446 11233	 * 	284.79	橙4易伤2等级2时间1暴击	1578易伤27等级37时间4赏金邻近6双倍矿7序列升级9核a暴击	1
4	16623 42841	 * 	282.22	橙3易伤3伤害3等级1全技能	178易伤2掉矿3全技能4加一578伤害678等级78序列升级9矿等a核	6
5	13681 23453	 * 	278.05	橙4易伤2等级2伤害	146a易伤24等级3加一4a序列升级5a金币生成7a伤害8核9额外掉落	1
6	42232 51412	 * 	276.95	橙3易伤2时间1等级2暴击2攻速1全技能	18暴击25时间3全技能48攻速6核789易伤8序列升级a等级	1
7	42526 21111	 * 	274.39	橙4易伤3伤害3暴击	127暴击27序列升级347伤害579a易伤6加一8核	2
8	15211 11255	 * 	274.04	橙3易伤3伤害2时间2攻速2卖塔	17a易伤24卖塔3加一57攻速67a伤害7a序列升级8核9a时间	9
9	11154 16121	   	273.30	橙3易伤2等级2时间1暴击1全技能	145易伤2全技能36时间78等级9核a暴击	1
10	16623 73144	 * 	273.13	橙4易伤2伤害2时间1全技能	178a易伤2掉矿3全技能4加一57伤害67时间7序列升级9核	9
11	14121 33222	 * 	272.97	橙3易伤2等级3时间1全技能	189易伤2双倍物品3低血量敌人479时间59等级6全技能9序列升级a核	6
12	13611 23486	   	272.95	橙3易伤2等级2伤害1时间	169易伤25等级3加一459掉矿59序列升级79伤害8核a时间	1
13	14423 42841	   	272.46	橙3易伤3伤害3等级	178易伤2双倍物品3掉矿4加一578伤害678等级78序列升级9矿等a核	6
14	13611 23484	   	272.36	橙3易伤3伤害2等级	169易伤25等级3加一459掉矿59序列升级79a伤害8核	1
15	13343 63622	   	271.72	橙3易伤2等级3时间	169易伤29等级3雷电4最后敌人5立即金币789时间9序列升级a核	1
16	13683 43284	   	271.52	橙3易伤2等级3时间	148易伤24等级3加一4序列升级5攻速67a时间9核	1
17	13446 11231	   	271.14	橙4易伤2等级2时间	1578易伤27等级37时间4赏金邻近6双倍矿7序列升级9核a敌人爆炸	1
18	13446 11232	   	271.14	橙4易伤2等级2时间	1578易伤27等级37时间4赏金邻近6双倍矿7序列升级9核a最后敌人	1
19	42225 21413	 * 	269.29	橙2易伤3时间1等级1伤害2暴击1全技能	18暴击248时间3全技能5挖尘6伤害78易伤8序列升级9核a等级	1
20	42251 21413	   	269.29	橙2易伤3时间1等级1伤害2暴击1全技能	18暴击258时间3全技能45挖尘58序列升级6伤害78易伤9核a等级	1
21	11153 12233	 * 	268.87	橙4易伤3时间2暴击1全技能	1458易伤2全技能356时间58序列升级78暴击9额外掉落a核	1
22	11153 41233	   	268.87	橙4易伤3时间2暴击1全技能	1458易伤2全技能357时间58序列升级68暴击9额外掉落a核	1
23	15241 73344	 * 	268.48	橙3易伤2伤害2时间1等级1卖塔	19a易伤2卖塔3加一4等级5a伤害6核7a时间8立即金币a序列升级	4
24	41252 21413	 * 	268.25	橙2易伤2等级3时间2暴击1全技能	18暴击28易伤3全技能4挖尘5a等级678时间8序列升级9核	1
25	15246 21522	 * 	268.10	橙2易伤2等级3时间1伤害1全技能1卖塔	18易伤2卖塔3加一48等级5全技能678时间8序列升级9伤害a核	4
26	42221 21416	 * 	267.88	橙3易伤3时间1伤害2暴击1全技能	18暴击248时间3全技能5敌人爆炸6伤害78a易伤8序列升级9核	1
27	13351 63431	   	267.08	橙4易伤2时间1等级2雷电	146a易伤2等级3a雷电5低血量敌人7金币生成8a时间9核a序列升级	1
28	41232 11512	   	266.49	橙3易伤2等级2全技能1时间1暴击	1暴击259易伤34全技能6核7时间8a等级	1
29	14523 42138	   	266.47	橙3易伤2等级2伤害1全技能	18a易伤2双倍物品3矿等4加一5a伤害6a等级7全技能9核a序列升级	9
30	14423 42138	   	266.37	橙3易伤2等级2伤害1全技能	18a易伤2双倍物品3掉矿4加一5a伤害6a等级7全技能9核a序列升级	9
31	14153 42322	   	265.57	橙4易伤2时间1等级1暴击	1457易伤2双倍物品35时间5序列升级6暴击8掉矿9核a等级	2
32	12143 43631	   	265.04	橙3易伤2等级2时间2雷电	15a易伤2敌人爆炸3a等级48时间6金币生成7a雷电9核a序列升级	7
33	42321 35422	 * 	264.82	橙2易伤3等级3时间3暴击	189暴击248时间34易伤489序列升级59最后敌人6双倍物品789等级a核	1
34	12124 26411	 * 	263.43	橙2易伤2等级2时间1伤害1全技能	17易伤2敌人爆炸37等级4攻速5伤害67时间7序列升级8赏金邻近9全技能a核	3
35	41232 11316	   	263.42	橙4易伤2时间2暴击2全技能	1a暴击259a易伤34全技能6核7a时间8随机矿a序列升级	1
36	13144 13343	 * 	263.41	橙3易伤3等级3时间	19a易伤26a等级369基地爆炸4赏金邻近5挖青69a序列升级79a时间8核	1
37	14423 73144	   	263.37	橙4易伤2伤害2时间	178a易伤2双倍物品3掉矿4加一57伤害67时间7序列升级9核	9
38	11124 26411	   	263.33	橙2易伤2等级2时间1伤害1全技能	17易伤2挖尘37等级4攻速5伤害67时间7序列升级8赏金邻近9全技能a核	3
39	16623 32841	   	263.31	橙3易伤3伤害1等级1全技能	178易伤2掉矿3全技能4加一578伤害678矿等78序列升级9等级a核	5
40	13684 43284	   	263.21	橙3易伤2等级3时间	148易伤24等级3加一4序列升级5策反67a时间9核	1
41	15244 48353	 * 	262.80	橙2易伤2等级2伤害2时间1卖塔	19易伤2卖塔3加一49等级5最后敌人6a时间7核89伤害9序列升级	8
42	11153 42533	   	262.46	橙4易伤3时间1暴击1全技能	1457易伤2全技能358时间5序列升级6暴击9额外掉落a核	1
43	15247 11744	 * 	262.38	紫4易伤2等级2时间3攻速1卖塔	179a易伤2卖塔3加一47等级5核67a攻速7a序列升级8a时间	8
44	42231 51412	   	262.36	橙3易伤1等级2暴击2攻速1时间1全技能	18暴击2时间3全技能48攻速5双倍矿6核789易伤8序列升级a等级	1
45	41232 11515	   	262.06	橙3易伤2时间1等级2全技能1暴击	1暴击259易伤34全技能6核7a时间8等级	1
46	13515 21412	   	262.03	橙2易伤2等级3时间1暴击1全技能	18易伤28等级3暴击4基地爆炸5全技能678时间8序列升级9核a金币生成	1
47	13515 21411	   	261.93	橙2易伤2等级3时间1暴击1全技能	18易伤28等级3暴击4基地爆炸5全技能678时间8序列升级9核a挖尘	1
48	12113 26216	   	261.88	橙4易伤2时间1等级1全技能	159a易伤2a敌人爆炸3等级4基地爆炸6a时间7全技能8核a序列升级	5
49	42526 21114	   	261.65	橙3易伤3伤害3暴击	127暴击27序列升级347伤害579易伤6加一8核a雷电	2
50	42212 51412	   	260.60	橙3易伤2时间1等级2暴击1全技能	18暴击25时间3全技能48掉矿6核789易伤8序列升级a等级	1
51	43323 62135	 * 	260.47	橙4易伤2等级2暴击	1a暴击246敌人爆炸348a易伤4a序列升级5随机矿7核9a等级	2
52	16623 73143	   	260.39	橙3易伤2伤害2时间1全技能	178易伤2掉矿3全技能4加一57伤害67时间7序列升级9核a攻速	9
53	13681 23473	   	260.27	橙4易伤2等级1伤害	146a易伤24等级3加一4序列升级5金币生成7伤害8核9矿等	1
54	13684 23454	   	260.27	橙4易伤2等级1伤害	146a易伤24等级3加一4序列升级5策反7伤害8核9额外掉落	1
55	13681 23423	   	260.17	橙4易伤2等级1伤害	146a易伤24等级3加一4序列升级5金币生成7伤害8核9掉矿	1
56	13684 23426	   	260.17	橙4易伤2等级1伤害	146a易伤24等级3加一4序列升级5策反7伤害8核9掉矿	1
57	11154 16122	   	259.65	橙3易伤2等级2时间1全技能	145易伤2全技能36时间78等级9核a策反	1
58	11154 16123	   	259.55	橙3易伤2等级2时间1全技能	145易伤2全技能36时间78等级9核a加一	1
59	42321 43113	   	259.21	橙4易伤3时间2暴击	1a暴击247时间349a易伤4a序列升级5a最后敌人6加一8核	1
60	42326 43113	   	259.21	橙4易伤3时间2暴击	1a暴击247时间349a易伤4a序列升级5a敌人爆炸6加一8核	1
61	45321 43113	   	259.21	橙4易伤3时间2暴击	1a暴击247时间349a易伤4a序列升级5a最后敌人6加一8核	2
62	14153 12233	   	259.11	橙4易伤3时间2暴击	1458易伤2双倍物品356时间58序列升级78暴击9额外掉落a核	2
63	14153 41233	   	259.11	橙4易伤3时间2暴击	1458易伤2双倍物品357时间58序列升级68暴击9额外掉落a核	2
64	14653 12233	   	259.11	橙4易伤3时间2暴击	1458易伤2双倍物品356时间58序列升级78暴击9额外掉落a核	3
65	16533 16122	 * 	259.02	橙5易伤2时间2雷电	15689易伤2掉矿39雷电4挖青79时间9序列升级a核	8
66	16611 23481	   	258.84	橙4易伤2伤害1等级	1469易伤2掉矿3加一59金币生成79伤害8核9序列升级a等级	2
67	42321 35412	   	258.68	橙2易伤2等级3时间2暴击	18暴击248时间34易伤48序列升级5最后敌人6双倍物品78等级9核a金币生成	1
68	42321 35411	   	258.58	橙2易伤2等级3时间2暴击	18暴击248时间34易伤48序列升级5最后敌人6双倍物品78等级9核a挖尘	1
69	13161 33261	   	258.55	橙3易伤3伤害1时间2雷电	168易伤2随机矿3时间4额外掉落58雷电78a伤害8序列升级9核	9
70	12143 52342	   	258.49	橙3易伤2等级2时间	158易伤267敌人爆炸38等级48时间8序列升级9雷电a核	9
71	13683 43281	   	258.29	橙3易伤2等级2时间	148易伤24等级3加一4序列升级5攻速67时间9核a金币生成	1
72	13623 33283	   	258.25	橙4易伤3伤害1全技能	1789易伤2随机矿3全技能4加一578伤害678基地爆炸78序列升级a核	9
73	13624 46284	   	258.19	橙3易伤2等级2时间	178易伤25等级3加一4攻速6a时间9核	1
74	13683 43282	   	258.19	橙3易伤2等级2时间	148易伤24等级3加一4序列升级5攻速67时间9核a挖尘	1
75	13624 43286	   	258.19	橙3易伤2等级2时间	18a易伤25等级3加一4攻速67时间9核	1
76	13681 24711	   	258.17	橙4易伤2等级1全技能	1469易伤24等级3加一4序列升级5金币生成7全技能8核a雷电	1
77	13681 24712	   	258.17	橙4易伤2等级1全技能	1469易伤24等级3加一4序列升级5金币生成7全技能8核a攻速	1
78	13683 43283	   	258.05	橙3易伤2等级2时间1卖塔	148易伤24等级3加一4序列升级5攻速67时间9核a卖塔	1
79	16124 23235	 * 	257.97	橙3易伤3伤害2时间	16a易伤2掉矿39时间457伤害8核	3
80	13623 13283	   	257.95	橙4易伤3伤害1全技能	1789易伤2随机矿3全技能4加一578伤害678挖尘78序列升级a核	9
81	16623 42171	   	257.92	橙2易伤2等级2伤害1时间1全技能	17易伤2掉矿3全技能4加一57伤害67等级7序列升级8时间9赏金塔a核	6
82	11143 11112	 * 	257.70	橙2易伤2等级3攻速1时间1暴击1全技能	17易伤2挖尘37等级4时间5暴击678攻速7序列升级9核a全技能	10
83	13161 33266	   	257.48	橙3易伤2伤害2时间2雷电	168易伤2随机矿3a时间4额外掉落58雷电78伤害8序列升级9核	10
84	13146 52331	   	257.40	橙4易伤1等级1伤害1时间	158a易伤2等级3基地爆炸4赏金邻近6核7伤害9时间	1
85	13426 24332	   	257.36	橙3易伤2等级1时间1暴击	156易伤27等级3时间4攻速8最后敌人9暴击a核	1
86	13683 41284	   	257.36	橙3易伤2等级1时间1暴击	148易伤24等级3加一4序列升级5攻速6时间7低血量敌人9核a暴击	1
87	12641 12335	   	257.33	橙4易伤2时间2攻速2雷电	1579易伤27敌人爆炸39攻速45时间579序列升级67低血量敌人89雷电a核	5
88	12641 32335	   	257.33	橙4易伤2时间2攻速2雷电	1579易伤27敌人爆炸39攻速45时间579序列升级67最后敌人89雷电a核	6
89	11641 12335	   	257.13	橙4易伤2时间2攻速2雷电	1579易伤27挖尘39攻速45时间579序列升级67低血量敌人89雷电a核	5
