0	Index      	Bounty	 *	Score 	Summary	Detail	
1	11612 53333	9	 * 	291.71	橙4易伤2等级2伤害1暴击	1a敌人爆炸278a易伤3暴击49等级5a伤害6核a序列升级
2	11612 55333	9	 * 	286.31	橙3易伤3伤害2等级1暴击	1a敌人爆炸28a易伤3暴击49等级57a伤害6核a序列升级
3	21612 55333	9	   	286.31	橙3易伤3伤害2等级1暴击	1a基地爆炸28a易伤3暴击49等级57a伤害6核a序列升级
4	23432 52233	7	   	278.40	橙3易伤3伤害1等级1时间	19a基地爆炸2等级3随机矿49a易伤5雷电6时间79a伤害8核9a序列升级
5	26347 63233	5	 * 	273.86	橙4易伤3时间1等级	19a基地爆炸2加一379a易伤4雷电5等级69a时间8核9a序列升级
6	26347 81233	5	   	273.86	橙4易伤3时间1等级	19a基地爆炸2加一369a易伤4雷电5等级79a时间8核9a序列升级
7	21352 52233	7	 * 	272.06	橙3易伤3伤害3雷电1时间	1基地爆炸29a易伤3金币生成4攻速59a雷电6时间79a伤害8核9a序列升级
8	26347 31233	5	 * 	271.82	橙3易伤2等级3时间	19a基地爆炸2加一39a易伤4雷电56等级79a时间8核9a序列升级
9	11612 56333	9	   	270.65	橙3易伤2等级2伤害1暴击	1a敌人爆炸28a易伤3暴击49等级5a伤害6核7立即金币a序列升级
10	21612 51333	9	   	270.65	橙3易伤2等级2伤害1暴击	17a基地爆炸28a易伤3暴击49等级5a伤害6核a序列升级
11	21612 56333	9	   	270.65	橙3易伤2等级2伤害1暴击	1a基地爆炸28a易伤3暴击49等级5a伤害6核7立即金币a序列升级
12	21612 55313	8	   	267.29	橙3易伤3伤害1等级1暴击	19a基地爆炸28a易伤3暴击4等级57a伤害6核a序列升级
13	11612 53362	8	 * 	264.69	橙3易伤2时间1等级1伤害1暴击	1敌人爆炸278易伤3暴击4等级5伤害6核9a时间
14	33334 61422	8	   	263.97	橙3易伤2等级1伤害1时间	19金币生成2攻速389易伤4策反5时间69等级7核9序列升级a伤害
15	21342 52233	7	   	263.65	橙3易伤3伤害3雷电1时间	1基地爆炸29a易伤3金币生成4掉矿59a雷电6时间79a伤害8核9a序列升级
16	23132 52231	7	   	263.42	橙2易伤2等级2伤害1时间2雷电	1基地爆炸29等级3金币生成4a易伤59雷电6时间79伤害8核9序列升级
17	23432 52231	7	   	262.55	橙3易伤2伤害1等级1时间	19基地爆炸2等级3随机矿49a易伤5雷电6时间79伤害8核9序列升级
18	11612 53335	10	   	262.53	橙3易伤2等级1伤害1暴击1全技能	1敌人爆炸278易伤3暴击49等级5伤害6核a全技能
