0	Index      	 *	Score 	Summary	Detail	Bounty	
1	32643 13325	 * 	309.96	橙4易伤3伤害3等级1时间	1挖青249a易伤39a等级5最后敌人6时间79a伤害8核9a序列升级	8
2	32643 13335	   	309.96	橙4易伤3伤害3等级1时间	1挖青249a易伤39a等级5最后敌人6时间79a伤害8核9a序列升级	9
3	32642 13325	   	309.86	橙4易伤3伤害3等级1时间	1挖青249a易伤39a等级5挖尘6时间79a伤害8核9a序列升级	8
4	32642 13335	   	309.86	橙4易伤3伤害3等级1时间	1挖青249a易伤39a等级5挖尘6时间79a伤害8核9a序列升级	9
5	32643 13315	   	294.20	橙4易伤2等级2伤害1时间	1挖青249a易伤3a等级5最后敌人6时间7a伤害8核a序列升级	9
6	32643 13324	   	294.20	橙4易伤2等级2伤害1时间	1挖青249a易伤39等级5最后敌人6时间79伤害8核9序列升级	8
7	32643 13334	   	294.20	橙4易伤2等级2伤害1时间	1挖青249a易伤39等级5最后敌人6时间79伤害8核9序列升级	9
8	32642 13315	   	294.10	橙4易伤2等级2伤害1时间	1挖青249a易伤3a等级5挖尘6时间7a伤害8核a序列升级	9
9	32642 13324	   	294.10	橙4易伤2等级2伤害1时间	1挖青249a易伤39等级5挖尘6时间79伤害8核9序列升级	8
10	32642 13334	   	294.10	橙4易伤2等级2伤害1时间	1挖青249a易伤39等级5挖尘6时间79伤害8核9序列升级	9
11	11142 53325	 * 	292.03	橙2易伤3伤害3等级3时间	19a等级2最后敌人39a时间46易伤5挖尘79a伤害8核9a序列升级	8
12	11142 53335	   	292.03	橙2易伤3伤害3等级3时间	19a等级2最后敌人39a时间46易伤5挖尘79a伤害8核9a序列升级	9
13	63361 13153	 * 	291.61	橙3易伤3时间2伤害1等级	123时间479易伤5全技能6核89伤害9序列升级a等级	2
14	36613 13325	   	288.91	橙3易伤3伤害3等级1时间	1挖青2立即金币39a易伤49a等级5最后敌人6时间79a伤害8核9a序列升级	8
15	36613 13335	   	288.91	橙3易伤3伤害3等级1时间	1挖青2立即金币39a易伤49a等级5最后敌人6时间79a伤害8核9a序列升级	9
16	36612 13325	   	288.81	橙3易伤3伤害3等级1时间	1挖青2立即金币39a易伤49a等级5挖尘6时间79a伤害8核9a序列升级	8
17	36612 13335	   	288.81	橙3易伤3伤害3等级1时间	1挖青2立即金币39a易伤49a等级5挖尘6时间79a伤害8核9a序列升级	9
18	11142 53315	 * 	287.74	橙3易伤2等级2伤害2时间	1a等级2最后敌人3a时间469易伤5挖尘7a伤害8核a序列升级	9
19	11142 53324	   	287.74	橙3易伤2等级2伤害2时间	19等级2最后敌人39时间46a易伤5挖尘79伤害8核9序列升级	8
20	11142 53334	   	287.74	橙3易伤2等级2伤害2时间	19等级2最后敌人39时间46a易伤5挖尘79伤害8核9序列升级	9
21	64612 11211	   	284.63	橙2易伤2等级3时间2伤害1卖塔	179时间27易伤39等级4卖塔5雷电67伤害79序列升级89低血量敌人a核	10
22	63113 14242	 * 	284.26	橙4易伤2等级3时间	128时间3挖尘4578易伤68等级8序列升级9掉矿a核	10
23	61623 41642	   	282.27	橙3易伤2伤害2时间1等级1暴击	1a时间2暴击3a伤害4加一5等级6挖尘79a易伤8核a序列升级	5
24	61624 21642	   	282.27	橙3易伤2伤害2时间1等级1暴击	1a时间2暴击3a伤害4加一5挖尘6等级79a易伤8核a序列升级	6
25	61624 24642	   	282.27	橙3易伤2伤害2时间1等级1暴击	1a时间2暴击3a伤害4加一5挖尘6等级79a易伤8核a序列升级	7
26	32643 13333	   	281.46	橙3易伤2等级2伤害1时间	1挖青249易伤39等级5最后敌人6时间79伤害8核9序列升级a雷电	10
27	32642 13333	   	281.36	橙3易伤2等级2伤害1时间	1挖青249易伤39等级5挖尘6时间79伤害8核9序列升级a雷电	10
