0	Index      	Bounty	 *	Score 	Summary	Detail	
1	54131 11115	2	 * 	290.26	橙3易伤3时间2伤害1等级	128时间3雷电4赏金塔568易伤78伤害8序列升级9核a等级
2	51431 22323	9	 * 	285.93	橙2易伤2等级3时间2伤害1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9a等级
3	54122 11335	5	 * 	283.38	橙3易伤3等级3时间2暴击	129时间39a等级4挖尘5a暴击69a易伤7立即金币8核9a序列升级
4	54122 12335	5	   	283.28	橙3易伤3等级3时间2暴击	129时间39a等级47挖尘5a暴击69a易伤8核9a序列升级
5	51431 22325	9	 * 	282.57	橙2易伤3伤害3时间1等级1全技能	168时间2掉矿3全技能48易伤58a伤害7核8序列升级9等级
6	51431 22326	10	   	280.57	橙2易伤3时间2伤害1等级1暴击1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9等级a暴击
7	31431 22313	9	   	278.49	橙3易伤2伤害2时间1等级1全技能	18金币生成26时间3全技能489易伤58伤害7核8序列升级a等级
8	54331 11335	3	   	276.96	橙3易伤2等级3时间1暴击	129时间39a挖尘4暴击5a等级69a易伤7立即金币8核9a序列升级
9	51431 22342	10	   	273.71	橙3易伤3时间2伤害1全技能	168时间2掉矿3全技能48a易伤58伤害7核8序列升级9雷电
10	54131 12115	2	   	268.76	橙3易伤3时间1等级2攻速	128时间3雷电4赏金塔568易伤78攻速8序列升级9核a等级
11	51142 13323	2	 * 	267.65	橙4易伤3时间2雷电1暴击	157时间2掉矿378a易伤47雷电6核7序列升级9暴击
12	64162 13323	1	   	267.65	橙4易伤3时间2雷电1暴击	17雷电2掉矿357时间478a易伤6核7序列升级9暴击
13	63161 11115	2	   	267.46	橙3易伤3时间1等级2雷电	18雷电2攻速378时间468易伤5赏金邻近8序列升级9核a等级
14	51431 22313	9	   	266.92	橙2易伤3时间2伤害1等级1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9策反a等级
15	51431 22321	9	   	266.92	橙2易伤3时间2伤害1等级1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9等级a最后敌人
16	51431 22321	10	   	266.92	橙2易伤3时间2伤害1等级1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9等级a基地爆炸
17	51431 22322	9	   	266.92	橙2易伤3时间2伤害1等级1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9等级a双倍矿
18	51431 22324	9	   	266.92	橙2易伤3时间2伤害1等级1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9等级a立即金币
19	51431 22324	10	   	266.92	橙2易伤3时间2伤害1等级1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9等级a最后敌人
20	51431 22325	10	   	266.92	橙2易伤3时间2伤害1等级1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9等级a矿等
21	51431 22363	8	   	266.92	橙2易伤3时间2伤害1等级1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9矿等a等级
22	51431 22323	10	   	266.82	橙2易伤3时间2伤害1等级1核弹1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9等级a核弹
23	51431 22326	9	   	266.82	橙2易伤3时间2伤害1等级1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9等级a赏金塔
24	51431 22353	9	   	266.82	橙2易伤3时间2伤害1等级1核弹1全技能	168时间2掉矿3全技能48易伤58伤害7核8序列升级9核弹a等级
25	61431 11163	3	   	266.40	橙3易伤2伤害1等级2雷电1暴击	18雷电2等级3随机矿4赏金塔568易伤78伤害8序列升级9暴击a核
26	31431 22315	9	   	265.93	橙3易伤2伤害2时间1暴击1全技能	18金币生成26时间3全技能489易伤58伤害7核8序列升级a暴击
27	53252 43311	8	 * 	265.41	紫3易伤3伤害3时间1等级	147时间2核39挖尘579伤害679易伤79序列升级8平台a等级
28	51431 22331	9	   	265.41	橙3易伤3时间2伤害1全技能	168时间2掉矿3全技能489易伤58伤害7核8序列升级a低血量敌人
29	51431 22333	9	   	265.41	橙3易伤3时间2伤害1全技能	168时间2掉矿3全技能489易伤58伤害7核8序列升级a最后敌人
