0	Index      	*	Score	Code	Var
1	13362 31326	*	294.1	橙橙2伤害2矿等2雷电1双倍秒伤	18雷电28伤害38矿等4全技能5头目69核7平台8序列升级a双倍秒伤
2	13362 31323	*	289.9	橙橙3伤害2矿等2雷电	18雷电28a伤害38矿等4全技能5头目69核7平台8序列升级
3	13362 31324	 	281.1	橙橙2伤害2矿等2雷电	18雷电28伤害38矿等4全技能5头目69核7平台8序列升级a策反
4	13362 31325	 	277.0	橙橙2伤害2矿等2雷电	18雷电28伤害38矿等4全技能5头目69核7平台8序列升级a金币生成
5	31141 53231	*	276.8	橙橙2易伤1伤害	1全技能2时间3随机矿49易伤5随机技能68核7残血敌人a伤害
6	31141 53235	*	276.7	橙橙2易伤1双倍秒伤	1全技能2时间3随机矿49易伤5随机技能68核7残血敌人a双倍秒伤
7	31141 52231	 	276.3	橙橙2易伤1伤害	1全技能2时间3随机矿49易伤5随机技能68核7挖尘a伤害
8	36241 53231	 	276.3	橙橙2易伤1伤害	1全技能2掉矿3时间49易伤5随机技能68核7敌人爆炸a伤害
9	13362 31322	 	275.5	橙橙2伤害2矿等2雷电	18雷电28伤害38矿等4全技能5头目69核7平台8序列升级a技能点
10	13362 31321	 	274.6	橙橙2伤害2矿等2雷电	18雷电28伤害38矿等4全技能5头目69核7平台8序列升级a最后敌人
11	36241 52231	 	272.0	橙橙2易伤1伤害	1全技能2掉矿3时间49易伤5随机技能68核7挖尘a伤害
12	32141 53231	 	270.3	橙橙2易伤1伤害	1全技能2基地爆炸3随机矿49易伤5随机技能68核7残血敌人a伤害
13	32141 53235	 	270.1	橙橙2易伤1双倍秒伤	1全技能2基地爆炸3随机矿49易伤5随机技能68核7残血敌人a双倍秒伤
14	32141 52231	 	269.8	橙橙2易伤1伤害	1全技能2基地爆炸3随机矿49易伤5随机技能68核7挖尘a伤害
15	31141 52236	 	267.3	橙橙2易伤1雷电	1全技能2时间3随机矿49易伤5随机技能68核7挖尘a雷电
16	32141 53233	 	265.8	橙橙2易伤1矿等	1全技能2基地爆炸3随机矿49易伤5随机技能68核7残血敌人a矿等
17	36151 52231	 	265.5	橙橙2易伤1伤害	1全技能2掉矿39易伤4基地爆炸5随机技能68核7挖尘a伤害
18	32141 52233	 	265.3	橙橙2易伤1矿等	1全技能2基地爆炸3随机矿49易伤5随机技能68核7挖尘a矿等
19	13213 55341	*	256.3	紫橙2伤害1易伤2等级2雷电	19雷电29伤害3电对甲48核5加一6基地爆炸79等级9序列升级a易伤
