0	Index      	*	Score	Code	Var
1	13225 43252	*	289.4	橙橙2易伤2伤害2随机技能1雷电	1a挖尘2a伤害3雷电4挖青59易伤67核8a随机技能a序列升级
2	13235 43252	*	289.1	橙橙2易伤2雷电1伤害2随机技能	1a挖尘2伤害3a雷电4时间59易伤67核8a随机技能a序列升级
3	13532 43253	*	286.9	橙橙2易伤1伤害1双倍秒伤1雷电	1挖尘2伤害3基地爆炸49易伤5雷电67核8随机技能a双倍秒伤
4	13225 43262	 	284.0	橙橙2易伤1伤害1等级1雷电	1挖尘2伤害3雷电4挖青5a易伤67核8随机技能9等级
5	13225 43362	*	281.3	橙橙2伤害1易伤2攻速1雷电	1a挖尘2a伤害3雷电4挖青5易伤67核8技能9a攻速a序列升级
6	13235 43362	*	280.9	橙橙1易伤2攻速2雷电1伤害	1a挖尘2伤害3a雷电4时间5易伤67核8技能9a攻速a序列升级
7	13235 43253	 	276.2	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间59易伤67核8随机技能a金币生成
8	13235 43326	 	274.9	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间59易伤67核8a技能
9	13235 43325	 	274.9	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间59易伤67核8技能a随机矿
10	13235 43213	 	273.9	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间5a易伤67核8随机技能9最后敌人
11	13255 43222	 	273.9	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4最后敌人5a易伤67核8随机技能9策反
12	13255 43233	 	273.9	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4最后敌人5a易伤67核8随机技能9时间
13	13235 43233	 	273.4	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间5a易伤67核8随机技能9加一
14	13235 43251	 	273.4	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间59易伤67核8随机技能a额外掉落
15	13235 43324	 	272.1	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间59易伤67核8技能a技能点
16	13235 43322	 	271.1	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间59易伤67核8技能a残血敌人
17	13255 43312	 	271.1	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4最后敌人5a易伤67核8技能9随机技能
18	13235 43321	 	270.6	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间59易伤67核8技能a平台
19	13225 43242	 	270.6	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青5a易伤67核8随机技能9随机矿
20	13235 43323	 	270.6	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间59易伤67核8技能a电对甲
21	13225 43312	 	270.6	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青5a易伤67核8技能9随机技能
22	13235 43422	 	269.7	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间59易伤67核8金币生成a残血敌人
23	13235 43421	 	269.2	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间59易伤67核8金币生成a平台
24	13235 43423	 	269.2	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4时间59易伤67核8金币生成a火对愈
25	13225 43412	 	269.2	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青5a易伤67核8金币生成9随机技能
26	13225 43253	 	269.2	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青59易伤67核8随机技能a金币生成
27	13532 43251	 	269.0	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸49易伤5雷电67核8随机技能a立即金币
28	13235 43613	 	268.5	橙橙1易伤2雷电1伤害1等级	1挖尘2伤害38雷电4时间5易伤67核9最后敌人a等级
29	13532 43325	 	268.3	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸49易伤5雷电67核8技能a随机矿
30	13532 43326	 	268.3	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸49易伤5雷电67核8a技能
31	13225 43326	 	267.8	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青59易伤67核8a技能
32	13225 43325	 	267.8	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青59易伤67核8技能a随机矿
33	13532 43213	 	267.4	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸4a易伤5雷电67核8随机技能9最后敌人
34	13225 43213	 	266.9	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青5a易伤67核8随机技能9最后敌人
35	13532 43252	 	266.9	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸49易伤5雷电67核8随机技能a掉矿
36	13532 43233	 	266.9	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸4a易伤5雷电67核8随机技能9加一
37	13225 43222	 	266.4	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青5a易伤67核8随机技能9掉矿
38	13225 43251	 	266.4	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青59易伤67核8随机技能a额外掉落
39	13225 43233	 	266.4	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青5a易伤67核8随机技能9加一
40	13532 43324	 	265.5	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸49易伤5雷电67核8技能a技能点
41	13235 43262	 	265.2	橙橙1易伤1伤害1等级1雷电	1挖尘2伤害3雷电4时间5易伤67核8随机技能9等级a基地爆炸
42	13225 43324	 	265.0	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青59易伤67核8技能a技能点
43	51633 21413	 	264.9	橙橙1易伤1伤害1等级1矿等	1随机技能2最后敌人3易伤4等级5立即金币6平台7矿等89核a伤害
44	52633 21413	 	264.9	橙橙1易伤1伤害1等级1矿等	1随机技能2基地爆炸3易伤4等级5立即金币6平台7矿等89核a伤害
45	33541 34223	*	264.8	橙3易伤3伤害2雷电1双倍秒伤	1赏金塔279易伤37雷电479伤害5技能6核79序列升级89掉矿a双倍秒伤
46	13235 43261	 	264.7	橙橙1易伤1伤害1等级1雷电	1挖尘2伤害3雷电4时间5易伤67核8随机技能9等级a挖青
47	13235 43612	 	264.6	橙橙1易伤2雷电1伤害1攻速	1挖尘2伤害38雷电4时间5易伤67核9最后敌人a攻速
48	13532 43362	 	264.6	橙橙1易伤2攻速1伤害1雷电	1a挖尘2伤害3a基地爆炸4易伤5雷电67核8技能9a攻速a序列升级
49	13255 43322	 	264.6	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4最后敌人59易伤67核8技能a残血敌人
50	13532 43322	 	264.6	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸49易伤5雷电67核8技能a残血敌人
51	16633 21413	 	264.4	橙橙1易伤1伤害1等级1矿等	1挖尘2随机技能3易伤4等级5立即金币6平台7矿等89核a伤害
52	33543 13216	*	264.3	橙3易伤3伤害2矿等1雷电	1赏金塔25a易伤3雷电47a伤害6技能8a矿等9核a序列升级
53	13235 43141	 	264.3	橙橙1易伤1伤害1双倍秒伤1雷电	18挖尘2伤害3雷电4时间5易伤67核9双倍矿a双倍秒伤
54	13532 43323	 	264.1	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸49易伤5雷电67核8技能a电对甲
55	13225 43322	 	264.1	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青59易伤67核8技能a残血敌人
56	13532 43321	 	264.1	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸49易伤5雷电67核8技能a平台
57	13255 43323	 	264.1	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4最后敌人59易伤67核8技能a电对甲
58	13255 43321	 	264.1	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4最后敌人59易伤67核8技能a平台
59	13225 43323	 	263.6	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青59易伤67核8技能a电对甲
60	13225 43321	 	263.6	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青59易伤67核8技能a平台
61	21212 32226	*	263.5	紫橙2易伤1伤害1双倍秒伤1等级1雷电	1等级2最后敌人38核46易伤5赏金邻近7雷电9伤害a双倍秒伤
62	22415 32226	 	263.5	紫橙2易伤1伤害1双倍秒伤1等级1雷电	1等级28核3残血敌人46易伤5赏金邻近7雷电9伤害a双倍秒伤
63	13532 43422	 	263.2	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸49易伤5雷电67核8金币生成a残血敌人
64	25215 32226	 	263.0	紫橙2易伤1伤害1双倍秒伤1等级1雷电	1等级2挖尘38核46易伤5赏金邻近7雷电9伤害a双倍秒伤
65	12215 32226	 	263.0	紫橙2易伤1伤害1双倍秒伤1等级1雷电	1挖尘2等级38核46易伤5赏金邻近7雷电9伤害a双倍秒伤
66	23215 32226	 	263.0	紫橙2易伤1伤害1双倍秒伤1等级1雷电	1等级38核46易伤5赏金塔7雷电9伤害a双倍秒伤
67	22215 32226	 	263.0	紫橙2易伤1伤害1双倍秒伤1等级1雷电	1等级28核3挖尘46易伤5赏金邻近7雷电9伤害a双倍秒伤
68	13235 43162	 	262.8	橙橙1易伤2雷电1伤害2随机技能	18a挖尘2伤害3a雷电4时间5易伤67核9a随机技能a序列升级
69	13532 43423	 	262.7	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸49易伤5雷电67核8金币生成a火对愈
70	13225 43422	 	262.7	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青59易伤67核8金币生成a残血敌人
71	13532 43421	 	262.7	橙橙2易伤1伤害1雷电	1挖尘2伤害3基地爆炸49易伤5雷电67核8金币生成a平台
72	13532 43262	 	262.4	橙橙1易伤1伤害1等级1雷电	1挖尘2伤害3基地爆炸4易伤5雷电67核8随机技能9等级a敌人爆炸
73	33541 34221	 	262.4	橙3易伤3伤害2雷电1等级	1赏金塔279易伤37雷电479伤害5技能6核79序列升级89掉矿a等级
74	33543 43312	*	262.2	橙4易伤2伤害1双倍秒伤1雷电	1赏金塔2589易伤3雷电48伤害6核78敌人爆炸8序列升级a双倍秒伤
75	13225 43423	 	262.2	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青59易伤67核8金币生成a火对愈
76	13225 43421	 	262.2	橙橙2易伤1伤害1雷电	1挖尘2伤害3雷电4挖青59易伤67核8金币生成a平台
77	13532 43613	 	262.0	橙橙1易伤2雷电1伤害1等级	1挖尘2伤害3基地爆炸4易伤58雷电67核9最后敌人a等级
78	13235 43142	 	261.9	橙橙1易伤1伤害1等级1雷电	18挖尘2伤害3雷电4时间5易伤67核9双倍矿a等级
79	13225 43261	 	261.9	橙橙1易伤1伤害1等级1雷电	1挖尘2伤害3雷电4挖青5易伤67核8随机技能9等级a双倍矿
80	13225 43613	 	261.5	橙橙1易伤2雷电1伤害1等级	1挖尘2伤害38雷电4挖青5易伤67核9最后敌人a等级
81	13532 43216	 	261.1	橙橙1易伤1伤害1双倍秒伤1雷电	1挖尘2伤害3基地爆炸4易伤5雷电67核8随机技能9最后敌人a双倍秒伤
82	13235 43633	 	260.6	橙橙1易伤2雷电1伤害1全技能	1挖尘2伤害38雷电4时间5易伤67核9全技能a残血敌人
83	13532 43163	 	260.6	橙橙1易伤1伤害1双倍秒伤1雷电	18挖尘2伤害3基地爆炸4易伤5雷电67核9随机技能a双倍秒伤
84	13235 43632	 	260.1	橙橙1易伤2雷电1伤害1全技能	1a挖尘2伤害38雷电4时间5易伤67核9全技能
85	13235 43631	 	260.1	橙橙1易伤2雷电1伤害1全技能	1挖尘2伤害38雷电4时间5易伤67核9全技能
86	13225 43163	 	259.2	橙橙2易伤1伤害1雷电1卖塔	18挖尘2伤害3雷电4挖青5a易伤67核9卖塔
