0	Index      	 *	Score 	Summary	Detail	Bounty	
1	12133 62214	 * 	335.19	橙5易伤3时间2伤害1等级1暴击	149时间23489易伤49序列升级5等级6暴击79伤害a核	4
2	43233 31633	 * 	311.95	橙5易伤3伤害3等级	137等级2389a易伤38a序列升级4双倍物品58a伤害6核	10
3	43441 12211	 * 	311.80	橙3易伤3伤害2等级2时间	18等级289伤害3雷电457易伤68时间8序列升级a核	1
4	12125 14142	 * 	309.54	橙5易伤2等级2时间1伤害	1a时间2378a易伤4伤害5掉矿6核9a等级a序列升级	6
5	12125 14142	   	309.54	橙5易伤2等级2时间1伤害	1a时间2378a易伤4伤害5掉矿6核9a等级a序列升级	7
6	43231 63242	   	309.54	橙5易伤2等级2时间1伤害	13等级2368a易伤36序列升级4双倍物品56时间7核9伤害	6
7	12136 32214	   	308.99	橙5易伤3时间2伤害1暴击	149时间23489易伤49序列升级5暴击6金币生成79伤害a核	5
8	12136 62214	   	308.99	橙5易伤3时间2伤害1暴击	149时间23489易伤49序列升级5金币生成6暴击79伤害a核	4
9	12133 62214	   	308.89	橙5易伤3时间2伤害1暴击	149时间23489易伤49序列升级5掉矿6暴击79伤害a核	5
10	12136 22214	   	308.89	橙5易伤3时间2伤害1暴击	149时间23489易伤49序列升级5暴击6掉矿79伤害a核	6
11	12136 22214	   	308.89	橙5易伤3时间2伤害1暴击	149时间23489易伤49序列升级5暴击6掉矿79伤害a核	5
12	12125 13142	 * 	308.79	橙4易伤2等级2伤害2时间	1a时间238a易伤47伤害5掉矿6核9a等级a序列升级	6
13	43441 32213	   	306.56	橙4易伤2等级2伤害2雷电1暴击	18等级29伤害38雷电4578易伤6核8序列升级a暴击	1
