0	Index      	*	Score	Code	Var
1	64231 12252	*	307.8	橙3易伤2散射对甲3攻速2敌人爆炸	1技能249攻速34散射对甲49序列升级59敌人爆炸6核79a易伤8双倍物品
2	64231 12521	*	302.7	橙2易伤2散射对甲3攻速1暴击2敌人爆炸	1技能248攻速34散射对甲48序列升级58敌人爆炸6核78易伤9雷电a暴击
3	41231 42522	*	301.4	橙3散射对甲2易伤3时间1伤害	148时间2双倍矿348散射对甲48序列升级5敌人爆炸6残血敌人78易伤9伤害a核
4	64231 12511	 	299.3	橙2易伤2散射对甲3攻速1双倍秒伤2敌人爆炸	1技能248攻速34散射对甲48序列升级58敌人爆炸6核78易伤9立即金币a双倍秒伤
5	64231 11432	 	294.5	橙3易伤2散射对甲2攻速2敌人爆炸	1技能24攻速34散射对甲4序列升级57敌人爆炸6核89a易伤
6	64231 12522	 	292.4	橙2易伤2散射对甲3攻速2敌人爆炸1时间	1技能248攻速34散射对甲48序列升级58敌人爆炸6核78易伤9雷电a时间
7	42111 11321	*	289.9	橙3易伤1散射对甲1全技能2时间1双倍秒伤	14时间268易伤3雷电5全技能7核9散射对甲a双倍秒伤
8	64231 12241	 	288.8	橙3易伤2散射对甲2攻速	1技能24攻速34散射对甲4序列升级5敌人爆炸6核79a易伤8双倍物品
9	64231 13432	 	288.8	橙3易伤2散射对甲2攻速	17技能24攻速34散射对甲4序列升级5敌人爆炸6核89a易伤
10	64231 12611	*	287.6	橙2易伤2散射对甲2攻速1全技能2敌人爆炸	1技能24攻速34散射对甲4序列升级59敌人爆炸6核7a易伤8全技能
11	42111 11331	*	284.7	橙5易伤1全技能2时间	14时间2689a易伤3雷电5全技能7核
12	64231 12532	 	283.4	橙2易伤2散射对甲3攻速2敌人爆炸	1技能248攻速34散射对甲48序列升级58敌人爆炸6核78易伤9残血敌人a双倍矿
13	16133 23343	*	283.1	橙3易伤1散射对甲1全技能1暴击1时间	1平台2全技能3暴击4雷电5时间6核7散射对甲89a易伤
14	42121 11321	 	282.4	橙3易伤1散射对甲1全技能1双倍秒伤1时间	1时间268易伤34雷电5全技能7核9散射对甲a双倍秒伤
15	42141 11321	 	281.8	橙3易伤1散射对甲1全技能1双倍秒伤1时间	1时间268易伤3雷电4立即金币5全技能7核9散射对甲a双倍秒伤
16	41231 42512	 	281.2	橙3散射对甲2易伤3时间	148时间2双倍矿348散射对甲48序列升级5敌人爆炸6残血敌人78易伤9技能a核
17	64231 12512	 	279.4	橙2易伤2散射对甲3攻速2敌人爆炸	1技能248攻速34散射对甲48序列升级58敌人爆炸6核78易伤9立即金币a平台
18	64231 12513	 	279.2	橙2易伤2散射对甲3攻速2敌人爆炸	1技能248攻速34散射对甲48序列升级58敌人爆炸6核78易伤9立即金币a技能点
19	31255 12333	*	279.1	橙4易伤2伤害1全技能	17a最后敌人2全技能37金币生成467a易伤5立即金币7a序列升级8核9a伤害
20	21231 42524	 	278.9	橙3散射对甲2易伤1伤害	148基地爆炸2双倍矿348散射对甲48序列升级5敌人爆炸6残血敌人78易伤9伤害a核
21	41232 23536	*	278.9	橙2散射对甲1易伤3时间1全技能1暴击1攻速	146时间2双倍矿34散射对甲4序列升级5暴击7全技能8攻速9核a易伤
22	64231 12531	 	278.2	橙2易伤2散射对甲3攻速2敌人爆炸	1技能248攻速34散射对甲48序列升级58敌人爆炸6核78易伤9残血敌人a最后敌人
23	64231 12243	 	278.2	橙2易伤2散射对甲2攻速1伤害	1技能24攻速34散射对甲4序列升级5敌人爆炸6核79易伤8双倍物品a伤害
24	61233 13242	*	277.7	橙5易伤2时间1暴击	1技能23689易伤39序列升级4暴击59金币生成79时间a核
