0	Index      	Bounty	 *	Score 	Summary	Detail	
1	26331 31215	7	 * 	283.38	DCR|3VULN|2DMG|2DUR|1TLV|1CDMG	1CDMG|24aVULN|3DUST|5BEXP|6aDMG|7TLV|8RCR|9aDUR|aBPWR
2	26336 31215	7	   	283.38	DCR|3VULN|2DMG|2DUR|1TLV|1CDMG	1CDMG|24aVULN|3DUST|5FEWX|6aDMG|7TLV|8RCR|9aDUR|aBPWR
3	26332 64231	5	 * 	281.50	DCR|4VULN|2DMG|2CDMG|1DUR	17CDMG|247aVULN|3DUST|5MLV|67DMG|7BPWR|8RCR|9DUR
4	26335 62231	3	   	275.09	DCR|4VULN|2DMG|1DUR|1CDMG	1CDMG|267aVULN|3DUST|4MLV|56DMG|6BPWR|8RCR|9DUR
5	62324 23335	10	 * 	270.22	DCR|3VULN|3DUR|3CDMG|2LIT	18aDUR|28ZMB|3aLIT|49aVULN|578CDMG|6RCR|8aBPWR
6	62324 23362	10	   	270.22	DCR|3VULN|3DUR|3CDMG|2LIT	189DUR|28ZMB|39LIT|49aVULN|578CDMG|6RCR|89BPWR
7	62526 21231	4	   	269.73	DCR|3VULN|2DMG|2DUR|1TLV	15DUR|24ZMB|348VULN|4BPWR|69DMG|7TLV|aRCR
8	24333 41333	10	 * 	269.52	DCR|2VULN|2DMG|2ASPD|2CDMG|1TLV|1DUR	14CDMG|2aASPD|3DUR|5ZMB|6aDMG|7TLV|8RCR|9aVULN|aBPWR
9	23524 32142	6	 * 	269.30	DCR|2VULN|3DUR|3ASPD|2CDMG|1TLV	17CDMG|267DUR|3CGEN|4TLV|567ASPD|67BPWR|8RCR|9aVULN
10	22366 63132	10	 * 	269.09	DCR|3VULN|3DUR|1DMG|2CDMG	17CDMG|2ERES|378DUR|4DMG|5FEWX|679VULN|7BPWR|aRCR
11	26634 31211	6	 * 	268.88	DCR|4VULN|2ASPD|1DMG|2CDMG	16CDMG|2479VULN|3LWND|56ASPD|6BPWR|8RCR|aDMG
12	26634 33211	7	   	268.88	DCR|4VULN|2ASPD|1DMG|2CDMG	16CDMG|2479VULN|3LWND|56ASPD|6BPWR|8RCR|aDMG
13	26632 12231	2	   	268.51	DCR|4VULN|1DMG|1DUR|1CDMG|1ASPD	1CDMG|257aVULN|3DMG|4ASPD|6LHND|8RCR|9DUR
14	32525 63211	2	   	267.13	DCR|3VULN|2DMG|2DUR|1CDMG	1CGEN|26aVULN|3CDMG|4FEWX|56DMG|6BPWR|79DUR|8RCR
15	26331 36215	6	   	267.13	DCR|3VULN|2DMG|2DUR|1CDMG	1CDMG|24aVULN|3DUST|5BEXP|6aDMG|7CGEN|8RCR|9aDUR|aBPWR
16	26332 63215	5	   	267.13	DCR|3VULN|2DMG|2DUR|1CDMG	1CDMG|24aVULN|3DUST|5MLV|6aDMG|7BEXP|8RCR|9aDUR|aBPWR
17	63333 55221	9	 * 	265.27	DCR|3VULN|3DUR|3LIT|1TLV	179DUR|29ERES|347LIT|5RPLT|679VULN|79BPWR|8RCR|aTLV
18	26332 64211	5	   	265.25	DCR|4VULN|2DMG|2CDMG	17CDMG|247aVULN|3DUST|5MLV|67DMG|7BPWR|8RCR|9BEXP
19	26332 64221	5	   	265.25	DCR|4VULN|2DMG|2CDMG	17CDMG|247aVULN|3DUST|5MLV|67DMG|7BPWR|8RCR|9FEWX
20	26332 54231	5	   	265.06	DCR|4VULN|2ASPD|2CDMG|1DUR	17CDMG|247aVULN|3DUST|5MLV|67ASPD|7BPWR|8RCR|9DUR
21	23632 52231	1	   	263.45	DCR|3VULN|2DMG|1DUR|1CDMG|1ASPD	1CDMG|2LWND|36DMG|4ASPD|57aVULN|8RCR|9DUR
22	26632 16231	2	   	263.45	DCR|3VULN|2DMG|1DUR|1CDMG|1ASPD	1CDMG|25aVULN|37DMG|4ASPD|6LHND|8RCR|9DUR
23	24313 41333	10	   	263.20	DCR|2VULN|2DMG|2ASPD|1TLV|1DUR|1CDMG	1CDMG|2aASPD|3DUR|4DMSP|5ZMB|6aDMG|7TLV|8RCR|9aVULN|aBPWR
24	24343 41333	10	   	263.20	DCR|2VULN|2DMG|2ASPD|1TLV|1DUR|1CDMG	1CDMG|2aASPD|3DUR|4RCVC|5ZMB|6aDMG|7TLV|8RCR|9aVULN|aBPWR
25	24327 18234	5	   	262.83	DCR|2VULN|2DMG|2ASPD|2CDMG|1DUR|1AART	19CDMG|29ASPD|3DUR|4MBVNT|5AART|68VULN|79DMG|9BPWR|aRCR
26	26324 31215	7	 * 	262.79	DCR|2VULN|2DMG|2DUR|2CDMG|1TLV	15CDMG|2aVULN|3DUST|4FEWX|6aDMG|7TLV|8RCR|9aDUR|aBPWR
27	21162 21231	1	   	262.54	DCR|2VULN|2DMG|2DUR|2CDMG|1TLV|1SELL	13CDMG|23DUR|3BPWR|48VULN|5SELL|69DMG|7TLV|aRCR
28	21162 23531	1	   	262.54	DCR|2VULN|2DMG|2DUR|2CDMG|1TLV|1SELL	13CDMG|23DUR|3BPWR|47VULN|5SELL|69DMG|8TLV|aRCR
29	23162 21231	2	   	262.54	DCR|2VULN|2DMG|2DUR|2CDMG|1TLV|1SELL	13CDMG|23DUR|3BPWR|48VULN|5SELL|69DMG|7TLV|aRCR
30	23162 23531	2	   	262.54	DCR|2VULN|2DMG|2DUR|2CDMG|1TLV|1SELL	13CDMG|23DUR|3BPWR|47VULN|5SELL|69DMG|8TLV|aRCR
31	23662 21231	3	   	262.54	DCR|2VULN|2DMG|2DUR|2CDMG|1TLV|1SELL	13CDMG|23DUR|3BPWR|48VULN|5SELL|69DMG|7TLV|aRCR
32	23662 23531	3	   	262.54	DCR|2VULN|2DMG|2DUR|2CDMG|1TLV|1SELL	13CDMG|23DUR|3BPWR|47VULN|5SELL|69DMG|8TLV|aRCR
33	22364 31331	9	   	262.01	DCR|3VULN|1DMG|1TLV|1DUR|1CDMG|1ASPD	1CDMG|2ERES|3DUR|4DMG|5ASPD|69aVULN|7TLV|8RCR
34	23464 31331	9	   	262.01	DCR|3VULN|1DMG|1TLV|1DUR|1CDMG|1ASPD	1CDMG|2DUR|3ERES|4DMG|5ASPD|69aVULN|7TLV|8RCR
35	64211 32224	10	   	261.59	DCR|2VULN|3DUR|1DMG|2CDMG|1ASPD	168DUR|2LIT|38CDMG|4ASPD|5LWND|78VULN|8BPWR|9DMG|aRCR
36	26363 25333	2	 * 	260.79	DCR|5VULN|1DMG|1CDMG	1CDMG|2348aVULN|5DMSP|6DMG|7RCR|9RPLT
37	26323 53211	2	   	260.45	DCR|3VULN|2DUR|1DMG|1CDMG|1ASPD	1CDMG|23aVULN|4FEWX|59DUR|6ASPD|7DMG|8RCR
38	24222 63215	3	 * 	260.42	DCR|3VULN|3ASPD|2DUR|1CDMG	1CDMG|26aASPD|3MLV|4FEWX|56aVULN|6aBPWR|7BEXP|8RCR|9aDUR
39	26333 53211	4	   	260.35	DCR|3VULN|2DUR|1DMG|1CDMG|1ASPD	1CDMG|24aVULN|3DUST|59DUR|6ASPD|7DMG|8RCR
40	26362 12333	2	 * 	260.33	DCR|4VULN|2DUR|1CDMG	1CDMG|2347VULN|59DUR|6LHND|8RCR|aLIT
41	24222 63215	4	   	260.32	DCR|3VULN|3ASPD|2DUR|1CDMG	1CDMG|26aASPD|3MLV|4DUST|56aVULN|6aBPWR|7BEXP|8RCR|9aDUR
42	24362 63132	10	   	260.03	DCR|3VULN|3DUR|2CDMG|1ASPD	17CDMG|2ASPD|378DUR|4DUST|5MLV|679VULN|7BPWR|aRCR
43	32125 14231	5	   	259.08	DCR|3VULN|3DUR|1DMG|1AART	178CGEN|278VULN|3LHND|4LWND|578DUR|6AART|78BPWR|9RCR|aDMG
44	63351 14231	1	   	259.08	DCR|3VULN|3DUR|1DMG|1AART	178DUR|278LHND|3MLV|4BEXP|578VULN|6AART|78BPWR|9RCR|aDMG
45	65121 14231	3	   	259.08	DCR|3VULN|3DUR|1DMG|1AART	178DUR|278CGEN|3LWND|4LHND|578VULN|6AART|78BPWR|9RCR|aDMG
46	65131 14231	3	   	259.08	DCR|3VULN|3DUR|1DMG|1AART	178DUR|278CGEN|3LWND|4FEWX|578VULN|6AART|78BPWR|9RCR|aDMG
47	65221 14231	2	   	259.08	DCR|3VULN|3DUR|1DMG|1AART	178DUR|278CGEN|3FEWX|4LHND|578VULN|6AART|78BPWR|9RCR|aDMG
48	65321 14231	2	   	259.08	DCR|3VULN|3DUR|1DMG|1AART	178DUR|278CGEN|3BEXP|4LHND|578VULN|6AART|78BPWR|9RCR|aDMG
49	32115 14231	5	   	258.98	DCR|3VULN|3DUR|1DMG|1AART	178CGEN|278VULN|3LHND|4DUST|578DUR|6AART|78BPWR|9RCR|aDMG
50	32325 14231	5	   	258.98	DCR|3VULN|3DUR|1DMG|1AART	178CGEN|278VULN|3DUST|4LWND|578DUR|6AART|78BPWR|9RCR|aDMG
51	33245 14231	5	   	258.98	DCR|3VULN|3DUR|1DMG|1AART	178CGEN|2LHND|3LEGI|478VULN|578DUR|6AART|78BPWR|9RCR|aDMG
52	33441 14231	5	   	258.98	DCR|3VULN|3DUR|1DMG|1AART	178CGEN|2LHND|378DUR|478VULN|5LEGI|6AART|78BPWR|9RCR|aDMG
53	63361 14231	1	   	258.98	DCR|3VULN|3DUR|1DMG|1AART	178DUR|278LHND|3MLV|4DUST|578VULN|6AART|78BPWR|9RCR|aDMG
