0	Index      	Bounty	 *	Score 	Summary	Detail	
1	14113 22483	1	 * 	303.68	DCR|3VULN|3DMG|3DUR|2ASPD	16aVULN|25aDUR|3aASPD|469DMG|6aBPWR|7RCR|8MBVNT
2	11413 22483	1	   	303.68	DCR|3VULN|3DMG|3DUR|2ASPD	16aVULN|2aASPD|35aDUR|469DMG|6aBPWR|7RCR|8MBVNT
3	12517 32811	10	 * 	295.66	DCR|5VULN|2DMG|2DUR	1259aVULN|3MLV|4MBVNT|6aDUR|7RCR|8aDMG|aBPWR
4	12511 42231	2	   	291.98	DCR|5VULN|2DMG|1DUR|1ASPD	12345VULN|4BPWR|6aDMG|7RCR|8DUR|9ASPD
5	12615 22161	10	 * 	291.98	DCR|4VULN|3DMG|2DUR	1258VULN|358DMG|4RPLT|58BPWR|68DUR|79RCVC|aRCR
6	12614 22141	10	   	291.88	DCR|4VULN|3DMG|2DUR	1289VULN|368DMG|4RPLT|58DUR|7RCVC|8BPWR|aRCR
7	12661 23141	10	   	291.88	DCR|4VULN|3DMG|2DUR	1289VULN|378DMG|4RCVC|5RPLT|68DUR|8BPWR|aRCR
8	12511 42252	2	   	291.63	DCR|5VULN|2DUR|1DMG|1CDMG	12345VULN|4BPWR|6DMG|7RCR|89DUR|aCDMG
9	12141 21325	6	 * 	289.30	DCR|4VULN|3DUR|3LIT|2AART	129aVULN|39aLIT|49aDUR|5RCVC|6RCR|78AART|9aBPWR
10	12163 21325	6	   	289.30	DCR|4VULN|3DUR|3LIT|2AART	129aVULN|39aLIT|4RCVC|59aDUR|6RCR|78AART|9aBPWR
11	12615 32121	8	 * 	288.99	DCR|5VULN|3DMG	12568VULN|358DMG|4RPLT|58BPWR|78LWND|9LIT|aRCR
12	12615 34121	8	   	288.99	DCR|5VULN|3DMG	12568VULN|358DMG|4RPLT|58BPWR|78BEXP|9LIT|aRCR
13	12615 35121	8	   	288.99	DCR|5VULN|3DMG	12568VULN|358DMG|4RPLT|58BPWR|78LHND|9LIT|aRCR
14	12615 33121	8	   	288.79	DCR|5VULN|3DMG	12568VULN|358DMG|4RPLT|58BPWR|78DUST|9LIT|aRCR
15	11413 22334	1	   	287.92	DCR|3VULN|3DUR|2DMG|2ASPD	16aVULN|29ASPD|358DUR|46DMG|6BPWR|7RCR
16	14113 22334	1	   	287.92	DCR|3VULN|3DUR|2DMG|2ASPD	16aVULN|258DUR|39ASPD|46DMG|6BPWR|7RCR
17	14413 22334	2	   	287.92	DCR|3VULN|3DUR|2DMG|2ASPD	16aVULN|29ASPD|358DUR|46DMG|6BPWR|7RCR
18	12142 81282	4	   	285.31	DCR|4VULN|3DUR|3LIT|1CDMG	1278VULN|378LIT|478DUR|5MBVNT|6BBNT|78BPWR|9RCR|aCDMG
