0	Index      	Bounty	 *	Score 	Summary	Detail	
1	43213 53112	8	 * 	291.73	DCR|4VULN|3DUR|3LIT|1DMG	158DUR|2ERES|378LIT|4568VULN|58BPWR|9RCR|aDMG
2	43213 53113	8	   	282.67	DCR|4VULN|3DUR|3LIT|1ASPD	158DUR|2ERES|378LIT|4568VULN|58BPWR|9RCR|aASPD
3	43213 53116	8	   	281.32	DCR|4VULN|3DUR|3LIT|1AART	158DUR|2ERES|378LIT|4568VULN|58BPWR|9RCR|aAART
4	43213 32246	6	   	276.07	DCR|4VULN|3DUR|2LIT|1AART|1SELL	159DUR|2ERES|39LIT|459aVULN|59BPWR|6SELL|7AART|8RCR
5	43213 53114	8	   	271.66	DCR|4VULN|3DUR|3LIT	158DUR|2ERES|378LIT|4568VULN|58BPWR|9RCR|aLHND
6	43213 53111	8	   	271.56	DCR|4VULN|3DUR|3LIT	158DUR|2ERES|378LIT|4568VULN|58BPWR|9RCR|aDUST
7	22524 23423	8	 * 	271.34	DCR|5VULN|3DUR	1aLWND|2BEXP|37aDUR|4568aVULN|9RCR|aBPWR
8	42124 23423	8	   	271.34	DCR|5VULN|3DUR	17aDUR|2BEXP|3aLHND|4568aVULN|9RCR|aBPWR
9	42224 23423	8	   	271.34	DCR|5VULN|3DUR	17aDUR|2BEXP|3aLWND|4568aVULN|9RCR|aBPWR
10	43213 13112	8	   	268.99	DCR|3VULN|3DUR|3LIT|1DMG	158DUR|26ERES|378LIT|458VULN|58BPWR|9RCR|aDMG
11	43214 53112	8	   	268.99	DCR|3VULN|3DUR|3LIT|1DMG	158DUR|2ERES|378LIT|468VULN|8BPWR|9RCR|aDMG
12	43213 55213	9	   	268.33	DCR|3VULN|3DUR|1DMG|1ASPD	15aDUR|2ERES|3LIT|456VULN|5BPWR|7DMG|8ASPD|9RCR
13	41111 44171	1	   	268.31	DCR|4VULN|1DMG|1TLV|1DUR	1DUR|289aVULN|3DMG|4MBVNT|5LIT|6TLV|7RCR
14	12462 23343	8	 * 	266.93	DCR|3VULN|2DMG|2DUR|1CDMG	1ERES|2DLOT|35DUR|45DMG|5BPWR|679VULN|8CDMG|aRCR
15	33632 66122	1	 * 	264.53	DCR|5VULN|2DMG|1NUKE	1NUKE|2ERES|3567aVULN|45DMG|5BPWR|8TBNT|9RCR
16	36232 66122	3	   	264.53	DCR|5VULN|2DMG|1NUKE	1NUKE|2ERES|3567aVULN|45DMG|5BPWR|8TBNT|9RCR
17	41333 12355	1	   	263.04	DCR|3VULN|2DMG|2DUR|1AART	18DUR|278VULN|3RCVC|48DMG|5TBNT|6LEGI|8BPWR|9AART|aRCR
