0	Index      	Bounty	 *	Score 	Summary	Detail	
1	34213 42613	7	 * 	305.98	DCR|3VULN|3DMG|3DUR|1CDMG	19aDMG|2RMIN|39aVULN|4AART|5FEWX|6CDMG|7RCR|89aDUR|9aBPWR
2	34313 42613	7	   	305.98	DCR|3VULN|3DMG|3DUR|1CDMG	19aDMG|2RMIN|3AART|49aVULN|5FEWX|6CDMG|7RCR|89aDUR|9aBPWR
3	33142 33432	7	 * 	305.10	DCR|4VULN|3DMG|3DUR	189DMG|2LWND|348DUR|578aVULN|6RCR|8BPWR
4	33142 32463	6	   	298.71	DCR|3VULN|3DMG|3DUR|1TLV	178DMG|2LWND|348DUR|58aVULN|6RCR|8BPWR|9TLV
5	33142 33436	7	   	296.11	DCR|3VULN|3DMG|3DUR|1CDMG	189DMG|2LWND|348DUR|578VULN|6RCR|8BPWR|aCDMG
6	33142 32413	6	   	293.47	DCR|3VULN|3DMG|3DUR|1ASPD	178DMG|2LWND|348DUR|58aVULN|6RCR|8BPWR|9ASPD
7	33142 33462	7	   	289.45	DCR|4VULN|3DUR|2DMG	18DMG|2LWND|348DUR|578aVULN|6RCR|8BPWR|9DMSP
8	43142 33432	7	   	289.45	DCR|4VULN|3DUR|2DMG	18LWND|29DMG|348DUR|578aVULN|6RCR|8BPWR
9	36215 34332	6	 * 	283.10	DCR|3VULN|2DMG|2DUR|2ASPD	18DMG|2RCVC|38ASPD|49aVULN|5LIT|6RCR|78DUR|8BPWR
10	33142 32433	6	   	282.46	DCR|3VULN|3DMG|3DUR	178DMG|2LWND|348DUR|58aVULN|6RCR|8BPWR|9ZMB
11	33142 35432	6	   	282.46	DCR|3VULN|3DMG|3DUR	189DMG|27LWND|348DUR|58aVULN|6RCR|8BPWR
12	43142 32432	6	   	282.46	DCR|3VULN|3DMG|3DUR	18LWND|279DMG|348DUR|58aVULN|6RCR|8BPWR
13	33142 33416	7	   	282.46	DCR|3VULN|3DMG|3DUR	18aDMG|2LWND|348DUR|578VULN|6RCR|8BPWR|9LHND
14	33142 33426	7	   	282.46	DCR|3VULN|3DMG|3DUR	18aDMG|2LWND|348DUR|578VULN|6RCR|8BPWR|9BEXP
15	33142 33433	7	   	282.46	DCR|3VULN|3DMG|3DUR	189DMG|2LWND|348DUR|578VULN|6RCR|8BPWR|aCGEN
16	33142 33434	7	   	282.36	DCR|3VULN|3DMG|3DUR	189DMG|2LWND|348DUR|578VULN|6RCR|8BPWR|aDUST
17	33142 33412	7	   	280.46	DCR|3VULN|3DUR|2DMG|1CDMG	18DMG|2LWND|348DUR|578VULN|6RCR|8BPWR|9LHND|aCDMG
18	33142 33441	7	   	280.46	DCR|3VULN|3DUR|2DMG|1CDMG	18DMG|2LWND|348DUR|578VULN|6RCR|8BPWR|9RPLT|aCDMG
19	33161 26532	1	   	280.35	DCR|4VULN|3DMG|1ASPD	17aDMG|2ASPD|3478VULN|57ZMB|6RCR|7BPWR|9LIT
20	34212 42113	8	   	278.16	DCR|3VULN|3DMG|1DUR|1CDMG	19aDMG|2RMIN|39aVULN|4AART|5DUR|6CDMG|7RCR|89aLWND|9aBPWR
21	34212 42133	9	   	278.16	DCR|3VULN|3DMG|1DUR|1CDMG	19aDMG|2RMIN|39aVULN|4AART|5DUR|6CDMG|7RCR|89aLWND|9aBPWR
22	34212 42213	8	   	278.16	DCR|3VULN|3DMG|1DUR|1CDMG	19aDMG|2RMIN|39aVULN|4AART|5DUR|6CDMG|7RCR|89aLHND|9aBPWR
23	34212 42233	9	   	278.16	DCR|3VULN|3DMG|1DUR|1CDMG	19aDMG|2RMIN|39aVULN|4AART|5DUR|6CDMG|7RCR|89aLHND|9aBPWR
24	34212 42413	7	   	278.16	DCR|3VULN|3DMG|1DUR|1CDMG	19aDMG|2RMIN|39aVULN|4AART|5DUR|6CDMG|7RCR|89aLHND|9aBPWR
25	34312 42113	8	   	278.16	DCR|3VULN|3DMG|1DUR|1CDMG	19aDMG|2RMIN|3AART|49aVULN|5DUR|6CDMG|7RCR|89aLWND|9aBPWR
26	34312 42133	9	   	278.16	DCR|3VULN|3DMG|1DUR|1CDMG	19aDMG|2RMIN|3AART|49aVULN|5DUR|6CDMG|7RCR|89aLWND|9aBPWR
27	34312 42213	8	   	278.16	DCR|3VULN|3DMG|1DUR|1CDMG	19aDMG|2RMIN|3AART|49aVULN|5DUR|6CDMG|7RCR|89aLHND|9aBPWR
28	34312 42233	9	   	278.16	DCR|3VULN|3DMG|1DUR|1CDMG	19aDMG|2RMIN|3AART|49aVULN|5DUR|6CDMG|7RCR|89aLHND|9aBPWR
29	34312 42413	7	   	278.16	DCR|3VULN|3DMG|1DUR|1CDMG	19aDMG|2RMIN|3AART|49aVULN|5DUR|6CDMG|7RCR|89aLHND|9aBPWR
30	33133 31445	7	   	277.89	DCR|2VULN|3DMG|2DUR|1TLV|1ASPD	158DMG|2LWND|38DUR|4ASPD|6TLV|78VULN|8BPWR|9LIT|aRCR
31	34212 42513	7	   	277.86	DCR|3VULN|3DMG|1DUR|1CDMG	19aDMG|2RMIN|39aVULN|4AART|5DUR|6CDMG|7RCR|89aDUST|9aBPWR
32	34312 42513	7	   	277.86	DCR|3VULN|3DMG|1DUR|1CDMG	19aDMG|2RMIN|3AART|49aVULN|5DUR|6CDMG|7RCR|89aDUST|9aBPWR
33	36214 61311	9	   	277.81	DCR|3VULN|3DUR|2DMG|1ASPD	18DMG|2RCVC|3ASPD|489VULN|5RPLT|6RCR|78aDUR|8BPWR
